parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.5074821393622093,0.07168591973426963,0.4910408019361807,0.5170496336912489,4.050180747561778,0.0016672114660549494,0.038284793299562865,0.07959747314453125,20866.0,0.0001808449074074074,145.43359375,0.6266560447378603,0.6919855790373718,3.1481481481481484,13.148148148148149
num_layers,2,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.49943691068383583,0.07169419856899827,0.4829024409347054,0.5088298822019134,5.054025256622548,0.002175343382448234,0.05026524148942371,0.20655059814453125,54146.0,0.02687355324074074,187.35498046875,0.6136628333639178,0.6913553324746494,3.314814814814815,13.314814814814815
num_layers,3,64,3,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.5030602296695403,0.06218334529215477,0.4984254721090449,0.5151787851070372,6.2218380203617185,0.0025533768563979755,0.05884294525396315,0.33350372314453125,87426.0,0.0007595486111111111,220.22216796875,0.6071852479071966,0.6915244347887274,3.7962962962962963,13.796296296296296
