parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,10,0.6570498758193218,0.7113394538561503,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,11,0.6473009161876909,0.7143004814783732,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,12,0.6415064231012807,0.7277060230573018,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,13,0.6329961906779896,0.7272309223810832,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,1,0.6943280516248761,0.6906418601671854,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,2,0.6913283963998159,0.6944933931032816,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,3,0.6907317999637488,0.6930330991744995,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6872591105374423,0.6965381423632304,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,5,0.6838266190254327,0.6990893125534058,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,6,0.677886165452726,0.7027156313260396,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6734375389236392,0.7118992805480957,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6617467615640524,0.7174524943033854,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6556880085757284,0.7164545853932699,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6569431117086699,0.7147498369216919,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6500597370393348,0.7238522410392761,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,1,0.6948685451890483,0.6925211588541667,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,2,0.6924439682201906,0.6920797069867451,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,3,0.690300621769645,0.6951592842737834,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6873509938066656,0.6972702066103618,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,5,0.6837570536317248,0.698341429233551,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,6,0.6814405340136904,0.7024855335553487,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,7,0.6759817731199842,0.7003647168477376,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,8,0.6719003816445669,0.7075126926104228,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,9,0.6595696684989062,0.7265108386675517,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,10,0.6537982798887022,0.7401747902234396,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,11,0.6449432829112718,0.7321297208468119,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,12,0.6411498902422009,0.7480294783910115,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,1,0.6948294192552567,0.690543270111084,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,2,0.6919218653982336,0.6899598995844524,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,3,0.689594260670922,0.6910326719284058,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,4,0.6891168708151038,0.6913537700970968,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,5,0.6856801825942416,0.6935575008392334,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6811720755967227,0.6958779414494832,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,7,0.6784319245454037,0.692760415871938,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,8,0.6699609160423279,0.6980425715446472,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,9,0.6589657578504446,0.7101372480392456,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,10,0.6525834252436956,0.7094823439915975,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,11,0.645805198134798,0.7092764417330424,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,12,0.6380666801423738,0.7278117497762044,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,1,0.694561985857559,0.6923662583033244,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,2,0.6921454510002425,0.6935778458913168,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,3,0.6914994617303213,0.6935892144838969,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,4,0.6891937517758572,0.6947564562161763,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,5,0.6862415951309782,0.6992907365163167,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,6,0.6850841627879576,0.6997860352198283,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,7,0.6795140617724621,0.6980645020802816,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,8,0.6712094111876055,0.7074901739756266,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,9,0.6666017052802172,0.7046462416648864,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,10,0.6564819903084727,0.7047654112180074,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,11,0.6528745677435037,0.7109050194422404,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,1,0.6947107527292136,0.6943427562713623,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,2,0.6922180024963437,0.6930838704109192,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,3,0.6903978915828647,0.6940797289212545,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,4,0.6901958824107142,0.6961797634760539,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,5,0.6871044960888949,0.6956978837649027,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,6,0.6817050811016199,0.6984155615170796,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,7,0.6796860487172098,0.707603657245636,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,8,0.6727859743616798,0.7087745348612468,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,9,0.6611811870878394,0.7254943172136943,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,10,0.6554349055795958,0.7283964117368062,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,11,0.6465581700657353,0.7377453804016113,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,12,0.6409232562238519,0.7425766865412394,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,1,0.6935521775122845,0.693018639087677,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,2,0.6913710092053269,0.6922708630561829,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,3,0.6900714739705577,0.690728505452474,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,4,0.6886847425590862,0.6910690903663635,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,5,0.6845042524915753,0.6961102724075318,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,6,0.6803825312491619,0.701861576239268,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,7,0.6761574925798358,0.6979334076245626,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,8,0.6706419844519008,0.7000540375709534,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,9,0.6655745018612255,0.6981065551439921,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,10,0.6476376801729202,0.7101279894510905,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,11,0.6403821779019905,0.7127026279767354,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,12,0.6346238914764288,0.721061094601949,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,13,0.6267376239552642,0.7317264636357625,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,1,0.6946550133553419,0.6941002209981283,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,2,0.6921630763646328,0.6966453075408936,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,3,0.6910647749900818,0.6959422548611959,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,4,0.6867704883669362,0.6977242430051168,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,5,0.6865775011705629,0.6970592141151428,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,6,0.6819285931009235,0.7014357606569926,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,7,0.6771859806595426,0.7064236481984456,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,8,0.6668218040105068,0.7138627847035726,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,9,0.6604747790278811,0.7272735754648845,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,10,0.6544067837072142,0.7308645407358806,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,11,0.6478500894524835,0.729410449663798,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,1,0.6950987943194129,0.6922455072402954,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,2,0.6928644880200877,0.6937673727671305,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,3,0.6912471931992155,0.6935674389203389,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,4,0.6888099543072961,0.6970753232638042,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,5,0.6860092634504492,0.6963335911432902,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,6,0.6822131036808996,0.7014581600824992,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,7,0.6799113217628363,0.7011283755302429,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,8,0.670561878970175,0.7181869188944499,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,9,0.6659602572520574,0.7117574493090312,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,10,0.6624977642839606,0.7116522153218587,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,11,0.6549358742706703,0.715975038210551,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,1,0.6949024819063417,0.6935431122779846,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,2,0.6917631111361764,0.696045744419098,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,3,0.690442143516107,0.6957860549290975,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,4,0.6880333622296652,0.6975748101870219,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,5,0.6836493344921054,0.69941086769104,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,6,0.6775109867254893,0.7053558429082235,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,7,0.6751074736768549,0.7103456338246663,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,8,0.6671433227531838,0.7151833971341451,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,9,0.6565000861883163,0.7211196740468343,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,10,0.6531384438276291,0.7271809061368306,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,11,0.6461543933008657,0.7366636037826538,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,1,0.6939863779328086,0.6921743233998616,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,2,0.692408721555363,0.6922329982121785,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,3,0.690194413969011,0.6931013305981953,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,4,0.6887667454553373,0.6914937694867452,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,5,0.6865586918411832,0.6936606208483378,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,6,0.681804125959223,0.694912584622701,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,7,0.6805643764409152,0.6971721529960633,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,8,0.6725145700302991,0.7007214228312174,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,9,0.6655538402723543,0.7063808560371398,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,10,0.6603772595073237,0.710157823562622,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,11,0.6418817517432299,0.7170579751332601,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,12,0.6366556657083107,0.7066577196121215,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,13,0.6372937867135713,0.7176368117332459,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,14,0.6179957784938089,0.7128195365269979,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,1,0.6929416272676352,0.6951930324236552,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,2,0.6902396557005969,0.6952221632003784,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,3,0.6902295540679585,0.6946456710497538,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,4,0.6868811439384114,0.7002893845240276,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,5,0.6864422677141248,0.6956279913584391,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,6,0.6812137252453602,0.7026981751124064,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,7,0.6788152713667263,0.6921875238418579,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,8,0.6742638941064025,0.6990330974260967,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,9,0.6676193520878301,0.7017922719319661,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,10,0.6602950985684539,0.7108004013697307,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,11,0.6488472444541526,0.7063608646392823,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,12,0.6427798855936888,0.7199229796727499,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,13,0.6302554499019276,0.737362555662791,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,14,0.6071731676206444,0.7448162754376729,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,15,0.5921685749834235,0.7603136857350667,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,16,0.585474637873245,0.7528238932291667,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,17,0.5733208265719991,0.7934712807337443,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,1,0.6945681662270518,0.6931976715723673,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,2,0.6914569256883679,0.6944539546966553,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,3,0.6902392325979291,0.6934748649597168,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,4,0.6894239024682478,0.6886603832244873,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,5,0.6860485519423629,0.6894024451573689,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,6,0.6818372828490806,0.6879859526952108,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,7,0.677965728170944,0.691021200021108,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,8,0.6715747343771385,0.6982397238413492,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,9,0.6646939805059722,0.7138062636057536,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,10,0.6577734585964319,0.7097062706947327,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,11,0.6439641948902246,0.7198535839716593,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,12,0.6284522951552363,0.7611688892046611,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,13,0.6110319551644903,0.7664763132731119,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,14,0.5937482328577475,0.7732887665430704,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,15,0.583734918950182,0.7897005041440328,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,16,0.5697626999833367,0.8223355968793233,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,1,0.6949784511869604,0.6938819448153178,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,2,0.6908137035189252,0.692470637957255,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,3,0.6891689025091402,0.6967337091763814,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,4,0.6869654610301509,0.6965859134991964,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,5,0.6840291389010169,0.6978219906489055,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,6,0.6790566354086904,0.7061275561650594,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,7,0.6738213214910391,0.7076782822608948,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,8,0.6669909777966413,0.7106309096018474,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,9,0.6569278854312319,0.7170508980751038,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,10,0.6505079585494418,0.731027885278066,0.001
num_layers,1,64,1,0.3,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,11,0.6438361171520117,0.7303381522496541,0.001
