trial_number,criterion,max_depth,min_samples_split,min_samples_leaf,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
8,gini,6,10,4,balanced,6,31,31,0.6222222222222222,0.7301587301587301,0.7460474308300395,45
8,gini,6,10,4,balanced,6,32,32,0.6818181818181818,0.7407407407407407,0.7380952380952381,44
8,gini,6,10,4,balanced,6,33,33,0.6888888888888889,0.6956521739130435,0.8142292490118578,45
8,gini,6,10,4,balanced,6,34,34,0.5777777777777777,0.3448275862068966,0.6607142857142857,45
8,gini,6,10,4,balanced,6,35,35,0.5555555555555556,0.23076923076923078,0.6215415019762845,45
8,gini,6,10,4,balanced,6,36,36,0.5,0.56,0.5165289256198348,44
8,gini,6,10,4,balanced,6,37,37,0.5111111111111111,0.0,0.5,45
8,gini,6,10,4,balanced,6,38,38,0.5555555555555556,0.6666666666666666,0.5849802371541502,45
8,gini,6,10,4,balanced,6,39,39,0.45454545454545453,0.4782608695652174,0.43788819875776397,44
8,gini,6,10,4,balanced,6,40,40,0.4222222222222222,0.0,0.5049603174603174,45
8,gini,6,10,4,balanced,6,41,41,0.5333333333333333,0.0,0.5,45
8,gini,6,10,4,balanced,6,42,42,0.6888888888888889,0.6818181818181818,0.8102766798418972,45
8,gini,6,10,4,balanced,6,43,43,0.6666666666666666,0.5161290322580645,0.7144268774703558,45
8,gini,6,10,4,balanced,6,44,44,0.6206896551724138,0.6666666666666666,0.6261904761904762,29
8,gini,6,10,4,balanced,6,45,45,0.5777777777777777,0.5365853658536586,0.5909090909090909,45
8,gini,6,10,4,balanced,6,46,46,0.4666666666666667,0.625,0.4762845849802371,45
8,gini,6,10,4,balanced,6,47,47,0.5333333333333333,0.0,0.5,45
8,gini,6,10,4,balanced,6,48,48,0.5294117647058824,0.5555555555555556,0.6214285714285714,17
8,gini,6,10,4,balanced,6,49,49,0.7333333333333333,0.7142857142857143,0.7964426877470355,45
8,gini,6,10,4,balanced,6,50,50,0.4888888888888889,0.6567164179104478,0.5,45
8,gini,6,10,4,balanced,6,51,51,0.5333333333333333,0.0,0.5,45
8,gini,6,10,4,balanced,6,52,52,0.6097560975609756,0.5,0.6459330143540669,41
8,gini,6,10,4,balanced,6,53,53,0.5813953488372093,0.6086956521739131,0.5551948051948052,43
8,gini,6,10,4,balanced,6,54,54,0.5128205128205128,0.5957446808510638,0.6616847826086957,39
8,gini,6,10,4,balanced,6,55,55,0.5111111111111111,0.0,0.5,45
8,gini,6,10,4,balanced,6,56,56,0.6363636363636364,0.5555555555555556,0.7272727272727273,44
8,gini,6,10,4,balanced,6,57,57,0.5111111111111111,0.5925925925925926,0.6656746031746031,45
8,gini,6,10,4,balanced,6,58,58,0.5555555555555556,0.6296296296296297,0.5793650793650794,45
8,gini,6,10,4,balanced,6,59,59,0.4444444444444444,0.4186046511627907,0.44345238095238093,45
8,gini,6,10,4,balanced,6,60,60,0.8181818181818182,0.8095238095238095,0.8667355371900827,44
8,gini,6,10,4,balanced,6,61,61,0.7441860465116279,0.7441860465116279,0.8138528138528137,43
8,gini,6,10,4,balanced,6,62,62,0.7333333333333333,0.6666666666666666,0.8359683794466404,45
8,gini,6,10,4,balanced,6,63,63,0.4883720930232558,0.0,0.5183982683982684,43
8,gini,6,10,4,balanced,6,64,64,0.5111111111111111,0.0,0.5,45
8,gini,6,10,4,balanced,6,65,65,0.5333333333333333,0.6666666666666666,0.5833333333333334,45
8,gini,6,10,4,balanced,6,66,66,0.5111111111111111,0.65625,0.5711462450592885,45
8,gini,6,10,4,balanced,6,67,67,0.4888888888888889,0.0,0.5681818181818181,45
8,gini,6,10,4,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.5830039525691699,45
8,gini,6,10,4,balanced,6,69,69,0.4444444444444444,0.5283018867924528,0.44146825396825395,45
8,gini,6,10,4,balanced,6,70,70,0.5333333333333333,0.5882352941176471,0.5345849802371542,45
8,gini,6,10,4,balanced,6,71,71,0.7777777777777778,0.8148148148148148,0.7934782608695652,45
8,gini,6,10,4,balanced,6,72,72,0.5111111111111111,0.6764705882352942,0.5,45
8,gini,6,10,4,balanced,6,73,73,0.5111111111111111,0.0,0.5,45
8,gini,6,10,4,balanced,6,74,74,0.4444444444444444,0.6153846153846154,0.5059523809523809,45
8,gini,6,10,4,balanced,6,75,75,0.5853658536585366,0.37037037037037035,0.532142857142857,41
8,gini,6,10,4,balanced,6,76,76,0.5111111111111111,0.0,0.5,45
8,gini,6,10,4,balanced,6,77,77,0.4888888888888889,0.5306122448979592,0.5416666666666666,45
8,gini,6,10,4,balanced,6,78,78,0.5777777777777777,0.6666666666666666,0.5928853754940712,45
8,gini,6,10,4,balanced,6,79,79,0.7,0.6470588235294118,0.6225,40
8,gini,6,10,4,balanced,6,80,80,0.5777777777777777,0.2962962962962963,0.5691699604743083,45
8,gini,6,10,4,balanced,6,81,81,0.4888888888888889,0.0,0.625494071146245,45
8,gini,6,10,4,balanced,6,82,82,0.5111111111111111,0.6666666666666666,0.6808300395256917,45
8,gini,6,10,4,balanced,6,83,83,0.5789473684210527,0.3333333333333333,0.6509695290858726,38
8,gini,6,10,4,balanced,6,84,84,0.6363636363636364,0.6666666666666666,0.7163561076604555,44
8,gini,6,10,4,balanced,6,85,85,0.6136363636363636,0.7017543859649122,0.8043478260869565,44
8,gini,6,10,4,balanced,6,86,86,0.6136363636363636,0.6666666666666666,0.6366459627329192,44
8,gini,6,10,4,balanced,6,87,87,0.4666666666666667,0.5714285714285714,0.4397233201581028,45
8,gini,6,10,4,balanced,6,88,88,0.509090909090909,0.425531914893617,0.5052910052910053,55
8,gini,6,10,4,balanced,6,89,89,0.5333333333333333,0.0,0.5,45
8,gini,6,10,4,balanced,6,90,90,0.5111111111111111,0.6451612903225806,0.5553359683794465,45
8,gini,6,10,4,balanced,6,91,91,0.5,0.6666666666666666,0.6260330578512397,44
8,gini,6,10,4,balanced,6,92,92,0.5714285714285714,0.42857142857142855,0.6916666666666667,56
8,gini,6,10,4,balanced,6,93,93,0.7111111111111111,0.7346938775510204,0.8013833992094863,45
8,gini,6,10,4,balanced,6,94,94,0.7954545454545454,0.8363636363636363,0.9254658385093167,44
8,gini,6,10,4,balanced,6,95,95,0.5357142857142857,0.5517241379310345,0.6119791666666666,28
8,gini,6,10,4,balanced,6,96,96,0.5714285714285714,0.6896551724137931,0.5521541950113379,42
8,gini,6,10,4,balanced,6,97,97,0.5,0.0,0.5599173553719008,44
8,gini,6,10,4,balanced,6,98,98,0.5111111111111111,0.6206896551724138,0.5049407114624507,45
8,gini,6,10,4,balanced,6,99,99,0.5348837209302325,0.5652173913043478,0.512987012987013,43
8,gini,6,10,4,balanced,6,100,100,0.6388888888888888,0.5517241379310345,0.6358024691358024,36
8,gini,6,10,4,balanced,6,101,101,0.4888888888888889,0.0,0.5573122529644269,45
8,gini,6,10,4,balanced,6,102,102,0.5111111111111111,0.6764705882352942,0.5,45
8,gini,6,10,4,balanced,6,103,103,0.6744186046511628,0.5882352941176471,0.6645021645021646,43
8,gini,6,10,4,balanced,6,104,104,0.5813953488372093,0.64,0.5984848484848484,43
8,gini,6,10,4,balanced,6,105,105,0.5111111111111111,0.5,0.5217391304347826,45
8,gini,6,10,4,balanced,6,106,106,0.4888888888888889,0.5660377358490566,0.5267857142857142,45
8,gini,6,10,4,balanced,6,107,107,0.4222222222222222,0.48,0.45337301587301587,45
8,gini,6,10,4,balanced,6,108,108,0.6666666666666666,0.6511627906976745,0.7638339920948617,45
9,gini,6,3,6,balanced,6,1,1,0.5333333333333333,0.6557377049180327,0.525691699604743,45
9,gini,6,3,6,balanced,6,2,2,0.8,0.7804878048780488,0.8152173913043479,45
9,gini,6,3,6,balanced,6,3,3,0.4888888888888889,0.5964912280701754,0.5,45
9,gini,6,3,6,balanced,6,4,4,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,5,5,0.4444444444444444,0.13793103448275862,0.43353174603174605,45
9,gini,6,3,6,balanced,6,6,6,0.4888888888888889,0.5106382978723404,0.49503968253968256,45
9,gini,6,3,6,balanced,6,7,7,0.5333333333333333,0.676923076923077,0.7154150197628459,45
9,gini,6,3,6,balanced,6,8,8,0.6,0.71875,0.6264822134387351,45
9,gini,6,3,6,balanced,6,9,9,0.5555555555555556,0.5238095238095238,0.5535714285714285,45
9,gini,6,3,6,balanced,6,10,10,0.5555555555555556,0.5833333333333334,0.625,45
9,gini,6,3,6,balanced,6,11,11,0.4888888888888889,0.6567164179104478,0.5,45
9,gini,6,3,6,balanced,6,12,12,0.5333333333333333,0.6956521739130435,0.5208333333333334,45
9,gini,6,3,6,balanced,6,13,13,0.7142857142857143,0.7222222222222222,0.7303921568627451,35
9,gini,6,3,6,balanced,6,14,14,0.5777777777777777,0.7076923076923077,0.5869565217391304,45
9,gini,6,3,6,balanced,6,15,15,0.6666666666666666,0.7368421052631579,0.8349802371541503,45
9,gini,6,3,6,balanced,6,16,16,0.4888888888888889,0.6567164179104478,0.4565217391304348,45
9,gini,6,3,6,balanced,6,17,17,0.5714285714285714,0.18181818181818182,0.5545454545454545,42
9,gini,6,3,6,balanced,6,18,18,0.4888888888888889,0.0,0.5,45
9,gini,6,3,6,balanced,6,19,19,0.5333333333333333,0.631578947368421,0.5839920948616601,45
9,gini,6,3,6,balanced,6,20,20,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,21,21,0.4666666666666667,0.6363636363636364,0.6071428571428572,45
9,gini,6,3,6,balanced,6,22,22,0.6222222222222222,0.7301587301587301,0.5899209486166008,45
9,gini,6,3,6,balanced,6,23,23,0.5681818181818182,0.6984126984126984,0.7407024793388429,44
9,gini,6,3,6,balanced,6,24,24,0.5,0.3076923076923077,0.4220779220779221,18
9,gini,6,3,6,balanced,6,25,25,0.4888888888888889,0.6567164179104478,0.5,45
9,gini,6,3,6,balanced,6,26,26,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,27,27,0.5111111111111111,0.6333333333333333,0.6077075098814231,45
9,gini,6,3,6,balanced,6,28,28,0.4222222222222222,0.2777777777777778,0.4545454545454546,45
9,gini,6,3,6,balanced,6,29,29,0.5555555555555556,0.47368421052631576,0.5543478260869565,45
9,gini,6,3,6,balanced,6,30,30,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,31,31,0.6,0.7096774193548387,0.7025691699604744,45
9,gini,6,3,6,balanced,6,32,32,0.6818181818181818,0.7407407407407407,0.7380952380952381,44
9,gini,6,3,6,balanced,6,33,33,0.6888888888888889,0.6956521739130435,0.8142292490118578,45
9,gini,6,3,6,balanced,6,34,34,0.5777777777777777,0.3448275862068966,0.6607142857142857,45
9,gini,6,3,6,balanced,6,35,35,0.5555555555555556,0.23076923076923078,0.6215415019762845,45
9,gini,6,3,6,balanced,6,36,36,0.5,0.56,0.5165289256198348,44
9,gini,6,3,6,balanced,6,37,37,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,38,38,0.5555555555555556,0.6666666666666666,0.5849802371541502,45
9,gini,6,3,6,balanced,6,39,39,0.45454545454545453,0.4782608695652174,0.46273291925465837,44
9,gini,6,3,6,balanced,6,40,40,0.4222222222222222,0.0,0.5049603174603174,45
9,gini,6,3,6,balanced,6,41,41,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,42,42,0.6888888888888889,0.6818181818181818,0.8102766798418972,45
9,gini,6,3,6,balanced,6,43,43,0.6666666666666666,0.5161290322580645,0.7697628458498025,45
9,gini,6,3,6,balanced,6,44,44,0.5862068965517241,0.6470588235294118,0.6619047619047619,29
9,gini,6,3,6,balanced,6,45,45,0.5777777777777777,0.5365853658536586,0.5909090909090909,45
9,gini,6,3,6,balanced,6,46,46,0.4666666666666667,0.625,0.4762845849802371,45
9,gini,6,3,6,balanced,6,47,47,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,48,48,0.7058823529411765,0.7368421052631579,0.6714285714285714,17
9,gini,6,3,6,balanced,6,49,49,0.8,0.7692307692307693,0.8142292490118578,45
9,gini,6,3,6,balanced,6,50,50,0.4888888888888889,0.6567164179104478,0.5,45
9,gini,6,3,6,balanced,6,51,51,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,52,52,0.5853658536585366,0.48484848484848486,0.5813397129186603,41
9,gini,6,3,6,balanced,6,53,53,0.5813953488372093,0.6086956521739131,0.5551948051948052,43
9,gini,6,3,6,balanced,6,54,54,0.5128205128205128,0.5957446808510638,0.6616847826086957,39
9,gini,6,3,6,balanced,6,55,55,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,56,56,0.6363636363636364,0.5555555555555556,0.7272727272727273,44
9,gini,6,3,6,balanced,6,57,57,0.5111111111111111,0.5925925925925926,0.6656746031746031,45
9,gini,6,3,6,balanced,6,58,58,0.5555555555555556,0.6296296296296297,0.5793650793650794,45
9,gini,6,3,6,balanced,6,59,59,0.4444444444444444,0.4186046511627907,0.44345238095238093,45
9,gini,6,3,6,balanced,6,60,60,0.8181818181818182,0.8095238095238095,0.8626033057851239,44
9,gini,6,3,6,balanced,6,61,61,0.7441860465116279,0.7441860465116279,0.8051948051948051,43
9,gini,6,3,6,balanced,6,62,62,0.7333333333333333,0.6666666666666666,0.8359683794466404,45
9,gini,6,3,6,balanced,6,63,63,0.4883720930232558,0.0,0.5183982683982684,43
9,gini,6,3,6,balanced,6,64,64,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,65,65,0.5333333333333333,0.6666666666666666,0.5833333333333334,45
9,gini,6,3,6,balanced,6,66,66,0.5111111111111111,0.65625,0.5711462450592885,45
9,gini,6,3,6,balanced,6,67,67,0.4888888888888889,0.0,0.5681818181818181,45
9,gini,6,3,6,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.6077075098814229,45
9,gini,6,3,6,balanced,6,69,69,0.4444444444444444,0.5283018867924528,0.4930555555555556,45
9,gini,6,3,6,balanced,6,70,70,0.5333333333333333,0.5882352941176471,0.5345849802371542,45
9,gini,6,3,6,balanced,6,71,71,0.7777777777777778,0.8148148148148148,0.7934782608695652,45
9,gini,6,3,6,balanced,6,72,72,0.5111111111111111,0.6764705882352942,0.5,45
9,gini,6,3,6,balanced,6,73,73,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,74,74,0.4444444444444444,0.6153846153846154,0.5059523809523809,45
9,gini,6,3,6,balanced,6,75,75,0.4634146341463415,0.6333333333333333,0.6392857142857145,41
9,gini,6,3,6,balanced,6,76,76,0.5111111111111111,0.0,0.5,45
9,gini,6,3,6,balanced,6,77,77,0.4888888888888889,0.5306122448979592,0.5416666666666666,45
9,gini,6,3,6,balanced,6,78,78,0.5777777777777777,0.6666666666666666,0.5928853754940712,45
9,gini,6,3,6,balanced,6,79,79,0.65,0.5625,0.5974999999999999,40
9,gini,6,3,6,balanced,6,80,80,0.5777777777777777,0.2962962962962963,0.5691699604743083,45
9,gini,6,3,6,balanced,6,81,81,0.4888888888888889,0.0,0.625494071146245,45
9,gini,6,3,6,balanced,6,82,82,0.5111111111111111,0.6666666666666666,0.6808300395256917,45
9,gini,6,3,6,balanced,6,83,83,0.5263157894736842,0.25,0.5650969529085872,38
9,gini,6,3,6,balanced,6,84,84,0.6363636363636364,0.6666666666666666,0.7204968944099379,44
9,gini,6,3,6,balanced,6,85,85,0.6136363636363636,0.7017543859649122,0.7919254658385093,44
9,gini,6,3,6,balanced,6,86,86,0.6136363636363636,0.6666666666666666,0.6366459627329192,44
9,gini,6,3,6,balanced,6,87,87,0.4666666666666667,0.5714285714285714,0.44367588932806323,45
9,gini,6,3,6,balanced,6,88,88,0.509090909090909,0.425531914893617,0.5052910052910053,55
9,gini,6,3,6,balanced,6,89,89,0.5333333333333333,0.0,0.5,45
9,gini,6,3,6,balanced,6,90,90,0.5111111111111111,0.6451612903225806,0.5553359683794465,45
9,gini,6,3,6,balanced,6,91,91,0.5,0.6666666666666666,0.6260330578512397,44
9,gini,6,3,6,balanced,6,92,92,0.5892857142857143,0.46511627906976744,0.7230769230769231,56
9,gini,6,3,6,balanced,6,93,93,0.7111111111111111,0.7346938775510204,0.8013833992094863,45
9,gini,6,3,6,balanced,6,94,94,0.7954545454545454,0.8363636363636363,0.9565217391304348,44
9,gini,6,3,6,balanced,6,95,95,0.5357142857142857,0.5517241379310345,0.6119791666666666,28
9,gini,6,3,6,balanced,6,96,96,0.5714285714285714,0.6896551724137931,0.5521541950113379,42
9,gini,6,3,6,balanced,6,97,97,0.5,0.0,0.5599173553719008,44
9,gini,6,3,6,balanced,6,98,98,0.5111111111111111,0.6206896551724138,0.5049407114624507,45
9,gini,6,3,6,balanced,6,99,99,0.5348837209302325,0.5652173913043478,0.512987012987013,43
9,gini,6,3,6,balanced,6,100,100,0.6388888888888888,0.5517241379310345,0.6296296296296295,36
9,gini,6,3,6,balanced,6,101,101,0.4888888888888889,0.0,0.5573122529644269,45
9,gini,6,3,6,balanced,6,102,102,0.5111111111111111,0.6764705882352942,0.5,45
9,gini,6,3,6,balanced,6,103,103,0.6744186046511628,0.5882352941176471,0.6677489177489178,43
9,gini,6,3,6,balanced,6,104,104,0.5813953488372093,0.64,0.5984848484848484,43
9,gini,6,3,6,balanced,6,105,105,0.5111111111111111,0.5,0.5217391304347826,45
9,gini,6,3,6,balanced,6,106,106,0.4888888888888889,0.5660377358490566,0.5248015873015873,45
9,gini,6,3,6,balanced,6,107,107,0.4222222222222222,0.48,0.45337301587301587,45
9,gini,6,3,6,balanced,6,108,108,0.6666666666666666,0.6511627906976745,0.7638339920948617,45
10,entropy,8,2,10,balanced,6,1,1,0.6222222222222222,0.6530612244897959,0.6551383399209486,45
10,entropy,8,2,10,balanced,6,2,2,0.6,0.3076923076923077,0.8448616600790515,45
10,entropy,8,2,10,balanced,6,3,3,0.35555555555555557,0.12121212121212122,0.38735177865612647,45
10,entropy,8,2,10,balanced,6,4,4,0.5333333333333333,0.16,0.5237154150197628,45
10,entropy,8,2,10,balanced,6,5,5,0.4,0.3076923076923077,0.40972222222222227,45
10,entropy,8,2,10,balanced,6,6,6,0.4666666666666667,0.2,0.4126984126984127,45
10,entropy,8,2,10,balanced,6,7,7,0.5777777777777777,0.6274509803921569,0.7539525691699605,45
10,entropy,8,2,10,balanced,6,8,8,0.5555555555555556,0.3333333333333333,0.6422924901185771,45
10,entropy,8,2,10,balanced,6,9,9,0.5333333333333333,0.27586206896551724,0.5575396825396824,45
10,entropy,8,2,10,balanced,6,10,10,0.5777777777777777,0.5957446808510638,0.6478174603174603,45
10,entropy,8,2,10,balanced,6,11,11,0.4666666666666667,0.6129032258064516,0.47529644268774707,45
10,entropy,8,2,10,balanced,6,12,12,0.4888888888888889,0.14814814814814814,0.5168650793650793,45
10,entropy,8,2,10,balanced,6,13,13,0.6571428571428571,0.625,0.7369281045751636,35
10,entropy,8,2,10,balanced,6,14,14,0.6222222222222222,0.6792452830188679,0.6156126482213439,45
10,entropy,8,2,10,balanced,6,15,15,0.6888888888888889,0.7586206896551724,0.8784584980237155,45
10,entropy,8,2,10,balanced,6,16,16,0.4888888888888889,0.14814814814814814,0.45849802371541504,45
10,entropy,8,2,10,balanced,6,17,17,0.42857142857142855,0.25,0.48068181818181815,42
10,entropy,8,2,10,balanced,6,18,18,0.5333333333333333,0.676923076923077,0.5237154150197628,45
10,entropy,8,2,10,balanced,6,19,19,0.5333333333333333,0.6181818181818182,0.6363636363636362,45
10,entropy,8,2,10,balanced,6,20,20,0.4888888888888889,0.6567164179104478,0.5,45
10,entropy,8,2,10,balanced,6,21,21,0.6222222222222222,0.48484848484848486,0.6071428571428572,45
10,entropy,8,2,10,balanced,6,22,22,0.5777777777777777,0.45714285714285713,0.6383399209486166,45
10,entropy,8,2,10,balanced,6,23,23,0.6363636363636364,0.68,0.7138429752066116,44
10,entropy,8,2,10,balanced,6,24,24,0.4444444444444444,0.375,0.4480519480519481,18
10,entropy,8,2,10,balanced,6,25,25,0.5111111111111111,0.08333333333333333,0.5,45
10,entropy,8,2,10,balanced,6,26,26,0.4666666666666667,0.6363636363636364,0.5238095238095238,45
10,entropy,8,2,10,balanced,6,27,27,0.4444444444444444,0.5901639344262295,0.5434782608695653,45
10,entropy,8,2,10,balanced,6,28,28,0.4222222222222222,0.3157894736842105,0.3824110671936759,45
10,entropy,8,2,10,balanced,6,29,29,0.6444444444444445,0.6363636363636364,0.7262845849802372,45
10,entropy,8,2,10,balanced,6,30,30,0.5555555555555556,0.6,0.5793650793650794,45
10,entropy,8,2,10,balanced,6,31,31,0.7333333333333333,0.6842105263157895,0.7677865612648223,45
10,entropy,8,2,10,balanced,6,32,32,0.8409090909090909,0.8444444444444444,0.8695652173913043,44
10,entropy,8,2,10,balanced,6,33,33,0.7555555555555555,0.717948717948718,0.8547430830039526,45
10,entropy,8,2,10,balanced,6,34,34,0.5777777777777777,0.3448275862068966,0.6607142857142857,45
10,entropy,8,2,10,balanced,6,35,35,0.5555555555555556,0.23076923076923078,0.6215415019762845,45
10,entropy,8,2,10,balanced,6,36,36,0.4090909090909091,0.43478260869565216,0.4245867768595042,44
10,entropy,8,2,10,balanced,6,37,37,0.5111111111111111,0.0,0.5,45
10,entropy,8,2,10,balanced,6,38,38,0.4888888888888889,0.46511627906976744,0.5306324110671936,45
10,entropy,8,2,10,balanced,6,39,39,0.36363636363636365,0.4166666666666667,0.33126293995859213,44
10,entropy,8,2,10,balanced,6,40,40,0.4222222222222222,0.0,0.4861111111111111,45
10,entropy,8,2,10,balanced,6,41,41,0.5333333333333333,0.08695652173913043,0.5029761904761905,45
10,entropy,8,2,10,balanced,6,42,42,0.7333333333333333,0.7391304347826086,0.841897233201581,45
10,entropy,8,2,10,balanced,6,43,43,0.6222222222222222,0.45161290322580644,0.7164031620553359,45
10,entropy,8,2,10,balanced,6,44,44,0.6551724137931034,0.5833333333333334,0.6690476190476191,29
10,entropy,8,2,10,balanced,6,45,45,0.5555555555555556,0.16666666666666666,0.5592885375494071,45
10,entropy,8,2,10,balanced,6,46,46,0.4888888888888889,0.6349206349206349,0.4960474308300395,45
10,entropy,8,2,10,balanced,6,47,47,0.4666666666666667,0.6363636363636364,0.5,45
10,entropy,8,2,10,balanced,6,48,48,0.5294117647058824,0.5555555555555556,0.3928571428571429,17
10,entropy,8,2,10,balanced,6,49,49,0.7777777777777778,0.7368421052631579,0.7470355731225297,45
10,entropy,8,2,10,balanced,6,50,50,0.5111111111111111,0.0,0.5,45
10,entropy,8,2,10,balanced,6,51,51,0.4666666666666667,0.6363636363636364,0.5,45
10,entropy,8,2,10,balanced,6,52,52,0.6585365853658537,0.5333333333333333,0.729665071770335,41
10,entropy,8,2,10,balanced,6,53,53,0.627906976744186,0.5555555555555556,0.6103896103896105,43
10,entropy,8,2,10,balanced,6,54,54,0.717948717948718,0.6666666666666666,0.7146739130434783,39
10,entropy,8,2,10,balanced,6,55,55,0.4888888888888889,0.6567164179104478,0.5,45
10,entropy,8,2,10,balanced,6,56,56,0.5909090909090909,0.64,0.7107438016528925,44
10,entropy,8,2,10,balanced,6,57,57,0.7111111111111111,0.6829268292682927,0.7351190476190477,45
10,entropy,8,2,10,balanced,6,58,58,0.6,0.35714285714285715,0.5892857142857143,45
10,entropy,8,2,10,balanced,6,59,59,0.4444444444444444,0.358974358974359,0.3948412698412699,45
10,entropy,8,2,10,balanced,6,60,60,0.8409090909090909,0.851063829787234,0.9049586776859504,44
10,entropy,8,2,10,balanced,6,61,61,0.6744186046511628,0.6666666666666666,0.7207792207792207,43
10,entropy,8,2,10,balanced,6,62,62,0.7777777777777778,0.75,0.8557312252964427,45
10,entropy,8,2,10,balanced,6,63,63,0.5581395348837209,0.3448275862068966,0.5313852813852814,43
10,entropy,8,2,10,balanced,6,64,64,0.4888888888888889,0.6567164179104478,0.5,45
10,entropy,8,2,10,balanced,6,65,65,0.6,0.4375,0.5833333333333333,45
10,entropy,8,2,10,balanced,6,66,66,0.5333333333333333,0.5531914893617021,0.5652173913043478,45
10,entropy,8,2,10,balanced,6,67,67,0.5555555555555556,0.2857142857142857,0.6205533596837944,45
10,entropy,8,2,10,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.4555335968379447,45
10,entropy,8,2,10,balanced,6,69,69,0.6,0.4375,0.5734126984126985,45
10,entropy,8,2,10,balanced,6,70,70,0.6666666666666666,0.5945945945945946,0.6106719367588933,45
10,entropy,8,2,10,balanced,6,71,71,0.6888888888888889,0.6666666666666666,0.6363636363636364,45
10,entropy,8,2,10,balanced,6,72,72,0.5111111111111111,0.6764705882352942,0.5,45
10,entropy,8,2,10,balanced,6,73,73,0.4888888888888889,0.6567164179104478,0.5,45
10,entropy,8,2,10,balanced,6,74,74,0.5555555555555556,0.16666666666666666,0.5059523809523809,45
10,entropy,8,2,10,balanced,6,75,75,0.6341463414634146,0.6808510638297872,0.5845238095238094,41
10,entropy,8,2,10,balanced,6,76,76,0.4888888888888889,0.6567164179104478,0.5019762845849802,45
10,entropy,8,2,10,balanced,6,77,77,0.4888888888888889,0.5306122448979592,0.47817460317460325,45
10,entropy,8,2,10,balanced,6,78,78,0.5777777777777777,0.6545454545454545,0.607707509881423,45
10,entropy,8,2,10,balanced,6,79,79,0.675,0.6285714285714286,0.67375,40
10,entropy,8,2,10,balanced,6,80,80,0.5333333333333333,0.16,0.6185770750988142,45
10,entropy,8,2,10,balanced,6,81,81,0.6,0.5263157894736842,0.6650197628458497,45
10,entropy,8,2,10,balanced,6,82,82,0.5333333333333333,0.6440677966101694,0.641304347826087,45
10,entropy,8,2,10,balanced,6,83,83,0.5526315789473685,0.2608695652173913,0.5623268698060941,38
10,entropy,8,2,10,balanced,6,84,84,0.5681818181818182,0.5957446808510638,0.6573498964803313,44
10,entropy,8,2,10,balanced,6,85,85,0.5681818181818182,0.6666666666666666,0.8146997929606624,44
10,entropy,8,2,10,balanced,6,86,86,0.6136363636363636,0.6666666666666666,0.6273291925465838,44
10,entropy,8,2,10,balanced,6,87,87,0.5777777777777777,0.5581395348837209,0.5533596837944664,45
10,entropy,8,2,10,balanced,6,88,88,0.45454545454545453,0.0,0.49074074074074076,55
10,entropy,8,2,10,balanced,6,89,89,0.5111111111111111,0.65625,0.5416666666666667,45
10,entropy,8,2,10,balanced,6,90,90,0.4666666666666667,0.5384615384615384,0.4683794466403162,45
10,entropy,8,2,10,balanced,6,91,91,0.6363636363636364,0.7333333333333333,0.7035123966942148,44
10,entropy,8,2,10,balanced,6,92,92,0.5535714285714286,0.4444444444444444,0.701923076923077,56
10,entropy,8,2,10,balanced,6,93,93,0.6444444444444445,0.6,0.7450592885375494,45
10,entropy,8,2,10,balanced,6,94,94,0.7727272727272727,0.8076923076923077,0.9296066252587991,44
10,entropy,8,2,10,balanced,6,95,95,0.42857142857142855,0.38461538461538464,0.3489583333333333,28
10,entropy,8,2,10,balanced,6,96,96,0.5714285714285714,0.6785714285714286,0.5839002267573696,42
10,entropy,8,2,10,balanced,6,97,97,0.5,0.0,0.4142561983471074,44
10,entropy,8,2,10,balanced,6,98,98,0.5111111111111111,0.3888888888888889,0.5405138339920948,45
10,entropy,8,2,10,balanced,6,99,99,0.4418604651162791,0.3684210526315789,0.5086580086580087,43
10,entropy,8,2,10,balanced,6,100,100,0.5277777777777778,0.5641025641025641,0.5509259259259258,36
10,entropy,8,2,10,balanced,6,101,101,0.4888888888888889,0.0,0.37944664031620556,45
10,entropy,8,2,10,balanced,6,102,102,0.4888888888888889,0.14814814814814814,0.4980237154150197,45
10,entropy,8,2,10,balanced,6,103,103,0.6046511627906976,0.5641025641025641,0.6764069264069263,43
10,entropy,8,2,10,balanced,6,104,104,0.5581395348837209,0.5581395348837209,0.564935064935065,43
