parameter_name,parameter_value,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,3,3,0.4888888888888889,0.5660377358490566,0.4841897233201581
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,4,4,0.7333333333333333,0.76,0.7292490118577075
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,5,5,0.4,0.49056603773584906,0.3154761904761905
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,6,6,0.5333333333333333,0.0,0.5119047619047619
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,7,7,0.6888888888888889,0.7586206896551724,0.9308300395256917
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,8,8,0.5777777777777777,0.5365853658536586,0.6956521739130436
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,9,9,0.5333333333333333,0.36363636363636365,0.611111111111111
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,10,10,0.6444444444444445,0.6666666666666666,0.7261904761904763
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,11,11,0.4,0.509090909090909,0.5395256916996047
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,12,12,0.5777777777777777,0.5365853658536586,0.6071428571428572
n_estimators,300,300,gini,10,10,5,sqrt,balanced,6,13,13,0.7428571428571429,0.7096774193548387,0.8366013071895424
