parameter_name,parameter_value,criterion,max_depth,min_samples_split,min_samples_leaf,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
max_depth,5,gini,5,10,5,balanced,6,19,19,0.5333333333333333,0.631578947368421,0.5958498023715416
max_depth,5,gini,5,10,5,balanced,6,20,20,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,21,21,0.6222222222222222,0.48484848484848486,0.6071428571428572
max_depth,5,gini,5,10,5,balanced,6,22,22,0.6222222222222222,0.7301587301587301,0.5899209486166008
max_depth,5,gini,5,10,5,balanced,6,23,23,0.5681818181818182,0.6984126984126984,0.7407024793388429
max_depth,5,gini,5,10,5,balanced,6,24,24,0.4444444444444444,0.16666666666666666,0.37012987012987014
max_depth,5,gini,5,10,5,balanced,6,25,25,0.5111111111111111,0.08333333333333333,0.5217391304347826
max_depth,5,gini,5,10,5,balanced,6,26,26,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,27,27,0.4666666666666667,0.6129032258064516,0.5622529644268776
max_depth,5,gini,5,10,5,balanced,6,28,28,0.4888888888888889,0.43902439024390244,0.4841897233201582
max_depth,5,gini,5,10,5,balanced,6,29,29,0.5555555555555556,0.47368421052631576,0.5523715415019763
max_depth,5,gini,5,10,5,balanced,6,30,30,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,31,31,0.6222222222222222,0.7213114754098361,0.6650197628458497
max_depth,5,gini,5,10,5,balanced,6,32,32,0.6818181818181818,0.7407407407407407,0.7339544513457557
max_depth,5,gini,5,10,5,balanced,6,33,33,0.7333333333333333,0.6842105263157895,0.8428853754940712
max_depth,5,gini,5,10,5,balanced,6,34,34,0.5777777777777777,0.3448275862068966,0.6041666666666666
max_depth,5,gini,5,10,5,balanced,6,35,35,0.5555555555555556,0.23076923076923078,0.5849802371541502
max_depth,5,gini,5,10,5,balanced,6,36,36,0.5227272727272727,0.6181818181818182,0.558884297520661
max_depth,5,gini,5,10,5,balanced,6,37,37,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,38,38,0.5555555555555556,0.6666666666666666,0.5849802371541502
max_depth,5,gini,5,10,5,balanced,6,39,39,0.38636363636363635,0.37209302325581395,0.36853002070393376
max_depth,5,gini,5,10,5,balanced,6,40,40,0.4222222222222222,0.0,0.3998015873015873
max_depth,5,gini,5,10,5,balanced,6,41,41,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,42,42,0.7333333333333333,0.7142857142857143,0.7509881422924901
max_depth,5,gini,5,10,5,balanced,6,43,43,0.6888888888888889,0.5333333333333333,0.7509881422924901
max_depth,5,gini,5,10,5,balanced,6,44,44,0.5862068965517241,0.5714285714285714,0.711904761904762
max_depth,5,gini,5,10,5,balanced,6,45,45,0.5777777777777777,0.5365853658536586,0.6047430830039526
max_depth,5,gini,5,10,5,balanced,6,46,46,0.4666666666666667,0.625,0.4762845849802371
max_depth,5,gini,5,10,5,balanced,6,47,47,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,48,48,0.7058823529411765,0.7058823529411765,0.6785714285714286
max_depth,5,gini,5,10,5,balanced,6,49,49,0.8444444444444444,0.8292682926829268,0.8359683794466404
max_depth,5,gini,5,10,5,balanced,6,50,50,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,51,51,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,52,52,0.6341463414634146,0.4,0.6710526315789473
max_depth,5,gini,5,10,5,balanced,6,53,53,0.5813953488372093,0.6086956521739131,0.5551948051948052
max_depth,5,gini,5,10,5,balanced,6,54,54,0.7435897435897436,0.7058823529411765,0.7554347826086957
max_depth,5,gini,5,10,5,balanced,6,55,55,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,56,56,0.6818181818181818,0.5625,0.7747933884297521
max_depth,5,gini,5,10,5,balanced,6,57,57,0.5111111111111111,0.5925925925925926,0.5942460317460317
max_depth,5,gini,5,10,5,balanced,6,58,58,0.5555555555555556,0.6296296296296297,0.5714285714285714
max_depth,5,gini,5,10,5,balanced,6,59,59,0.4444444444444444,0.4186046511627907,0.4811507936507937
max_depth,5,gini,5,10,5,balanced,6,60,60,0.7727272727272727,0.8,0.8491735537190084
max_depth,5,gini,5,10,5,balanced,6,61,61,0.7441860465116279,0.7441860465116279,0.7943722943722943
max_depth,5,gini,5,10,5,balanced,6,62,62,0.7333333333333333,0.6666666666666666,0.7292490118577075
max_depth,5,gini,5,10,5,balanced,6,63,63,0.4883720930232558,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,64,64,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,65,65,0.5333333333333333,0.6666666666666666,0.5833333333333334
max_depth,5,gini,5,10,5,balanced,6,66,66,0.5333333333333333,0.6037735849056604,0.5365612648221344
max_depth,5,gini,5,10,5,balanced,6,67,67,0.4888888888888889,0.0,0.5227272727272727
max_depth,5,gini,5,10,5,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.5830039525691699
max_depth,5,gini,5,10,5,balanced,6,69,69,0.4888888888888889,0.5490196078431373,0.5238095238095237
max_depth,5,gini,5,10,5,balanced,6,70,70,0.5333333333333333,0.5882352941176471,0.5227272727272727
max_depth,5,gini,5,10,5,balanced,6,71,71,0.7777777777777778,0.8148148148148148,0.7895256916996047
max_depth,5,gini,5,10,5,balanced,6,72,72,0.4888888888888889,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,73,73,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,74,74,0.5555555555555556,0.16666666666666666,0.5267857142857143
max_depth,5,gini,5,10,5,balanced,6,75,75,0.6829268292682927,0.5806451612903226,0.6607142857142857
max_depth,5,gini,5,10,5,balanced,6,76,76,0.5111111111111111,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,77,77,0.5111111111111111,0.56,0.5902777777777779
max_depth,5,gini,5,10,5,balanced,6,78,78,0.5333333333333333,0.2222222222222222,0.5247035573122529
max_depth,5,gini,5,10,5,balanced,6,79,79,0.675,0.6285714285714286,0.63125
max_depth,5,gini,5,10,5,balanced,6,80,80,0.5777777777777777,0.2962962962962963,0.5691699604743083
max_depth,5,gini,5,10,5,balanced,6,81,81,0.4888888888888889,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,82,82,0.4888888888888889,0.6349206349206349,0.6096837944664032
max_depth,5,gini,5,10,5,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.6648199445983379
max_depth,5,gini,5,10,5,balanced,6,84,84,0.5681818181818182,0.5365853658536586,0.6490683229813665
max_depth,5,gini,5,10,5,balanced,6,85,85,0.6363636363636364,0.7142857142857143,0.8146997929606625
max_depth,5,gini,5,10,5,balanced,6,86,86,0.5454545454545454,0.2857142857142857,0.5631469979296065
max_depth,5,gini,5,10,5,balanced,6,87,87,0.4888888888888889,0.5964912280701754,0.49999999999999994
max_depth,5,gini,5,10,5,balanced,6,88,88,0.509090909090909,0.425531914893617,0.5052910052910053
max_depth,5,gini,5,10,5,balanced,6,89,89,0.5333333333333333,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,90,90,0.5111111111111111,0.6333333333333333,0.5118577075098814
max_depth,5,gini,5,10,5,balanced,6,91,91,0.5227272727272727,0.676923076923077,0.609504132231405
max_depth,5,gini,5,10,5,balanced,6,92,92,0.5714285714285714,0.42857142857142855,0.7160256410256411
max_depth,5,gini,5,10,5,balanced,6,93,93,0.7555555555555555,0.7027027027027027,0.7519762845849802
max_depth,5,gini,5,10,5,balanced,6,94,94,0.8181818181818182,0.8461538461538461,0.8726708074534162
max_depth,5,gini,5,10,5,balanced,6,95,95,0.6428571428571429,0.5833333333333334,0.6171875
max_depth,5,gini,5,10,5,balanced,6,96,96,0.5714285714285714,0.6896551724137931,0.5419501133786848
max_depth,5,gini,5,10,5,balanced,6,97,97,0.5,0.0,0.48347107438016534
max_depth,5,gini,5,10,5,balanced,6,98,98,0.5111111111111111,0.21428571428571427,0.4634387351778656
max_depth,5,gini,5,10,5,balanced,6,99,99,0.4883720930232558,0.6071428571428571,0.512987012987013
max_depth,5,gini,5,10,5,balanced,6,100,100,0.6111111111111112,0.5,0.6512345679012346
max_depth,5,gini,5,10,5,balanced,6,101,101,0.4888888888888889,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,102,102,0.4888888888888889,0.0,0.5
max_depth,5,gini,5,10,5,balanced,6,103,103,0.6511627906976745,0.5454545454545454,0.6666666666666667
max_depth,5,gini,5,10,5,balanced,6,104,104,0.5813953488372093,0.5714285714285714,0.5811688311688311
max_depth,5,gini,5,10,5,balanced,6,105,105,0.5111111111111111,0.5,0.5217391304347826
max_depth,5,gini,5,10,5,balanced,6,106,106,0.4888888888888889,0.46511627906976744,0.5138888888888888
max_depth,5,gini,5,10,5,balanced,6,107,107,0.4222222222222222,0.48,0.4375
max_depth,5,gini,5,10,5,balanced,6,108,108,0.6444444444444445,0.5555555555555556,0.782608695652174
max_depth,7,gini,7,10,5,balanced,6,1,1,0.6,0.6896551724137931,0.5849802371541503
max_depth,7,gini,7,10,5,balanced,6,2,2,0.7777777777777778,0.75,0.8122529644268774
max_depth,7,gini,7,10,5,balanced,6,3,3,0.4888888888888889,0.5964912280701754,0.5138339920948616
max_depth,7,gini,7,10,5,balanced,6,4,4,0.4888888888888889,0.6567164179104478,0.5
max_depth,7,gini,7,10,5,balanced,6,5,5,0.4444444444444444,0.32432432432432434,0.4255952380952381
max_depth,7,gini,7,10,5,balanced,6,6,6,0.5333333333333333,0.16,0.496031746031746
max_depth,7,gini,7,10,5,balanced,6,7,7,0.5333333333333333,0.676923076923077,0.857707509881423
max_depth,7,gini,7,10,5,balanced,6,8,8,0.5777777777777777,0.2962962962962963,0.6620553359683794
max_depth,7,gini,7,10,5,balanced,6,9,9,0.5777777777777777,0.17391304347826086,0.5734126984126984
max_depth,7,gini,7,10,5,balanced,6,10,10,0.6444444444444445,0.5294117647058824,0.621031746031746
max_depth,7,gini,7,10,5,balanced,6,11,11,0.4666666666666667,0.6129032258064516,0.47529644268774707
max_depth,7,gini,7,10,5,balanced,6,12,12,0.4888888888888889,0.14814814814814814,0.5168650793650793
max_depth,7,gini,7,10,5,balanced,6,13,13,0.5714285714285714,0.34782608695652173,0.7303921568627451
max_depth,7,gini,7,10,5,balanced,6,14,14,0.6222222222222222,0.6792452830188679,0.6156126482213439
max_depth,7,gini,7,10,5,balanced,6,15,15,0.7555555555555555,0.7924528301886793,0.8290513833992095
max_depth,7,gini,7,10,5,balanced,6,16,16,0.4666666666666667,0.14285714285714285,0.45849802371541504
max_depth,7,gini,7,10,5,balanced,6,17,17,0.5238095238095238,0.0,0.5397727272727273
max_depth,7,gini,7,10,5,balanced,6,18,18,0.4888888888888889,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,19,19,0.5555555555555556,0.6296296296296297,0.6086956521739131
max_depth,7,gini,7,10,5,balanced,6,20,20,0.5111111111111111,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,21,21,0.6,0.35714285714285715,0.5436507936507936
max_depth,7,gini,7,10,5,balanced,6,22,22,0.5555555555555556,0.5238095238095238,0.5978260869565218
max_depth,7,gini,7,10,5,balanced,6,23,23,0.6818181818181818,0.6818181818181818,0.7076446280991735
max_depth,7,gini,7,10,5,balanced,6,24,24,0.5555555555555556,0.42857142857142855,0.4545454545454546
max_depth,7,gini,7,10,5,balanced,6,25,25,0.5111111111111111,0.08333333333333333,0.5
max_depth,7,gini,7,10,5,balanced,6,26,26,0.5555555555555556,0.09090909090909091,0.5238095238095238
max_depth,7,gini,7,10,5,balanced,6,27,27,0.4444444444444444,0.5283018867924528,0.5266798418972332
max_depth,7,gini,7,10,5,balanced,6,28,28,0.5111111111111111,0.47619047619047616,0.441699604743083
max_depth,7,gini,7,10,5,balanced,6,29,29,0.6444444444444445,0.6190476190476191,0.709486166007905
max_depth,7,gini,7,10,5,balanced,6,30,30,0.5333333333333333,0.08695652173913043,0.5029761904761905
max_depth,7,gini,7,10,5,balanced,6,31,31,0.8,0.8085106382978723,0.825098814229249
max_depth,7,gini,7,10,5,balanced,6,32,32,0.7954545454545454,0.7906976744186046,0.8592132505175983
max_depth,7,gini,7,10,5,balanced,6,33,33,0.6666666666666666,0.6808510638297872,0.7351778656126482
max_depth,7,gini,7,10,5,balanced,6,34,34,0.5777777777777777,0.3448275862068966,0.6607142857142857
max_depth,7,gini,7,10,5,balanced,6,35,35,0.5555555555555556,0.23076923076923078,0.6215415019762845
max_depth,7,gini,7,10,5,balanced,6,36,36,0.5227272727272727,0.5882352941176471,0.47314049586776863
max_depth,7,gini,7,10,5,balanced,6,37,37,0.5111111111111111,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,38,38,0.4666666666666667,0.07692307692307693,0.5286561264822134
max_depth,7,gini,7,10,5,balanced,6,39,39,0.4318181818181818,0.5098039215686274,0.36853002070393376
max_depth,7,gini,7,10,5,balanced,6,40,40,0.4,0.06896551724137931,0.37202380952380953
max_depth,7,gini,7,10,5,balanced,6,41,41,0.5333333333333333,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,42,42,0.7333333333333333,0.7391304347826086,0.8300395256916997
max_depth,7,gini,7,10,5,balanced,6,43,43,0.6444444444444445,0.4666666666666667,0.7677865612648223
max_depth,7,gini,7,10,5,balanced,6,44,44,0.6206896551724138,0.47619047619047616,0.7476190476190476
max_depth,7,gini,7,10,5,balanced,6,45,45,0.5555555555555556,0.16666666666666666,0.5968379446640317
max_depth,7,gini,7,10,5,balanced,6,46,46,0.4666666666666667,0.625,0.4762845849802371
max_depth,7,gini,7,10,5,balanced,6,47,47,0.5333333333333333,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,48,48,0.7058823529411765,0.7058823529411765,0.607142857142857
max_depth,7,gini,7,10,5,balanced,6,49,49,0.7333333333333333,0.7142857142857143,0.7608695652173914
max_depth,7,gini,7,10,5,balanced,6,50,50,0.5111111111111111,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,51,51,0.5333333333333333,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,52,52,0.6585365853658537,0.5333333333333333,0.6949760765550239
max_depth,7,gini,7,10,5,balanced,6,53,53,0.5348837209302325,0.4444444444444444,0.5627705627705628
max_depth,7,gini,7,10,5,balanced,6,54,54,0.48717948717948717,0.5652173913043478,0.6589673913043479
max_depth,7,gini,7,10,5,balanced,6,55,55,0.5111111111111111,0.0,0.5
max_depth,7,gini,7,10,5,balanced,6,56,56,0.6818181818181818,0.6111111111111112,0.7727272727272727
max_depth,7,gini,7,10,5,balanced,6,57,57,0.6,0.5263157894736842,0.6359126984126983
max_depth,7,gini,7,10,5,balanced,6,58,58,0.5111111111111111,0.5925925925925926,0.5138888888888888
max_depth,7,gini,7,10,5,balanced,6,59,59,0.4888888888888889,0.20689655172413793,0.41567460317460314
max_depth,7,gini,7,10,5,balanced,6,60,60,0.7272727272727273,0.7391304347826086,0.7882231404958677
max_depth,7,gini,7,10,5,balanced,6,61,61,0.6744186046511628,0.6956521739130435,0.7597402597402597
