parameter_name,parameter_value,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,35,35,0.6222222222222222,0.41379310344827586,0.8339920948616601
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,36,36,0.38636363636363635,0.47058823529411764,0.4297520661157025
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,37,37,0.5111111111111111,0.0,0.5671936758893281
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,38,38,0.5333333333333333,0.43243243243243246,0.5889328063241107
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,39,39,0.5,0.5416666666666666,0.5196687370600415
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,40,40,0.5111111111111111,0.5416666666666666,0.5297619047619048
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,41,41,0.7555555555555555,0.7027027027027027,0.7797619047619048
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,42,42,0.9111111111111111,0.9130434782608695,0.9762845849802372
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,43,43,0.8,0.7567567567567568,0.9209486166007905
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,44,44,0.7241379310344828,0.6923076923076923,0.8285714285714286
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,45,45,0.5555555555555556,0.2857142857142857,0.8102766798418972
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,46,46,0.6666666666666666,0.6666666666666666,0.7312252964426877
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,47,47,0.5777777777777777,0.6885245901639344,0.5932539682539684
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,48,48,0.7647058823529411,0.75,0.9714285714285714
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,49,49,0.8444444444444444,0.8444444444444444,0.9505928853754941
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,50,50,0.5333333333333333,0.16,0.6146245059288538
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.5476190476190477
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,52,52,0.7804878048780488,0.7096774193548387,0.8205741626794258
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,53,53,0.5581395348837209,0.5581395348837209,0.5670995670995671
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,54,54,0.5641025641025641,0.6382978723404256,0.7744565217391304
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,55,55,0.8666666666666667,0.8421052631578947,0.9229249011857708
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,56,56,0.8636363636363636,0.8695652173913043,0.915289256198347
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,57,57,0.5777777777777777,0.6415094339622641,0.7162698412698413
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,58,58,0.6444444444444445,0.5555555555555556,0.6547619047619048
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,59,59,0.5111111111111111,0.0,0.4583333333333333
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9214876033057852
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,61,61,0.7209302325581395,0.6666666666666666,0.8419913419913421
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,62,62,0.9111111111111111,0.9090909090909091,0.9782608695652175
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,63,63,0.4883720930232558,0.0,0.5930735930735931
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,64,64,0.6444444444444445,0.7333333333333333,0.7845849802371542
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,65,65,0.6888888888888889,0.7407407407407407,0.7976190476190477
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,66,66,0.5111111111111111,0.6206896551724138,0.5039525691699605
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.6027667984189724
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,68,68,0.5555555555555556,0.23076923076923078,0.7272727272727272
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,69,69,0.6222222222222222,0.48484848484848486,0.6547619047619048
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,70,70,0.7333333333333333,0.7,0.841897233201581
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,71,71,0.7333333333333333,0.6470588235294118,0.9328063241106719
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,72,72,0.9555555555555556,0.9565217391304348,0.9881422924901185
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,73,73,0.6666666666666666,0.7058823529411765,0.7292490118577076
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,74,74,0.5555555555555556,0.5652173913043478,0.5873015873015873
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,75,75,0.8048780487804879,0.7894736842105263,0.9404761904761905
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,76,76,0.6222222222222222,0.41379310344827586,0.6541501976284585
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,77,77,0.4666666666666667,0.5714285714285714,0.5714285714285714
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,78,78,0.4666666666666667,0.6129032258064516,0.5434782608695652
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,79,79,0.675,0.5517241379310345,0.7225
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,80,80,0.5111111111111111,0.0,0.6225296442687747
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.8794466403162056
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,82,82,0.5333333333333333,0.676923076923077,0.7608695652173914
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.8808864265927978
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,84,84,0.6818181818181818,0.6956521739130435,0.7515527950310559
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,85,85,0.5454545454545454,0.6774193548387096,0.9627329192546584
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,86,86,0.7954545454545454,0.7567567567567568,0.8985507246376812
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,87,87,0.5333333333333333,0.6557377049180327,0.5711462450592886
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,88,88,0.509090909090909,0.3076923076923077,0.6044973544973545
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,89,89,0.6666666666666666,0.6666666666666666,0.7162698412698413
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,90,90,0.5111111111111111,0.5217391304347826,0.5632411067193676
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,91,91,0.5,0.6666666666666666,0.7665289256198348
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6884615384615385
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,93,93,0.8666666666666667,0.8636363636363636,0.9169960474308301
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,94,94,0.9772727272727273,0.9787234042553191,1.0
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,95,95,0.35714285714285715,0.5263157894736842,0.5833333333333333
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,96,96,0.42857142857142855,0.6,0.5419501133786848
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,97,97,0.5,0.0,0.6301652892561983
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,98,98,0.5111111111111111,0.6451612903225806,0.5375494071146245
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,99,99,0.4883720930232558,0.3888888888888889,0.5735930735930737
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,100,100,0.5555555555555556,0.6,0.574074074074074
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,101,101,0.4888888888888889,0.0,0.6501976284584979
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,102,102,0.7777777777777778,0.8,0.883399209486166
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,103,103,0.6511627906976745,0.6341463414634146,0.803030303030303
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,104,104,0.5348837209302325,0.6551724137931034,0.48484848484848486
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,105,105,0.5333333333333333,0.16,0.5869565217391304
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,106,106,0.6222222222222222,0.6382978723404256,0.6607142857142857
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,107,107,0.6666666666666666,0.7058823529411765,0.6527777777777778
kernel,linear,linear,1.0,scale,3,0.0,balanced,6,108,108,0.8666666666666667,0.85,0.8913043478260869
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,1,1,0.7555555555555555,0.7843137254901961,0.8517786561264823
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,2,2,0.6444444444444445,0.42857142857142855,0.873517786561265
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,3,3,0.4444444444444444,0.3902439024390244,0.44664031620553357
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,4,4,0.5333333333333333,0.676923076923077,0.7707509881422925
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,5,5,0.4444444444444444,0.6031746031746031,0.39880952380952384
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,6,6,0.5333333333333333,0.0,0.4900793650793651
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,7,7,0.6666666666666666,0.7457627118644068,0.9822134387351779
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,8,8,0.6222222222222222,0.5405405405405406,0.7035573122529645
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,9,9,0.5777777777777777,0.5128205128205128,0.5436507936507936
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,10,10,0.6666666666666666,0.6666666666666666,0.6884920634920634
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,11,11,0.4888888888888889,0.43902439024390244,0.4367588932806324
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,12,12,0.5555555555555556,0.4117647058823529,0.7083333333333334
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,13,13,0.7714285714285715,0.75,0.8594771241830066
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,14,14,0.6888888888888889,0.72,0.7806324110671936
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,15,15,0.5777777777777777,0.6984126984126984,0.9466403162055337
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,16,16,0.6666666666666666,0.7169811320754716,0.7509881422924901
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,17,17,0.5238095238095238,0.0,0.5795454545454546
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,18,18,0.4888888888888889,0.6101694915254238,0.42885375494071143
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,19,19,0.6444444444444445,0.7241379310344828,0.8359683794466404
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,20,20,0.5111111111111111,0.0,0.5711462450592886
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,21,21,0.5777777777777777,0.5957446808510638,0.7202380952380951
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,22,22,0.5333333333333333,0.6865671641791045,0.7094861660079052
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,23,23,0.6818181818181818,0.75,0.8533057851239669
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,24,24,0.5,0.3076923076923077,0.6103896103896105
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,25,25,0.7555555555555555,0.7317073170731707,0.7845849802371541
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,26,26,0.7777777777777778,0.7916666666666666,0.7619047619047619
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,27,27,0.4888888888888889,0.6349206349206349,0.5948616600790514
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,28,28,0.5555555555555556,0.5238095238095238,0.5671936758893281
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,29,29,0.8222222222222222,0.8461538461538461,1.0
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,30,30,0.5333333333333333,0.08695652173913043,0.6349206349206349
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,31,31,0.9111111111111111,0.9130434782608695,0.9723320158102766
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,32,32,0.7045454545454546,0.7796610169491526,0.9544513457556936
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,33,33,0.7111111111111111,0.6285714285714286,0.8754940711462451
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,34,34,0.8888888888888888,0.9056603773584906,0.9742063492063491
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,35,35,0.5333333333333333,0.16,0.8596837944664031
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,36,36,0.4318181818181818,0.4444444444444444,0.4421487603305785
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,37,37,0.5111111111111111,0.0,0.38735177865612647
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,38,38,0.5777777777777777,0.42424242424242425,0.575098814229249
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,39,39,0.5227272727272727,0.5531914893617021,0.5113871635610766
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,40,40,0.37777777777777777,0.0,0.5218253968253969
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,41,41,0.6666666666666666,0.5945945945945946,0.7797619047619048
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,42,42,0.9333333333333333,0.9333333333333333,0.9822134387351779
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,43,43,0.7777777777777778,0.7222222222222222,0.9328063241106719
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,44,44,0.6551724137931034,0.5833333333333334,0.780952380952381
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,45,45,0.5555555555555556,0.23076923076923078,0.7984189723320159
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,46,46,0.7333333333333333,0.7,0.725296442687747
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,47,47,0.5111111111111111,0.6071428571428571,0.5932539682539683
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,48,48,0.7058823529411765,0.6666666666666666,0.9714285714285714
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,49,49,0.8888888888888888,0.8780487804878049,0.958498023715415
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,50,50,0.5111111111111111,0.0,0.5454545454545455
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.501984126984127
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,52,52,0.7560975609756098,0.6666666666666666,0.8349282296650717
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,53,53,0.5116279069767442,0.43243243243243246,0.5670995670995671
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,54,54,0.5641025641025641,0.6530612244897959,0.8125
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,55,55,0.6888888888888889,0.5333333333333333,0.9426877470355731
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,56,56,0.7954545454545454,0.7906976744186046,0.9090909090909091
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,57,57,0.6444444444444445,0.6666666666666666,0.7202380952380952
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,58,58,0.5777777777777777,0.4864864864864865,0.626984126984127
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,59,59,0.5333333333333333,0.0,0.4662698412698413
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9276859504132231
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,61,61,0.6976744186046512,0.6060606060606061,0.8376623376623377
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,62,62,0.8888888888888888,0.8780487804878049,0.9624505928853755
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,63,63,0.4883720930232558,0.0,0.5909090909090909
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,64,64,0.6888888888888889,0.75,0.8023715415019763
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,65,65,0.6888888888888889,0.6666666666666666,0.8035714285714286
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,66,66,0.4222222222222222,0.5,0.5138339920948617
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,67,67,0.5333333333333333,0.16,0.5375494071146245
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,68,68,0.5111111111111111,0.08333333333333333,0.7015810276679841
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,69,69,0.6,0.47058823529411764,0.6428571428571428
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,70,70,0.5777777777777777,0.42424242424242425,0.808300395256917
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,71,71,0.6444444444444445,0.4666666666666667,0.8992094861660079
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,72,72,0.9333333333333333,0.9361702127659575,0.9822134387351779
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,73,73,0.7333333333333333,0.7142857142857143,0.774703557312253
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,74,74,0.6444444444444445,0.5294117647058824,0.5793650793650794
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,75,75,0.8048780487804879,0.75,0.9214285714285714
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,76,76,0.6666666666666666,0.6153846153846154,0.6106719367588933
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,77,77,0.5111111111111111,0.5769230769230769,0.5734126984126984
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,78,78,0.4888888888888889,0.6229508196721312,0.5553359683794467
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,79,79,0.625,0.4444444444444444,0.69
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,80,80,0.5111111111111111,0.0,0.6482213438735178
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,81,81,0.4888888888888889,0.0,0.5059288537549408
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,82,82,0.5555555555555556,0.6875,0.7233201581027668
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.8753462603878117
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,84,84,0.6590909090909091,0.6511627906976745,0.7453416149068324
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,85,85,0.5909090909090909,0.7,0.9523809523809523
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,86,86,0.6590909090909091,0.5161290322580645,0.8695652173913043
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,87,87,0.5333333333333333,0.6557377049180327,0.5632411067193676
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,88,88,0.4909090909090909,0.17647058823529413,0.5873015873015873
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,89,89,0.7555555555555555,0.7659574468085106,0.7658730158730159
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,90,90,0.5333333333333333,0.46153846153846156,0.5691699604743083
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,91,91,0.4772727272727273,0.6461538461538462,0.7871900826446281
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6666666666666667
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,93,93,0.8444444444444444,0.8205128205128205,0.9347826086956522
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,94,94,0.9772727272727273,0.9787234042553191,1.0
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,95,95,0.35714285714285715,0.5263157894736842,0.5833333333333333
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,96,96,0.42857142857142855,0.6,0.5328798185941044
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,97,97,0.5,0.0,0.6033057851239669
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,98,98,0.5111111111111111,0.65625,0.5592885375494071
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,99,99,0.5813953488372093,0.4,0.551948051948052
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,100,100,0.5555555555555556,0.6,0.5833333333333333
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,101,101,0.4888888888888889,0.0,0.5770750988142292
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,102,102,0.8444444444444444,0.8444444444444444,0.8735177865612648
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,103,103,0.6511627906976745,0.5945945945945946,0.7987012987012987
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,104,104,0.5581395348837209,0.6666666666666666,0.49350649350649356
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,105,105,0.6,0.35714285714285715,0.5612648221343874
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,106,106,0.6,0.6086956521739131,0.6785714285714286
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,107,107,0.5555555555555556,0.5652173913043478,0.5932539682539683
kernel,rbf,rbf,1.0,scale,3,0.0,balanced,6,108,108,0.8666666666666667,0.85,0.8853754940711464
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,1,1,0.7333333333333333,0.7,0.7766798418972332
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,2,2,0.5777777777777777,0.24,0.8735177865612648
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,3,3,0.4222222222222222,0.07142857142857142,0.40118577075098816
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,4,4,0.4888888888888889,0.6567164179104478,0.8142292490118578
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,5,5,0.4888888888888889,0.6461538461538462,0.4246031746031746
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,6,6,0.5111111111111111,0.0,0.42261904761904756
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,7,7,0.8444444444444444,0.851063829787234,0.932806324110672
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,8,8,0.6,0.5714285714285714,0.6521739130434783
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,9,9,0.5333333333333333,0.16,0.5555555555555556
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,10,10,0.6888888888888889,0.631578947368421,0.7162698412698412
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,11,11,0.5111111111111111,0.6666666666666666,0.4288537549407115
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,12,12,0.6444444444444445,0.5789473684210527,0.7083333333333334
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,13,13,0.7714285714285715,0.6923076923076923,0.8333333333333333
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,14,14,0.6888888888888889,0.631578947368421,0.8458498023715416
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,15,15,0.6,0.7096774193548387,0.841897233201581
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,16,16,0.5555555555555556,0.6875,0.6640316205533597
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,17,17,0.5238095238095238,0.0,0.6977272727272728
kernel,poly,poly,1.0,scale,3,0.0,balanced,6,18,18,0.4888888888888889,0.6461538461538462,0.4209486166007905
