parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
num_layers,1,64,4,1,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6387421742394315,0.12257585630137532,0.5906555709600886,0.7171971372429772,10.600776849629323,0.0018692061960421226,0.04288521788315502,0.13208770751953125,34626.0,0.0,89.07568359375,0.5347867986667386,0.6132393889221144,12.574074074074074,22.574074074074073
num_layers,2,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6310767379332347,0.12260800399014146,0.6088092631881064,0.7155752592345638,14.366105641854961,0.002575090581861635,0.059223971416336424,0.25977325439453125,68098.0,0.0023509837962962963,146.09326171875,0.40921664718935413,0.6097601787175663,7.472222222222222,17.47222222222222
num_layers,3,64,4,3,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6357593424635988,0.11161512839656847,0.6035158606129879,0.7220441345823784,19.831709266256507,0.0029226562387689396,0.0672659590859733,0.38745880126953125,101570.0,0.00025318287037037036,203.11083984375,0.38909276301447804,0.6100243528132085,7.222222222222222,17.22222222222222
