parameter_name,parameter_value,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,50,50,0.5111111111111111,0.0,0.6462450592885376
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,51,51,0.5333333333333333,0.0,0.43253968253968256
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,52,52,0.7317073170731707,0.6206896551724138,0.8325358851674641
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,53,53,0.5348837209302325,0.4117647058823529,0.5952380952380953
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,54,54,0.6410256410256411,0.6818181818181818,0.8016304347826088
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,55,55,0.7111111111111111,0.5806451612903226,0.9644268774703557
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,56,56,0.8409090909090909,0.8292682926829268,0.9276859504132231
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,57,57,0.6444444444444445,0.6,0.6825396825396824
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,58,58,0.5111111111111111,0.56,0.5615079365079365
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,59,59,0.4444444444444444,0.07407407407407407,0.39087301587301587
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,60,60,0.8181818181818182,0.8181818181818182,0.8966942148760331
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,61,61,0.7209302325581395,0.6666666666666666,0.8766233766233766
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,62,62,0.8666666666666667,0.8571428571428571,0.958498023715415
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,63,63,0.6046511627906976,0.41379310344827586,0.5974025974025974
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,64,64,0.7111111111111111,0.7450980392156863,0.7470355731225297
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,65,65,0.7333333333333333,0.6842105263157895,0.7658730158730159
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,66,66,0.4222222222222222,0.4583333333333333,0.49407114624505927
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,67,67,0.5333333333333333,0.27586206896551724,0.5948616600790513
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,68,68,0.4888888888888889,0.0,0.6027667984189723
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,69,69,0.5333333333333333,0.46153846153846156,0.5833333333333333
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,70,70,0.7111111111111111,0.6829268292682927,0.7371541501976284
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,71,71,0.6,0.35714285714285715,0.8972332015810276
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,72,72,0.8222222222222222,0.8095238095238095,0.8992094861660079
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,73,73,0.5555555555555556,0.23076923076923078,0.7430830039525692
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,74,74,0.5555555555555556,0.375,0.5158730158730158
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,75,75,0.6585365853658537,0.65,0.7452380952380953
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,76,76,0.5555555555555556,0.6774193548387096,0.7015810276679842
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,77,77,0.5111111111111111,0.5769230769230769,0.5138888888888888
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,78,78,0.5111111111111111,0.5925925925925926,0.5988142292490118
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,79,79,0.625,0.4827586206896552,0.6299999999999999
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,80,80,0.4888888888888889,0.0,0.6047430830039526
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,81,81,0.5111111111111111,0.08333333333333333,0.7648221343873518
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,82,82,0.5555555555555556,0.6774193548387096,0.6699604743083004
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,83,83,0.5526315789473685,0.19047619047619047,0.6731301939058172
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,84,84,0.6818181818181818,0.6818181818181818,0.7349896480331263
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,85,85,0.5454545454545454,0.6774193548387096,0.9047619047619048
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,86,86,0.5909090909090909,0.4375,0.8260869565217392
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,87,87,0.4888888888888889,0.6101694915254238,0.575098814229249
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,88,88,0.4727272727272727,0.12121212121212122,0.5251322751322751
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,89,89,0.5777777777777777,0.6666666666666666,0.7797619047619048
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,90,90,0.4666666666666667,0.45454545454545453,0.4723320158102767
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,91,91,0.5909090909090909,0.7096774193548387,0.737603305785124
min_samples_leaf,1,200,gini,10,10,1,sqrt,balanced,6,92,92,0.5892857142857143,0.46511627906976744,0.676923076923077
