parameter_name,parameter_value,fold,subject,epoch,train_loss,val_loss,learning_rate,d_model,nhead,num_layers,dim_feedforward,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
batch_size,16,4,4,3,0.6617435488864043,0.6178058316310246,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,4,0.6395018241251377,0.5996670256058375,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,5,0.6275794570663583,0.5989680896202724,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,6,0.6184512555825846,0.5646038214365642,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,7,0.6115823076478428,0.5816674783825875,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,8,0.6076842129457133,0.5799218957622846,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,9,0.5911305095759635,0.590148585041364,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,10,0.5882511058461077,0.5706486811240514,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,11,0.5793419195898586,0.5836996455987294,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,12,0.5615793543623427,0.5627746348579724,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,13,0.5538226253859444,0.5561252564191819,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,14,0.5432442451611218,0.6529443085193634,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,15,0.5401524154632263,0.5740059728423754,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,16,0.5155903030710982,0.6882620573043823,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,17,0.5025116150823383,0.6122612036764622,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,18,0.502706757913071,0.640241369108359,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,19,0.4725800046676012,0.6490256550411383,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,20,0.4024829331912922,0.6815076719969511,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,21,0.3790306669337668,0.7014243956655264,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,22,0.35431121927137155,0.724354365033408,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,4,4,23,0.333241570641786,0.7413965831821163,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,1,0.6835514898535869,0.648136360446612,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,2,0.6513230845955388,0.6863291104634602,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,3,0.6371389755504666,0.677087681988875,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,4,0.6340249103738328,0.6589945038159688,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,5,0.6184621671986671,0.6207070509592693,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,6,0.6087720021322199,0.6275689889987309,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,7,0.600260553364518,0.6363357265790304,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,8,0.5844360549187025,0.6477001289526622,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,9,0.5787033273240006,0.6262282450993856,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,10,0.5544395095495217,0.7239785040418307,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,11,0.5410836503306269,0.7082953502734503,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,12,0.4877115507316227,0.7421875933806101,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,13,0.45650531272244543,0.7236599266529083,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,14,0.4290159734483001,0.7583130473891894,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,5,5,15,0.4039484438674078,0.8473590244849523,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,1,0.6912523854821354,0.6937213391065598,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,2,0.6630148460429884,0.632815424601237,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,3,0.6420619724594595,0.6162583400805791,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,4,0.6308959699855557,0.6391556739807129,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,5,0.6230296477845413,0.594882012406985,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,6,0.6120387129910545,0.6030076583226521,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,7,0.597144128025258,0.5991967231035232,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,8,0.5925794451182332,0.6016159782807032,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,9,0.5798427386655554,0.6122762620449066,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,10,0.5765921929036709,0.604546332359314,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,11,0.5546718567269836,0.6557950079441071,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,12,0.4995526935437786,0.6651885509490967,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,13,0.4715942414654525,0.7353105266888936,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,14,0.44382399819196405,0.7178165430823962,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,6,6,15,0.4264044708682104,0.7866938571135204,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,1,0.6957627856686088,0.6587382237116496,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,2,0.6673205071075787,0.6337628771861394,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,3,0.6508878845678989,0.6181327879428864,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,4,0.6387770871699083,0.5889634639024734,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,5,0.6325933485656636,0.5999021430810293,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,6,0.6222352373056086,0.5820740302403767,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,7,0.6103978229566219,0.5941773866613705,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,8,0.6019971401292562,0.6026892373959224,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,9,0.5989016127903651,0.616596050063769,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,10,0.5865999351436194,0.5975280890862147,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,11,0.579634736359346,0.600739398598671,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,12,0.5671278732357823,0.6306459878881773,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,13,0.5186227114708252,0.6568506181240081,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,14,0.4933432113988318,0.6505304048458735,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,15,0.473375641234474,0.7194547623395919,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,7,7,16,0.44464809994280563,0.7242055431008338,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,1,0.696931257673996,0.6694845696290334,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,2,0.670458440998208,0.6611466109752655,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,3,0.6566930052898683,0.6488746990760167,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,4,0.6486344930110323,0.6319023768107096,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,5,0.6384662325164664,0.6232754429181416,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,6,0.6297803888302792,0.6210259755452474,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,7,0.6278994269244118,0.6204564303159714,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,8,0.618827458570212,0.6245652382572492,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,9,0.6143820681272804,0.6279696842034658,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,10,0.6017026429847167,0.636887933810552,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,11,0.5900854830959451,0.6096847037474314,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,12,0.5780526726531439,0.625055593252182,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,13,0.5596260308312826,0.6448013524214427,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,14,0.5484557916682936,0.6315161536137263,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,15,0.5365623372815861,0.7034737666447958,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,16,0.5155022421943825,0.7184503540396691,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,17,0.5031450116589042,0.6718966588377953,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,18,0.42104376297259966,0.7625071555376053,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,19,0.3956703873698249,0.7990074714024862,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,20,0.3686624898260084,0.8433729857206345,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,8,8,21,0.3352796302492174,0.9813006227215131,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,1,0.6924311570794863,0.6839865505695343,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,2,0.6544817937644263,0.6227055937051773,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,3,0.6324978304226588,0.600589911142985,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,4,0.6200810550736837,0.5990442832310995,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,5,0.611750974854589,0.6264386961857478,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,6,0.6013964165299565,0.613267304499944,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,7,0.5923026030734465,0.6349009116490681,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,8,0.5933285391829313,0.615924420952797,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,9,0.5777972930964408,0.6246337662140529,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,10,0.5635155890377755,0.6377939055363337,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,11,0.524393162006661,0.6012019296487172,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,12,0.5015994029353327,0.6275204728047054,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,13,0.47749065814589364,0.7194762125611305,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,9,9,14,0.46478428847436215,0.692651046315829,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,1,0.6970193816681779,0.6786604622999827,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,2,0.6676085049661846,0.7062680105368296,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,3,0.6541872121988593,0.6286784251530965,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,4,0.640155526848347,0.6316696067651113,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,5,0.6296821277404466,0.6249440362056097,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,6,0.6211726955587873,0.6211480081081391,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,7,0.6161707380198708,0.6183210442463557,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,8,0.6083624490993558,0.6394295076529185,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,9,0.6006281417812231,0.6137726445992787,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,10,0.5924920855592866,0.5991633931795756,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,11,0.5763807517720719,0.6585620616873106,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,12,0.5680329532224416,0.6396251887083053,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,13,0.5665469166783779,0.6367516885201137,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,14,0.5392209186073492,0.6515966385602951,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,15,0.5210170918657753,0.6608639597892761,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,16,0.5137809712170648,0.6731265544891357,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,17,0.4463073963674756,0.7190645505984624,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,18,0.4231437233917613,0.7299321542183558,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,19,0.3855194504666691,0.7869474122921626,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,10,10,20,0.3716227607695322,0.8039221902688344,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,1,0.6944520380560436,0.6614268441994985,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,2,0.6717885855032917,0.650237712264061,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,3,0.6528638721418925,0.6049055834611257,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,4,0.6413305345143655,0.625226836403211,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,5,0.6330442307339875,0.5949632773796717,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,6,0.6220324575447764,0.6086010073622068,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,7,0.6202078087701544,0.6090260883172353,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,8,0.606908450221834,0.5706216608484586,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,9,0.5988513417117043,0.5910630752642949,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,10,0.5888881158692755,0.583345428109169,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,11,0.576312636354577,0.6431172450383504,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,12,0.5812208397533504,0.6324403494596481,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,13,0.5651795986487385,0.6068833847840627,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,14,0.555521539862165,0.6653109185397625,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,15,0.5145921017620501,0.6299716929594675,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,16,0.48424853344833896,0.6388107274969419,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,17,0.4680004841134575,0.6606320386131604,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,11,11,18,0.448357573593524,0.7145255109916131,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,12,12,1,0.6979262951209064,0.6648913959662119,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,12,12,2,0.6651896265523062,0.6759793172279994,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
batch_size,16,12,12,3,0.6453886349391574,0.6251888324817022,0.001,64,4,2,128,0.1,16,75,0.0,0.1,10,5,0.5,True,42
