rank,parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
1,batch_size,16,64,4,2,128,0.1,0.001,16,75,0.0,0.1,10,5,0.5,True,42,0.6417060325957823,0.11717655561783298,0.6011912010894022,0.7205633621443167,25.62451870185032,0.005156760203169176,0.11906380238679787,0.25977325439453125,68098.0,2.4292534722222223,82.21826171875,0.3897810255771493,0.6063415735592076,7.37962962962963,17.37962962962963
2,batch_size,64,64,4,2,128,0.1,0.001,64,75,0.0,0.1,10,5,0.5,True,42,0.6336095060287965,0.11805352587160904,0.6298047888849767,0.7163700724181583,22.923575535250603,0.004644960582178707,0.10653469993122708,0.25977325439453125,68098.0,0.007161458333333333,273.96826171875,0.45467598731272063,0.6057634628550322,8.333333333333334,18.333333333333332
3,batch_size,32,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6289926528211991,0.11815762736578682,0.5935704950326899,0.7076896482387545,22.44012014952723,0.004721547315259361,0.10858826856268958,0.25977325439453125,68098.0,0.005642361111111111,146.09326171875,0.41389765615782254,0.6109760309075133,7.314814814814815,17.314814814814813
