parameter_name,parameter_value,cov_estimator,ts_metric,C,solver,class_weight,fold,subject,accuracy,f1_score,roc_auc
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,76,76,0.4888888888888889,0.6567164179104478,0.5335968379446641
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,77,77,0.5111111111111111,0.6451612903225806,0.5376984126984127
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,78,78,0.4888888888888889,0.5818181818181818,0.5335968379446641
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,79,79,0.6,0.6363636363636364,0.64
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,80,80,0.6,0.5263157894736842,0.6205533596837944
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,81,81,0.4888888888888889,0.0,0.7845849802371542
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,82,82,0.6666666666666666,0.7058823529411765,0.7707509881422925
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,83,83,0.8421052631578947,0.85,0.9529085872576176
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,84,84,0.5681818181818182,0.6122448979591837,0.7267080745341614
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,85,85,0.8409090909090909,0.8444444444444444,0.9316770186335404
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,86,86,0.7727272727272727,0.8076923076923077,0.8881987577639752
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,87,87,0.5111111111111111,0.5925925925925926,0.4624505928853755
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,88,88,0.5454545454545454,0.358974358974359,0.5873015873015873
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,89,89,0.6222222222222222,0.6222222222222222,0.6746031746031745
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,90,90,0.5555555555555556,0.4444444444444444,0.5494071146245059
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,91,91,0.5909090909090909,0.7096774193548387,0.7954545454545455
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,92,92,0.7142857142857143,0.7777777777777778,0.7692307692307692
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,93,93,0.8,0.7906976744186046,0.8932806324110671
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,94,94,0.75,0.8070175438596491,0.9772256728778468
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,95,95,0.5714285714285714,0.5714285714285714,0.6354166666666666
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,96,96,0.47619047619047616,0.42105263157894735,0.5668934240362812
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,97,97,0.5681818181818182,0.42424242424242425,0.5764462809917356
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,98,98,0.4888888888888889,0.6461538461538462,0.5691699604743083
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,99,99,0.4883720930232558,0.15384615384615385,0.6147186147186148
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,100,100,0.5277777777777778,0.5405405405405406,0.5524691358024691
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,101,101,0.4888888888888889,0.25806451612903225,0.5079051383399209
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,102,102,0.8,0.7804878048780488,0.8952569169960475
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,103,103,0.6511627906976745,0.7058823529411765,0.7705627705627704
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,104,104,0.4186046511627907,0.5454545454545454,0.3917748917748918
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,105,105,0.6222222222222222,0.6382978723404256,0.6343873517786561
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,106,106,0.6666666666666666,0.6808510638297872,0.7083333333333333
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,107,107,0.6888888888888889,0.6956521739130435,0.6904761904761905
solver,lbfgs,lwf,riemann,1.0,lbfgs,balanced,108,108,0.7555555555555555,0.7843137254901961,0.8695652173913043
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,1,1,0.7111111111111111,0.6285714285714286,0.8320158102766799
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,2,2,0.7777777777777778,0.7058823529411765,0.8913043478260869
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,3,3,0.4666666666666667,0.4782608695652174,0.4011857707509881
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,4,4,0.5111111111111111,0.65625,0.8359683794466404
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,5,5,0.4222222222222222,0.5666666666666667,0.4047619047619048
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,6,6,0.5555555555555556,0.23076923076923078,0.503968253968254
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,7,7,0.9333333333333333,0.926829268292683,1.0
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,8,8,0.6666666666666666,0.6666666666666666,0.7430830039525692
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,9,9,0.6222222222222222,0.5641025641025641,0.5337301587301588
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,10,10,0.5555555555555556,0.6666666666666666,0.6865079365079365
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,11,11,0.5111111111111111,0.0,0.48023715415019763
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,12,12,0.8,0.7906976744186046,0.8412698412698413
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,13,13,0.7714285714285715,0.75,0.8725490196078431
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,14,14,0.6666666666666666,0.6511627906976745,0.7371541501976284
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,15,15,0.6222222222222222,0.7213114754098361,0.932806324110672
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,16,16,0.5555555555555556,0.6875,0.7924901185770751
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,17,17,0.5476190476190477,0.17391304347826086,0.6090909090909091
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,18,18,0.5111111111111111,0.65625,0.39920948616600793
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,19,19,0.5555555555555556,0.16666666666666666,0.6699604743083004
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,20,20,0.5555555555555556,0.5238095238095238,0.6205533596837944
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,21,21,0.6444444444444445,0.6190476190476191,0.6746031746031745
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,22,22,0.6666666666666666,0.6511627906976745,0.683794466403162
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,23,23,0.7272727272727273,0.7692307692307693,0.8884297520661156
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,24,24,0.6666666666666666,0.7857142857142857,0.8181818181818181
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,25,25,0.5555555555555556,0.6428571428571429,0.691699604743083
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,26,26,0.6444444444444445,0.7241379310344828,0.875
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,27,27,0.4666666666666667,0.6,0.6225296442687747
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,28,28,0.5555555555555556,0.3333333333333333,0.5612648221343873
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,29,29,0.7111111111111111,0.7719298245614035,0.9881422924901186
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,30,30,0.6,0.6086956521739131,0.6805555555555555
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,31,31,0.8,0.8163265306122449,0.9268774703557312
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,32,32,0.8863636363636364,0.8979591836734694,0.9606625258799172
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,33,33,0.7555555555555555,0.7755102040816326,0.8379446640316205
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,34,34,0.8,0.8421052631578947,0.9662698412698413
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,35,35,0.6888888888888889,0.5625,0.7865612648221345
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,36,36,0.4318181818181818,0.3902439024390244,0.5599173553719008
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,37,37,0.5111111111111111,0.0,0.5355731225296443
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,38,38,0.6,0.4375,0.6205533596837944
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,39,39,0.5454545454545454,0.5454545454545454,0.4886128364389234
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,40,40,0.5111111111111111,0.5925925925925926,0.4920634920634921
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,41,41,0.6222222222222222,0.48484848484848486,0.6726190476190476
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,42,42,0.6444444444444445,0.4666666666666667,0.9288537549407114
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,43,43,0.7777777777777778,0.8076923076923077,0.9347826086956522
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,44,44,0.5862068965517241,0.4,0.8333333333333334
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,45,45,0.6666666666666666,0.6808510638297872,0.7035573122529645
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,46,46,0.5555555555555556,0.4444444444444444,0.709486166007905
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,47,47,0.5555555555555556,0.4444444444444444,0.5555555555555556
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,48,48,0.5882352941176471,0.46153846153846156,0.9142857142857143
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,49,49,0.7111111111111111,0.7719298245614035,0.9703557312252964
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,50,50,0.5555555555555556,0.5,0.4782608695652174
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,51,51,0.4666666666666667,0.0,0.5059523809523809
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,52,52,0.8048780487804879,0.7647058823529411,0.8373205741626794
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,53,53,0.4883720930232558,0.47619047619047616,0.4956709956709957
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,54,54,0.6666666666666666,0.6829268292682927,0.8043478260869565
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,55,55,0.8888888888888888,0.8837209302325582,0.9446640316205535
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,56,56,0.75,0.7659574468085106,0.8119834710743802
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,57,57,0.6444444444444445,0.6190476190476191,0.6666666666666666
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,58,58,0.6222222222222222,0.6222222222222222,0.6607142857142857
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,59,59,0.5777777777777777,0.17391304347826086,0.4781746031746032
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,60,60,0.8181818181818182,0.8095238095238095,0.8987603305785123
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,61,61,0.7674418604651163,0.75,0.8809523809523809
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,62,62,0.5111111111111111,0.0,0.9387351778656127
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,63,63,0.5116279069767442,0.676923076923077,0.40909090909090906
solver,liblinear,lwf,riemann,1.0,liblinear,balanced,64,64,0.6444444444444445,0.6666666666666666,0.66600790513834
