trial_number,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,54,54,0.5641025641025641,0.3703703703703703,0.5027173913043478,39,5.049989426974207,0.004918003978673369,0.12610266611982995,0.23975372314453125,62850,0.12109375,216.54248046875,0.6843178556724028,0.6937106536193327,0.6941710869471233,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,55,55,0.4888888888888889,0.6567164179104478,0.4189723320158103,45,5.055751190986484,0.004714137990958989,0.10475862202131085,0.23975372314453125,62850,0.0,216.54248046875,0.6845477602698586,0.6935351111672141,0.6920629819234212,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,56,56,0.5909090909090909,0.6538461538461539,0.5971074380165289,44,8.432003517984413,0.004948804038576782,0.11247281905856321,0.23975372314453125,62850,0.25390625,216.54248046875,0.6764457573493322,0.6903997912551417,0.6924458781878153,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,57,57,0.4666666666666667,0.625,0.501984126984127,45,5.0634345799917355,0.004932461015414447,0.1096102447869877,0.23975372314453125,62850,0.0,216.54248046875,0.685444482348182,0.6934484780737848,0.6930530746777852,1,6
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,58,58,0.5555555555555556,0.41176470588235287,0.6071428571428571,45,9.303940279001836,0.004867228970397264,0.10816064378660586,0.23975372314453125,62850,0.23046875,216.54248046875,0.6700523613077222,0.688303061506965,0.6922523975372314,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,59,59,0.5777777777777777,0.6274509803921569,0.5535714285714286,45,5.891173682990484,0.004904595029074699,0.10899100064610441,0.23975372314453125,62850,0.0,216.54248046875,0.6832465263027133,0.6928793128692743,0.692483643690745,2,7
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,60,60,0.5,0.5925925925925926,0.4318181818181818,44,8.429649465018883,0.00514373101759702,0.11690297767265953,0.23975372314453125,62850,0.25390625,216.54248046875,0.6713651206457254,0.6891890475244233,0.6905742565790812,5,10
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,61,61,0.5581395348837209,0.6415094339622641,0.5411255411255411,43,5.877943494007923,0.004926944035105407,0.11458009383966063,0.23975372314453125,62850,0.0,216.54248046875,0.6853163639704386,0.6927224393143798,0.6925016601880392,2,7
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,62,62,0.4888888888888889,0.6567164179104478,0.5197628458498024,45,6.709191827045288,0.004773782973643392,0.10608406608096428,0.23975372314453125,62850,0.25390625,216.54248046875,0.6839681633494117,0.6925984702327035,0.6921402454376221,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,63,63,0.5116279069767442,0.5882352941176471,0.4653679653679654,43,7.555183075019158,0.0047297130222432315,0.1099933260986798,0.23975372314453125,62850,0.22265625,216.54248046875,0.676039437452952,0.6907811824119452,0.6924676020940145,4,9
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,64,64,0.5333333333333333,0.16,0.4960474308300395,45,6.732124269998167,0.004701286961790174,0.10447304359533721,0.23975372314453125,62850,0.02734375,216.54248046875,0.6798865533236301,0.6921078671108593,0.692287011941274,3,8
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,65,65,0.6444444444444445,0.5555555555555556,0.6904761904761905,45,9.255997555039357,0.004891604010481387,0.10870231134403083,0.23975372314453125,62850,0.0,216.54248046875,0.6752573003371557,0.6894485101555333,0.6916184544563293,6,11
13,32,3,0.1,True,0.0009448972874536926,32,100,0.0001,0.1,5,3,0.7,False,42,66,66,0.5333333333333333,0.631578947368421,0.6422924901185771,45,11.813181389006786,0.004947406996507198,0.10994237770015995,0.23975372314453125,62850,0.0,216.54248046875,0.656853302861705,0.6808857669432958,0.6891840775807698,9,14
