parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,43,43,0.8444444444444444,0.851063829787234,0.958498023715415,45,6.578465615864843,0.0011218702420592308,0.02493044982353846,0.10849761962890625,28442,0.0,130.51611328125,0.5377411524003203,0.6264793796069694,0.5708483994007111,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,44,44,0.7931034482758621,0.7857142857142857,0.8857142857142857,29,14.001633266918361,0.0006827870383858681,0.02354438063399545,0.10849761962890625,28442,0.0,130.51611328125,0.4721128170688947,0.4753310296571616,0.5672408819198609,28,38
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,45,45,0.6,0.35714285714285715,0.8715415019762847,45,7.330941680818796,0.0015980522148311138,0.03551227144069142,0.10849761962890625,28442,0.0,130.51611328125,0.534193197886149,0.6930553542845177,0.5523948311805725,11,21
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,46,46,0.6,0.5714285714285714,0.6956521739130435,45,6.803850950207561,0.0032904306426644325,0.07312068094809851,0.10849761962890625,28442,0.0,130.51611328125,0.5544840276918628,0.6891010916142752,0.5582098563512167,7,17
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,47,47,0.5555555555555556,0.6296296296296297,0.630952380952381,45,9.282482155133039,0.002720301039516926,0.06045113421148724,0.10849761962890625,28442,0.0,130.51611328125,0.49739410502441,0.5660682029344819,0.5686874469121297,14,24
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,48,48,0.8235294117647058,0.8235294117647058,0.9714285714285715,17,6.9073391682468355,0.002009343821555376,0.11819669538561035,0.10849761962890625,28442,0.0,130.51611328125,0.5423198857701811,0.6776721849477381,0.5804884493350982,7,17
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.7777777777777778,0.7916666666666666,0.9071146245059288,45,6.090602173935622,0.0019063958898186684,0.04236435310708152,0.10849761962890625,28442,0.0,130.51611328125,0.5703185200691223,0.6613226844505831,0.5775888403256734,6,16
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.5333333333333333,0.16,0.6027667984189723,45,6.885067246854305,0.004036588128656149,0.08970195841458109,0.10849761962890625,28442,0.0,130.51611328125,0.5509657374385631,0.6572580454927502,0.5600035091241201,7,17
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.5777777777777777,0.24,0.6964285714285714,45,13.648257364984602,0.0037252027541399,0.08278228342533112,0.10849761962890625,28442,0.0,130.51611328125,0.4761827671618173,0.5349100776242487,0.567870577176412,22,32
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.7317073170731707,0.6666666666666666,0.8732057416267943,41,6.337721588090062,0.0030799447558820248,0.0751206038020006,0.10849761962890625,28442,0.0,130.51611328125,0.577661162863175,0.6873981699799047,0.5832354009151459,6,16
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.5813953488372093,0.6538461538461539,0.5844155844155845,43,12.183104603085667,0.0034840572625398636,0.08102458750092706,0.10849761962890625,28442,0.0,130.51611328125,0.4752729855703585,0.5219498373793833,0.5530901551246643,21,31
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.717948717948718,0.6857142857142857,0.7853260869565217,39,10.134682084433734,0.002414256799966097,0.061904020511951194,0.10849761962890625,28442,0.0,130.51611328125,0.5159862138556711,0.579952095719901,0.5482328395048778,14,24
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.9111111111111111,0.9,0.9861660079051383,45,8.529206244740635,0.0040312581695616245,0.08958351487914722,0.10849761962890625,28442,0.0,130.51611328125,0.5643610649488189,0.679093403572386,0.5853405217329661,10,20
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.7727272727272727,0.7619047619047619,0.8181818181818181,44,12.670809579081833,0.003677224274724722,0.08357327897101641,0.10849761962890625,28442,0.0,130.51611328125,0.4902409560075312,0.5602009206107168,0.5672193129857381,19,29
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.6222222222222222,0.5142857142857142,0.7142857142857143,45,4.408844279125333,0.0011322200298309326,0.025160445107354056,0.10849761962890625,28442,0.0,130.51611328125,0.5424199036576531,0.6412740525874224,0.5774666726589203,9,19
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6222222222222222,0.6382978723404256,0.6626984126984127,45,4.600814591161907,0.003652883693575859,0.08117519319057465,0.10849761962890625,28442,0.0,130.51611328125,0.5312032223199353,0.6269304806535895,0.5834653675556183,12,22
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.5333333333333333,0.36363636363636365,0.4781746031746032,45,12.15234909299761,0.0015639318153262138,0.034754040340582534,0.10849761962890625,28442,0.0,130.51611328125,0.4741149991750717,0.5032068600483013,0.5592489937941233,22,32
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7727272727272727,0.7368421052631579,0.8863636363636364,44,13.283068764954805,0.002344587817788124,0.05328608676791191,0.10849761962890625,28442,0.0,130.51611328125,0.4770401194691658,0.5084284923293374,0.574075718720754,25,35
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7441860465116279,0.7755102040816326,0.8549783549783551,43,8.070968349929899,0.001589152030646801,0.036957023968530255,0.10849761962890625,28442,0.0,130.51611328125,0.5386278774927963,0.6618585171121539,0.5923686722914377,10,20
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.9333333333333333,0.926829268292683,0.9841897233201581,45,7.930874668993056,0.005472871940582991,0.12161937645739979,0.10849761962890625,28442,0.0,130.51611328125,0.5314201186552192,0.6206744376457098,0.572208297252655,8,18
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5813953488372093,0.5,0.525974025974026,43,9.164435778744519,0.0028749993070960045,0.06686044900223266,0.10849761962890625,28442,0.0,130.51611328125,0.5369488980733987,0.612205962340037,0.597917370001475,11,21
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.6666666666666666,0.7272727272727273,0.8636363636363636,45,10.524639010895044,0.0012738569639623165,0.028307932532495923,0.10849761962890625,28442,0.0,130.51611328125,0.5264123537097917,0.6100454262711785,0.5871496498584747,15,25
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.6888888888888889,0.65,0.7857142857142857,45,11.194105053320527,0.002556614112108946,0.05681364693575435,0.10849761962890625,28442,0.0,130.51611328125,0.48093865111921774,0.5539641398372073,0.5711413065592448,18,28
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.6,0.6538461538461539,0.6185770750988142,45,12.293079073075205,0.0013546361587941647,0.03010302575098144,0.10849761962890625,28442,0.0,130.51611328125,0.47712886841459706,0.5543084359078696,0.5750654101371765,21,31
