parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,1,0.9390863559462808,0.5829524477322896
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,2,0.7610817411632249,0.6130829771359761
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,3,0.7354996179540952,0.5712052484353384
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,4,0.7010978498693669,0.5751433293024699
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,5,0.7061596576011542,0.5723026951154073
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,6,0.7030620258865934,0.5723869800567627
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,7,0.6607343233896025,0.7356006344159444
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,8,0.6702554508140592,0.7898411134878794
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,9,0.7089817700060931,0.5764090418815613
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,10,0.6271242917035565,0.5974104344844818
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,11,0.5980749782739263,0.5522168616453806
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,12,0.5737775345191811,0.6029156605402629
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,13,0.5951984689542742,0.5680493374665578
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,14,0.5576316012126027,0.5574656824270884
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,15,0.5627232236844121,0.5606039424737295
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,16,0.560939974631324,0.5648578107357025
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,17,0.5682080826072982,0.5783139367898306
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,18,0.5297767237731905,0.5665257294972738
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,19,0.5107628716663881,0.5710690955320994
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,20,0.5095388524685845,0.5645378986994426
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,21,0.5228030701929872,0.581152065594991
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,1,0.8635138379353465,0.88620525598526
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,2,0.8314008267991471,0.8006491323312124
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,3,0.7292738279158418,0.5842059413592021
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,4,0.7050615086248426,0.5484879612922668
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,5,0.7181814983487129,0.5784132381280264
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,6,0.7943790396957686,0.5908909539381663
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,7,0.6516058424657042,0.5573573350906372
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,8,0.68114128821727,0.5959299564361572
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,9,0.671023287330613,0.5710019628206889
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,10,0.6653630794449286,0.5650741875171661
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,11,0.5943479124795307,0.5717155198256175
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,12,0.6043369907772902,0.6575950662295024
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,13,0.5769580832936547,0.5645985722541809
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,14,0.5618616581866236,0.6205041170120239
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,1,0.8986477716402574,0.6247497916221618
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,2,0.7486722297740706,0.5639955043792725
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,3,0.7168003496798602,0.5656355857849121
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6996333838412256,0.6069961786270142
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,5,0.7185423478032603,0.5629945854345958
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6633640536756227,0.5912196735541025
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6657856088696104,0.5607807258764903
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6562702773195325,0.6194480498631795
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,9,0.675329391477686,0.5719299177328746
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6303642532139113,0.6005294819672903
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,11,0.7014809395327712,0.5892663121223449
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6063422540372069,0.58440247575442
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,13,0.6398189803867629,0.7269706388314565
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,14,0.6244226215463696,0.5929555118083953
pool_stride,10,40,25,75,10,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,15,0.5597060225678213,0.5603831708431244
