parameter_name,parameter_value,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,16,16,0.7333333333333333,0.7499999999999999,0.7984189723320158,45,20.05559494299814,0.004283102985937148,0.09518006635415885,0.00708770751953125,1858,0.0,24.5439453125,0.566475794170842,0.5884025812600598,0.5796200772126515,18,28
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,17,17,0.5238095238095238,0.3333333333333333,0.625,42,17.076552628015634,0.004255167965311557,0.1013135229836085,0.00708770751953125,1858,0.0,24.5439453125,0.5728147260167382,0.5893326187224099,0.6053423384825388,14,24
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,18,18,0.4888888888888889,0.6567164179104478,0.42885375494071143,45,29.921013861021493,0.004337372025474906,0.09638604501055346,0.00708770751953125,1858,0.0,24.5439453125,0.5493630450783353,0.564409588322495,0.5846654355525971,32,42
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,19,19,0.5777777777777777,0.6779661016949153,0.7490118577075099,45,26.732681943976786,0.0066108229802921414,0.14690717733982536,0.00708770751953125,1858,0.0,24.5439453125,0.5628286563988888,0.5715420340949838,0.575963169336319,28,38
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,20,20,0.4888888888888889,0.4888888888888889,0.5395256916996047,45,24.907849332957994,0.0019144690013490617,0.04254375558553471,0.00708770751953125,1858,0.0,24.5439453125,0.5553514420083074,0.5712282386693087,0.5666386604309082,25,35
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,21,21,0.5333333333333333,0.6666666666666666,0.8908730158730159,45,15.155619928031228,0.006659296981524676,0.147984377367215,0.00708770751953125,1858,0.0,24.5439453125,0.5795943366758751,0.5987411504893592,0.5899994671344757,11,21
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,22,22,0.6,0.6538461538461539,0.6383399209486166,45,31.231272614968475,0.00431035301880911,0.09578562264020243,0.00708770751953125,1858,0.0,24.5439453125,0.5544306644887635,0.5554990007570295,0.5813019851843516,34,44
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,23,23,0.7045454545454546,0.7547169811320754,0.7913223140495869,44,26.995791831985116,0.004307420982513577,0.09789593142076311,0.00708770751953125,1858,0.00390625,24.5439453125,0.5526188237197471,0.5789658919428334,0.6021701614061992,28,38
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,24,24,0.6111111111111112,0.7586206896551725,0.7012987012987013,18,15.289773849013727,0.004092453047633171,0.2273585026462873,0.00708770751953125,1858,0.0,24.5439453125,0.5851991685261404,0.6039887422457674,0.6082536041736603,11,21
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,25,25,0.7777777777777778,0.8076923076923076,0.8458498023715415,45,26.92238270503003,0.004301348002627492,0.09558551116949983,0.00708770751953125,1858,0.0,24.5439453125,0.5536799943356803,0.5611286382331993,0.5766464114189148,28,38
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,26,26,0.7111111111111111,0.7636363636363637,0.8948412698412698,45,22.758634657016955,0.004249597026500851,0.09443548947779669,0.00708770751953125,1858,0.0,24.5439453125,0.5627964211232734,0.5848481878638268,0.5788659632205964,22,32
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,27,27,0.4444444444444444,0.5283018867924528,0.5454545454545454,45,33.41238852200331,0.005680147034581751,0.12622548965737224,0.00708770751953125,1858,0.0,24.5439453125,0.5618905467968999,0.5550463052861618,0.5675005495548249,37,47
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,28,28,0.4888888888888889,0.4888888888888889,0.49209486166007904,45,24.303945742023643,0.006731742003466934,0.14959426674370963,0.00708770751953125,1858,0.0,24.5439453125,0.5605607066642154,0.5719876867352109,0.5810842474301656,24,34
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,29,29,0.9333333333333333,0.9333333333333332,0.9901185770750989,45,16.39438021898968,0.006572925020009279,0.14606500044465065,0.00708770751953125,1858,0.0,24.5439453125,0.5731441419232975,0.5870438236178774,0.5894708335399628,13,23
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,30,30,0.6444444444444445,0.42857142857142855,0.8075396825396826,45,13.672719950962346,0.00674655003240332,0.1499233340534071,0.00708770751953125,1858,0.0,24.5439453125,0.584845197020155,0.6007583746404359,0.5807544589042664,9,19
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,31,31,0.8444444444444444,0.8444444444444444,0.9189723320158103,45,19.175459960009903,0.004247297998517752,0.09438439996706115,0.00708770751953125,1858,0.0,24.5439453125,0.5761678440101219,0.5792088463450923,0.5854999740918477,17,27
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,32,32,0.7727272727272727,0.7916666666666667,0.8757763975155279,44,14.856350973015651,0.006531863007694483,0.1484514319930564,0.00708770751953125,1858,0.0,24.5439453125,0.5778951103037054,0.5956169161381144,0.5884921054045359,11,21
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,33,33,0.7333333333333333,0.7000000000000001,0.8695652173913043,45,20.89935055503156,0.006668471964076161,0.14818826586835915,0.00708770751953125,1858,0.0,24.5439453125,0.5698534417333025,0.5881835538329501,0.5755578378836314,19,29
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,34,34,0.8666666666666667,0.8636363636363635,0.9384920634920635,45,31.254978020035196,0.0066106460290029645,0.14690324508895475,0.00708770751953125,1858,0.0,24.5439453125,0.5605803628762563,0.5672519676613085,0.5827443460623424,34,44
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,35,35,0.6,0.3571428571428571,0.8557312252964426,45,20.718046393012628,0.00427970802411437,0.09510462275809711,0.00708770751953125,1858,0.0,24.5439453125,0.574560541546706,0.5774533080332207,0.5759685417016347,19,29
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,36,36,0.5454545454545454,0.6,0.5495867768595042,44,12.921329395030625,0.004305619979277253,0.09785499952902847,0.00708770751953125,1858,0.0,24.5439453125,0.581453765657815,0.6122163755424095,0.6005903919537862,8,18
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.46047430830039526,45,34.05908461398212,0.0043021299643442035,0.09560288809653784,0.00708770751953125,1858,0.00390625,24.5439453125,0.5527435672102552,0.556588882975506,0.5806108554204304,38,48
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,38,38,0.6666666666666666,0.5945945945945945,0.6620553359683794,45,21.588440279010683,0.005708098004106432,0.12684662231347626,0.00708770751953125,1858,0.00390625,24.5439453125,0.5719926616910732,0.5857906194798874,0.5700304965178172,20,30
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,39,39,0.5454545454545454,0.5652173913043478,0.5714285714285715,44,27.574965945037547,0.004303459019865841,0.09780588681513273,0.00708770751953125,1858,0.0,24.5439453125,0.5599018064412203,0.564278617727034,0.5698627233505249,29,39
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,40,40,0.5555555555555556,0.5238095238095238,0.5496031746031746,45,22.02714951900998,0.00432266597636044,0.0960592439191209,0.00708770751953125,1858,0.0,24.5439453125,0.5677070746367628,0.5767899017893907,0.6007275978724161,21,31
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,41,41,0.5111111111111111,0.6451612903225806,0.6507936507936508,45,17.954821905994322,0.006584604969248176,0.14632455487218168,0.00708770751953125,1858,0.0,24.5439453125,0.5737682899290865,0.5893423609209784,0.5898200611273448,15,25
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,42,42,0.9333333333333333,0.9302325581395349,0.950592885375494,45,26.87197070196271,0.004295498016290367,0.09545551147311926,0.00708770751953125,1858,0.0,24.5439453125,0.562424241819165,0.5709389265288006,0.5945783654848734,28,38
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,43,43,0.8444444444444444,0.8108108108108109,0.9367588932806324,45,25.542556906992104,0.005702236026991159,0.1267163561553591,0.00708770751953125,1858,0.0,24.5439453125,0.5671005477056359,0.5824085573355356,0.5813893218835194,26,36
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,44,44,0.7931034482758621,0.7857142857142856,0.8571428571428571,29,19.879874631995335,0.00420540600316599,0.14501400010917206,0.00708770751953125,1858,0.0,24.5439453125,0.5675721703605219,0.5900641293688254,0.5875620166460673,18,28
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,45,45,0.7111111111111111,0.6285714285714286,0.8221343873517787,45,14.45165200001793,0.006516235007438809,0.1448052223875291,0.00708770751953125,1858,0.0,24.5439453125,0.5814051255583763,0.5953257530927658,0.5826393922170003,10,20
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,46,46,0.6,0.6249999999999999,0.7015810276679842,45,18.562745372008067,0.004286422044970095,0.09525382322155768,0.00708770751953125,1858,0.0,24.5439453125,0.5717821008328235,0.5863947624509985,0.5774112363656362,16,26
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,47,47,0.5333333333333333,0.5531914893617021,0.5615079365079365,45,22.083655881986488,0.006612756988033652,0.14695015528963673,0.00708770751953125,1858,0.0,24.5439453125,0.566859000334234,0.5807973171273867,0.5989270210266113,21,31
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,48,48,0.6470588235294118,0.625,0.9,17,23.10144777497044,0.005051321990322322,0.2971365876660189,0.00708770751953125,1858,0.0,24.5439453125,0.5679631533479332,0.5742177091594926,0.585696405172348,22,32
epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,49,49,0.6,0.7096774193548387,0.9268774703557312,45,18.757029218017124,0.004372047958895564,0.09715662130879031,0.00708770751953125,1858,0.0,24.5439453125,0.5703274052251469,0.5897918386441289,0.5947245200475056,16,26
