rank,parameter_name,parameter_value,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
1,epochs,75,8,2,16,64,0.25,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6506934952581331,0.13301331439296848,0.6354224822112864,0.7315348093639921,21.69680617310169,0.005220007195559985,0.12146330355936524,0.00708770751953125,1858.0,0.001048900462962963,24.5439453125,0.5671507181285862,0.5953806852484926,20.435185185185187,30.435185185185187
2,epochs,100,8,2,16,64,0.25,0.001,32,100,0.0,0.1,10,5,0.5,True,42,0.6501468827905548,0.13292474978902916,0.6252546449404636,0.7427439087157625,22.416008220785578,0.005148760600908038,0.11903647766044073,0.00708770751953125,1858.0,0.0009403935185185185,24.5439453125,0.5660563090374979,0.5944274672755488,21.444444444444443,31.444444444444443
3,epochs,50,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6440348172439372,0.12762750804922812,0.6256706158528709,0.7401651797659932,22.347138011849083,0.005375618130697317,0.12486518691618977,0.00708770751953125,1858.0,7.233796296296296e-05,24.5439453125,0.5656334318781564,0.5945372702162942,21.37037037037037,31.314814814814813
