parameter_name,parameter_value,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2,kernel_length,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
epochs,50,5,5,29,0.5611504151514082,0.5869640072186788,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,30,0.5679871886968613,0.5903435230255127,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,31,0.5655115903778509,0.5934158802032471,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,32,0.5568644700176788,0.5900285422801972,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,33,0.5523416544451858,0.5877827803293864,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,34,0.5616242235357111,0.5906563480695088,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,1,0.716417107166666,0.6907008051872253,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,2,0.6853451295332476,0.6809339086214702,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,3,0.661592377406178,0.6492051482200623,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,4,0.6429111442782662,0.6283172448476155,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,5,0.6336581892136371,0.6163552463054657,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,6,0.6283649639649824,0.5998013277848562,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,7,0.6177818592299115,0.6074459850788116,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,8,0.6137113537300717,0.5946372230847676,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,9,0.6105739930362413,0.5926472683747609,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,10,0.6049614860252901,0.598747311035792,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,11,0.6041811580459276,0.5870319684346517,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,12,0.5946091199011514,0.5908509214719136,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,13,0.5953684045058308,0.5820060928662618,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,14,0.5993734855543483,0.5984292447566986,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,15,0.5927925026326468,0.5923656364281972,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,16,0.588307550459197,0.592489496866862,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,17,0.5841887832591028,0.587966118256251,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,18,0.587625848298723,0.5975413203239441,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,19,0.5906848363352545,0.5866563439369201,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,20,0.5774683902661005,0.585128931204478,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,21,0.5753804354956655,0.5830109596252442,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,22,0.5824667664639878,0.5894230643908183,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,23,0.5700901396798365,0.5879941443602245,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,1,0.6999998223600965,0.6830265363057454,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,2,0.672086418578119,0.656356132030487,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,3,0.6489442144379471,0.6248809278011322,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,4,0.6409245566888289,0.6114665548006694,0.001,8,2,16,64,0.25,32,50,0.0,0.1,10,5,0.5,True,42
