rank,parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
1,early_stopping_patience,15,64,4,2,128,0.1,0.001,32,75,0.0,0.1,15,5,0.5,True,42,0.6442132322522511,0.11717416464527511,0.6005199939606376,0.718131321529461,28.908654050865422,0.00470432091107661,0.10804634706423147,0.25977325439453125,68098.0,3.616898148148148e-05,146.09326171875,0.31259951082605014,0.6106862425988104,6.981481481481482,21.98148148148148
2,early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,0.6356256359070083,0.12148002565660188,0.6084645922548747,0.717073996353964,15.92487956691723,0.004773597252938931,0.10941794798838538,0.25977325439453125,68098.0,0.00028935185185185184,146.09326171875,0.5430386275521408,0.610018267178977,7.101851851851852,12.101851851851851
3,early_stopping_patience,10,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,0.6350044289205506,0.11045301676512995,0.6039275124895895,0.7075279638368448,22.845107169341645,0.004771169896466071,0.10941055142901378,0.25977325439453125,68098.0,0.0,146.09326171875,0.4150890275603772,0.611088363605517,7.351851851851852,17.35185185185185
