parameter_name,parameter_value,fold,subject,epoch,train_loss,val_loss,learning_rate,d_model,nhead,num_layers,dim_feedforward,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
early_stopping_patience,5,4,4,5,0.6194659848556374,0.6430669109026591,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,6,0.6167724283807205,0.6002140641212463,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,7,0.5934832737301335,0.588675727446874,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,8,0.5929402266487931,0.5813267548878988,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,9,0.5714791846094709,0.6086319327354431,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,10,0.5601259892185529,0.5877074102560679,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,11,0.5484621238076326,0.6081945697466532,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,12,0.5339391030596964,0.6150577902793884,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,4,4,13,0.5112684122992285,0.635138048728307,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,1,0.6982206160371954,0.6643694043159485,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,2,0.6623012039697531,0.6204203108946482,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,3,0.641552189985911,0.6481063902378082,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,4,0.6316496048009757,0.6337539394696553,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,5,0.6160791021856394,0.6278785010178883,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,6,0.6121876562635103,0.6101700941721598,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,7,0.6024599660075072,0.6452710886796316,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,8,0.5938403778003923,0.6261376281579335,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,9,0.5800001140345227,0.6254976113637288,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,10,0.5695548601674311,0.6300305227438608,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,5,5,11,0.5547652371001967,0.63356560866038,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,1,0.6867039090756214,0.6419418931007386,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,2,0.6588226303909764,0.6279195308685303,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,3,0.6315746108690897,0.6137606342633565,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,4,0.630179034715349,0.6139168639977773,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,5,0.6108300586541494,0.5999708771705627,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,6,0.5986718833446503,0.6541782319545746,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,7,0.5949587045293866,0.6158460974693298,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,8,0.5943085598674688,0.5965784053007762,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,9,0.5714655419190725,0.6091610411802928,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,10,0.5646227406281413,0.6081295728683471,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,11,0.5415063116586569,0.6512808243433634,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,12,0.5364133306976521,0.6491499423980713,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,6,6,13,0.5154352440978541,0.6355462590853374,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,1,0.70328632719589,0.6905972043673198,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,2,0.6822679796905229,0.6415133357048035,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,3,0.6608442041006956,0.6315216024716696,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,4,0.6488126015121286,0.6219082593917846,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,5,0.6286214244636622,0.5945529083410899,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,6,0.6254347623749212,0.5855562667051951,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,7,0.6088829835255941,0.6080899238586426,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,8,0.6004635337175745,0.5657935996850332,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,9,0.5823799769083658,0.5739359895388285,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,10,0.5694043130585642,0.615418533484141,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,11,0.5726773867552931,0.5868122319380442,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,12,0.5513766823392926,0.6069430033365886,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,7,7,13,0.5332937755367972,0.6230090578397115,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,1,0.6905125311829827,0.6665838122367859,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,2,0.6497197214401129,0.6295253892739614,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,3,0.6307651933395502,0.6152940372625987,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,4,0.6235670180934848,0.6085126996040344,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,5,0.6129190878886165,0.602558571100235,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,6,0.6106768370126233,0.6016755799452463,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,7,0.599396441470493,0.6046252350012461,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,8,0.5945951209375353,0.6112678408622741,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,9,0.582775138770089,0.6158392588297527,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,10,0.573178869305235,0.6506434460481008,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,11,0.5666997541080822,0.5977242012818654,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,12,0.5488537924759316,0.6341899613539378,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,13,0.5368210510774092,0.6186599552631378,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,14,0.523145280778408,0.6396333495775859,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,15,0.509588432582942,0.6678848683834075,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,8,8,16,0.4895506266391639,0.6894800961017609,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,1,0.6934502169941411,0.6817312320073445,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,2,0.6674327439430988,0.6584006269772847,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,3,0.651277135041627,0.6253518879413604,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,4,0.6421798142519864,0.6656519969304403,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,5,0.629959055194349,0.601678870121638,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,6,0.6154871050155524,0.5902424494425456,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,7,0.6146213617740255,0.6167854686578115,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,8,0.6013454302693858,0.616936473051707,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,9,0.5908771906838273,0.6193326731522878,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,10,0.5696009354609431,0.6542792121569315,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,9,9,11,0.5621292453372118,0.639767316977183,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,1,0.6899567485758753,0.6525808056195577,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,2,0.6655760994463256,0.6396085858345032,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,3,0.6336207209211407,0.5998969992001851,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,4,0.6298740718400839,0.6404655873775482,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,5,0.6182076301087033,0.6056275626023611,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,6,0.6181434709014315,0.5960772931575775,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,7,0.603527460585941,0.607174668709437,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,8,0.6025224497372453,0.6157958507537842,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,9,0.5766134968761242,0.629544484615326,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,10,0.5776828631307139,0.6122486233711243,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,10,10,11,0.5565243756229227,0.6452180484930674,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,1,0.6955375815882827,0.6486563762029012,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,2,0.6664761313886354,0.6565200726191203,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,3,0.6473381300315713,0.6505969921747844,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,4,0.6334258850776788,0.6088817040125529,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,5,0.6229712048714812,0.5892417867978413,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,6,0.611039664934982,0.6047802209854126,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,7,0.6084783341396939,0.5935543636480968,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,8,0.5976381389932199,0.5790331184864044,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,9,0.5868940150195902,0.6050840854644776,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,10,0.5743414466128205,0.586121122042338,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,11,0.5725747130133889,0.5924212217330933,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,12,0.5624242334654836,0.5868325789769491,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,11,11,13,0.5482406575571407,0.6762189994255702,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,1,0.6896997884367452,0.6604310353597005,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,2,0.6607586935614095,0.6360689342021942,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,3,0.6431267324722174,0.6306674619515736,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,4,0.6221298835042751,0.6225066244602203,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,5,0.6250836375084791,0.6142627199490865,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,6,0.6080566631122069,0.6182533780733744,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,7,0.6026922475659486,0.6542601843674978,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,8,0.5919534006353581,0.6158258477846782,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,9,0.5788945054466074,0.6272376279036204,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,12,12,10,0.5733072965434103,0.6650840461254119,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,1,0.6873706850138578,0.634921928246816,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,2,0.6642360226674513,0.6280596097310384,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,3,0.645990587996714,0.6073841035366059,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,4,0.6261220998836287,0.6241195201873779,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,5,0.6275373570846788,0.621518321832021,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,6,0.6096902482888915,0.6372153520584106,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,7,0.6069128014373056,0.6025230447451274,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,8,0.5970640746933041,0.6073306679725647,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,9,0.5856642167676579,0.6100863178571065,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,10,0.5695444546414145,0.6778004924456279,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,11,0.551020905827031,0.6666115999221802,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,13,13,12,0.5340790606357835,0.6855669677257538,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,1,0.6821126472769361,0.666059426466624,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,2,0.6666417735995669,0.6384419858455658,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,3,0.637959315921321,0.6231666962305705,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,4,0.626678992627245,0.6278102596600851,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,5,0.6176442610043468,0.6124393264452617,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,6,0.6051088454145374,0.6322615643342336,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,7,0.5919187879472068,0.6458025574684143,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,8,0.5910975088675817,0.6306136786937714,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,9,0.5786847539923408,0.6363571604092916,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,14,14,10,0.5586064177932162,0.6645070890585582,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,1,0.6931117389238242,0.6621570984522501,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,2,0.6679019011331327,0.6324046591917674,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,3,0.6421519165689294,0.6019510090351105,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,4,0.6359745814944758,0.5972151458263397,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,5,0.6292271611816955,0.5747638920942942,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,6,0.6148393330248919,0.5873054166634878,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,7,0.6052249579718618,0.5709466834863027,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,8,0.5955375320080555,0.5767554640769958,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,9,0.5760125777486599,0.5753048121929168,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,10,0.5648932048317158,0.6113187809785207,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,11,0.560895559462634,0.6385756095250448,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,15,15,12,0.5368265091921344,0.5959211985270182,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
early_stopping_patience,5,16,16,1,0.6860878684303977,0.6624738613764445,0.001,64,4,2,128,0.1,32,75,0.0,0.1,5,5,0.5,True,42
