parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,1,1,0.6444444444444445,0.6190476190476191,0.7272727272727273,45,14.556402060028631,0.005081926006823778,0.1129316890405284,0.25977325439453125,68098,0.03125,146.09326171875,0.5628966056939327,0.6124356120373263,0.5676061491171519,6,11
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,2,2,0.7555555555555555,0.6857142857142856,0.9130434782608696,45,17.113932779000606,0.004818065965082496,0.10706813255738881,0.25977325439453125,68098,0.0,146.09326171875,0.5651854362451669,0.6105895326896147,0.5690172612667084,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,3,3,0.3333333333333333,0.28571428571428564,0.3517786561264822,45,17.16341003595153,0.005196536018047482,0.11547857817883293,0.25977325439453125,68098,0.0,146.09326171875,0.5299035893245176,0.5959057546023167,0.5795955240726471,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,4,4,0.5333333333333333,0.676923076923077,0.5612648221343873,45,17.045213367964607,0.00468243402428925,0.10405408942865,0.25977325439453125,68098,0.0,146.09326171875,0.5112684122992285,0.5929402266487931,0.5813267548878988,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,5,5,0.5555555555555556,0.6551724137931034,0.5873015873015872,45,14.433201592997648,0.005232015042565763,0.11626700094590585,0.25977325439453125,68098,0.0,146.09326171875,0.5547652371001967,0.6121876562635103,0.6101700941721598,6,11
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,6,6,0.5333333333333333,0.3225806451612903,0.5456349206349207,45,17.1578945890069,0.0045755759929306805,0.10167946650957067,0.25977325439453125,68098,0.0,146.09326171875,0.5154352440978541,0.5943085598674688,0.5965784053007762,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,7,7,0.9111111111111111,0.9090909090909091,0.9703557312252965,45,17.135588705015834,0.005168457981199026,0.11485462180442281,0.25977325439453125,68098,0.0,146.09326171875,0.5332937755367972,0.6004635337175745,0.5657935996850332,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,8,8,0.6888888888888889,0.7307692307692308,0.7154150197628458,45,21.029824125987943,0.005251360009424388,0.11669688909831974,0.25977325439453125,68098,0.0,146.09326171875,0.4895506266391639,0.5666997541080822,0.5977242012818654,11,16
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,9,9,0.6666666666666666,0.5714285714285714,0.6984126984126985,45,14.436594558996148,0.00510169001063332,0.11337088912518488,0.25977325439453125,68098,0.0,146.09326171875,0.5621292453372118,0.6154871050155524,0.5902424494425456,6,11
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,10,10,0.6222222222222222,0.5853658536585366,0.6646825396825397,45,14.551505251962226,0.005229010945186019,0.11620024322635597,0.25977325439453125,68098,0.0,146.09326171875,0.5565243756229227,0.6181434709014315,0.5960772931575775,6,11
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,11,11,0.4888888888888889,0.46511627906976744,0.5059288537549407,45,17.06052451702999,0.0046855059918016195,0.10412235537336932,0.25977325439453125,68098,0.0,146.09326171875,0.5482406575571407,0.5976381389932199,0.5790331184864044,8,13
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,12,12,0.6222222222222222,0.679245283018868,0.7123015873015873,45,13.120873701001983,0.005247587978374213,0.11661306618609363,0.25977325439453125,68098,0.0,146.09326171875,0.5733072965434103,0.6250836375084791,0.6142627199490865,5,10
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,13,13,0.6857142857142857,0.7317073170731708,0.8235294117647058,35,15.77024286298547,0.004615735029801726,0.13187814370862075,0.25977325439453125,68098,0.0,146.09326171875,0.5340790606357835,0.6069128014373056,0.6025230447451274,7,12
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,14,14,0.6222222222222222,0.7017543859649124,0.6442687747035573,45,13.088192395982333,0.005216089019086212,0.11591308931302693,0.25977325439453125,68098,0.0,146.09326171875,0.5586064177932162,0.6176442610043468,0.6124393264452617,5,10
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,15,15,0.7111111111111111,0.7719298245614035,0.9723320158102767,45,15.818084790022112,0.004662318038754165,0.10360706752787034,0.25977325439453125,68098,0.0,146.09326171875,0.5368265091921344,0.6052249579718618,0.5709466834863027,7,12
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,16,16,0.7333333333333333,0.7391304347826085,0.7924901185770751,45,15.728608998993877,0.005118660978041589,0.11374802173425753,0.25977325439453125,68098,0.0,146.09326171875,0.5505295842885971,0.6077819906852462,0.6051825801531474,7,12
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,17,17,0.6190476190476191,0.3846153846153846,0.6159090909090909,42,15.72997977695195,0.004719379008747637,0.11236616687494375,0.25977325439453125,68098,0.0,146.09326171875,0.5549274881680807,0.606432817876339,0.6183548470338186,7,12
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,18,18,0.5111111111111111,0.6071428571428571,0.5019762845849802,45,15.752212546998635,0.0048899310058914125,0.1086651334642536,0.25977325439453125,68098,0.0,146.09326171875,0.5567307029709672,0.5974095386989189,0.61349991162618,7,12
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,19,19,0.6666666666666666,0.7272727272727273,0.8063241106719368,45,19.74048135394696,0.004966686014086008,0.1103708003130224,0.25977325439453125,68098,0.0,146.09326171875,0.5025725933638486,0.5742748641606533,0.5774652640024821,10,15
early_stopping_patience,5,64,4,2,128,0.1,0.001,32,75,0.0,0.1,5,5,0.5,True,42,20,20,0.5111111111111111,0.5416666666666667,0.575098814229249,45,17.062555746990256,0.004879802989307791,0.10844006642906202,0.25977325439453125,68098,0.0,146.09326171875,0.5442531043381402,0.5998519426493933,0.5916061401367188,8,13
