trial_number,kernel,C,gamma,degree,coef0,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,38,38,0.5333333333333333,0.43243243243243246,0.5889328063241107,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,39,39,0.5,0.5416666666666666,0.515527950310559,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,40,40,0.5111111111111111,0.5416666666666666,0.5317460317460317,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,41,41,0.7333333333333333,0.6666666666666666,0.7797619047619048,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,42,42,0.9333333333333333,0.9333333333333333,0.9782608695652174,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,43,43,0.8,0.7567567567567568,0.9209486166007905,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,44,44,0.7241379310344828,0.6923076923076923,0.8285714285714286,29
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,45,45,0.5555555555555556,0.2857142857142857,0.8122529644268774,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,46,46,0.6666666666666666,0.6666666666666666,0.7292490118577075,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,47,47,0.5777777777777777,0.6885245901639344,0.5932539682539684,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,48,48,0.7647058823529411,0.75,0.9714285714285714,17
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,49,49,0.8444444444444444,0.8444444444444444,0.9505928853754941,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,50,50,0.5333333333333333,0.16,0.616600790513834,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,51,51,0.5777777777777777,0.17391304347826086,0.5456349206349207,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,52,52,0.7804878048780488,0.7096774193548387,0.8205741626794258,41
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,53,53,0.5581395348837209,0.5581395348837209,0.5670995670995671,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,54,54,0.5641025641025641,0.6382978723404256,0.7771739130434783,39
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,55,55,0.8666666666666667,0.8421052631578947,0.9229249011857708,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,56,56,0.8636363636363636,0.8695652173913043,0.915289256198347,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,57,57,0.5777777777777777,0.6415094339622641,0.7162698412698413,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,58,58,0.6444444444444445,0.5555555555555556,0.6547619047619048,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,59,59,0.5111111111111111,0.0,0.45833333333333337,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,60,60,0.7727272727272727,0.782608695652174,0.9214876033057852,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,61,61,0.7209302325581395,0.6666666666666666,0.8398268398268398,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,62,62,0.9333333333333333,0.9302325581395349,0.9782608695652175,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,63,63,0.4883720930232558,0.0,0.5930735930735931,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,64,64,0.6444444444444445,0.7333333333333333,0.7865612648221344,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,65,65,0.6888888888888889,0.7407407407407407,0.7976190476190477,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,66,66,0.5111111111111111,0.6206896551724138,0.5039525691699605,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,67,67,0.5111111111111111,0.15384615384615385,0.6007905138339921,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,68,68,0.5555555555555556,0.23076923076923078,0.7272727272727272,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,69,69,0.6222222222222222,0.48484848484848486,0.6567460317460317,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,70,70,0.7333333333333333,0.7,0.841897233201581,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,71,71,0.7333333333333333,0.6470588235294118,0.9328063241106719,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,72,72,0.9555555555555556,0.9565217391304348,0.9881422924901185,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,73,73,0.6666666666666666,0.7058823529411765,0.7272727272727274,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,74,74,0.5555555555555556,0.5652173913043478,0.5892857142857143,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,75,75,0.8048780487804879,0.7894736842105263,0.9404761904761905,41
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,76,76,0.6222222222222222,0.41379310344827586,0.6541501976284585,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,77,77,0.4666666666666667,0.5714285714285714,0.5714285714285714,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,78,78,0.4666666666666667,0.6129032258064516,0.5434782608695652,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,79,79,0.675,0.5517241379310345,0.7225,40
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,80,80,0.5111111111111111,0.0,0.6225296442687747,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,81,81,0.4888888888888889,0.0,0.8794466403162056,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,82,82,0.5333333333333333,0.676923076923077,0.7608695652173914,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,83,83,0.5789473684210527,0.2727272727272727,0.8808864265927978,38
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,84,84,0.6818181818181818,0.6956521739130435,0.7515527950310559,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,85,85,0.5454545454545454,0.6774193548387096,0.9627329192546584,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,86,86,0.7954545454545454,0.7567567567567568,0.8985507246376812,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,87,87,0.5333333333333333,0.6557377049180327,0.5731225296442688,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,88,88,0.509090909090909,0.3076923076923077,0.6058201058201059,55
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,89,89,0.6666666666666666,0.6666666666666666,0.7162698412698413,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,90,90,0.5333333333333333,0.5531914893617021,0.5652173913043479,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,91,91,0.5,0.6666666666666666,0.7665289256198348,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,92,92,0.5714285714285714,0.3684210526315789,0.6884615384615385,56
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,93,93,0.8666666666666667,0.8636363636363636,0.9150197628458497,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,94,94,0.9772727272727273,0.9787234042553191,1.0,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,95,95,0.35714285714285715,0.5263157894736842,0.5833333333333333,28
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,96,96,0.42857142857142855,0.6,0.5419501133786848,42
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,97,97,0.5,0.0,0.6280991735537189,44
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,98,98,0.5111111111111111,0.6451612903225806,0.5375494071146245,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,99,99,0.4883720930232558,0.3888888888888889,0.5757575757575757,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,100,100,0.5555555555555556,0.6,0.574074074074074,36
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,101,101,0.4888888888888889,0.0,0.6521739130434783,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,102,102,0.7777777777777778,0.8,0.883399209486166,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,103,103,0.6511627906976745,0.6341463414634146,0.803030303030303,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,104,104,0.5348837209302325,0.6551724137931034,0.48484848484848486,43
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,105,105,0.5333333333333333,0.16,0.5869565217391304,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,106,106,0.6222222222222222,0.6382978723404256,0.6626984126984127,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,107,107,0.6666666666666666,0.7058823529411765,0.6488095238095238,45
8,linear,0.5327719500520753,unused,unused,unused,balanced,6,108,108,0.8666666666666667,0.85,0.8913043478260869,45
