parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6390654054985218,0.1396468051743823,0.6085665711627973,0.739757628647565,9.69824869888921,0.0015480374330999675,0.0359471543555456,0.00330352783203125,866.0,5.428855613425926,29.60791015625,0.6161216067083323,,,
temporal_filters,8,8,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6546813237217923,0.1383635424468988,0.6331364492875413,0.7476193125949677,9.310887786176021,0.0014380424205834668,0.033618411842213494,0.00708770751953125,1858.0,0.016963252314814815,40.7939453125,0.5975867619423038,,,
temporal_filters,16,16,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6495553226794362,0.13124428247174166,0.6335655363621302,0.7390483680285068,8.58568725785827,0.0014718401297512981,0.034659645591778934,0.01612091064453125,4226.0,0.026041666666666668,66.67578125,0.5753680293121656,,,
