parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.5333333333333333,0.6666666666666666,0.8571428571428571,45,7.657491359859705,0.001281975768506527,0.028488350411256157,0.00330352783203125,866,0.00390625,29.60791015625,0.6170209032116514,0.6262227310375734,0.5973600069681804,26,36
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.5777777777777777,0.7076923076923077,0.6482213438735178,45,7.30053112981841,0.001273266039788723,0.028294800884193845,0.00330352783203125,866,0.01171875,29.60791015625,0.6189844847628565,0.6256839502038378,0.603873215119044,21,31
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,23,23,0.6590909090909091,0.7272727272727273,0.8078512396694214,44,10.969267418142408,0.0024641738273203373,0.05600395062091675,0.00330352783203125,866,0.0703125,29.60791015625,0.6083836672884045,0.6127540891369184,0.5998494307200114,37,47
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,24,24,0.7222222222222222,0.7058823529411765,0.6363636363636364,18,7.566789234988391,0.0017561567947268486,0.0975642663737138,0.00330352783203125,866,0.0625,29.60791015625,0.6201200749641075,0.6293355199627411,0.6172866185506185,23,33
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,25,25,0.9111111111111111,0.9130434782608695,0.9407114624505928,45,12.264835563022643,0.001233397051692009,0.027408823370933533,0.00330352783203125,866,0.01171875,29.60791015625,0.6157206486571919,0.6157206486571919,0.5925741990407308,50,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,26,26,0.7333333333333333,0.7391304347826086,0.8293650793650794,45,8.425482125021517,0.0011874279007315636,0.026387286682923637,0.00330352783203125,866,0.0,29.60791015625,0.6197285462509502,0.6239605753710775,0.5966685175895691,27,37
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,27,27,0.5555555555555556,0.6296296296296297,0.6442687747035574,45,10.378619867842644,0.0013878438621759415,0.030840974715020918,0.00330352783203125,866,0.00390625,29.60791015625,0.6170204557252653,0.6217235146146832,0.5795303225517273,40,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,28,28,0.4888888888888889,0.43902439024390244,0.4782608695652174,45,10.872755649965256,0.0012886361218988895,0.028636358264419768,0.00330352783203125,866,0.00390625,29.60791015625,0.614237623684334,0.61561255992362,0.5909099539120992,43,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,29,29,0.9111111111111111,0.9166666666666666,0.9881422924901186,45,11.210781981237233,0.001263605896383524,0.028080131030744977,0.00330352783203125,866,0.00390625,29.60791015625,0.6181687319820578,0.615153913696607,0.5814427336057028,48,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,30,30,0.6,0.6666666666666666,0.7976190476190477,45,11.694659573957324,0.0011984077282249928,0.02663128284944428,0.00330352783203125,866,0.00390625,29.60791015625,0.6075330376625061,0.6150110851634633,0.5939638376235962,43,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,31,31,0.7555555555555555,0.7555555555555555,0.8537549407114625,45,9.722734311129898,0.0012532370164990425,0.0278497114777565,0.00330352783203125,866,0.0078125,29.60791015625,0.6099453288497347,0.6150865103259231,0.6039578398068746,33,43
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,32,32,0.8409090909090909,0.8444444444444444,0.8633540372670808,44,10.33204647200182,0.0012129773385822773,0.02756766678596085,0.00330352783203125,866,0.0078125,29.60791015625,0.6201493654287222,0.6171283171032415,0.5872851192951203,37,47
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,33,33,0.6888888888888889,0.6111111111111112,0.8320158102766799,45,9.78506681183353,0.0012209871783852577,0.027133048408561285,0.00330352783203125,866,0.0078125,29.60791015625,0.6152785605553425,0.6182103269931042,0.5944992919762929,34,44
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,34,34,0.7555555555555555,0.8070175438596491,0.9702380952380952,45,10.810794711112976,0.0012536370195448399,0.027858600434329774,0.00330352783203125,866,0.00390625,29.60791015625,0.614358416109374,0.6192920232812563,0.5986267367998759,42,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,35,35,0.5555555555555556,0.23076923076923078,0.8972332015810277,45,7.358052271883935,0.001291175838559866,0.028692796412441466,0.00330352783203125,866,0.00390625,29.60791015625,0.6082823635502295,0.6219549206170168,0.6058444639046987,26,36
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,36,36,0.4772727272727273,0.5660377358490566,0.4814049586776859,44,12.359860289376229,0.0012148483656346798,0.027610190128060902,0.00330352783203125,866,0.00390625,29.60791015625,0.6151352425416311,0.6119717761422648,0.5956968228022258,42,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,37,37,0.5111111111111111,0.0,0.5039525691699605,45,10.677500065881759,0.001342256087809801,0.029827913062440026,0.00330352783203125,866,0.0078125,29.60791015625,0.6237934979073929,0.6174952870968616,0.5854664941628774,48,50
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,38,38,0.6666666666666666,0.5161290322580645,0.6837944664031621,45,9.215992643032223,0.001251337118446827,0.027807491521040596,0.00330352783203125,866,0.00390625,29.60791015625,0.6216194144252575,0.6184465219125603,0.5884960989157358,30,40
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,39,39,0.5909090909090909,0.6086956521739131,0.650103519668737,44,7.564857999794185,0.0011760080233216286,0.026727455075491558,0.00330352783203125,866,0.00390625,29.60791015625,0.6219803401918123,0.627062391828407,0.5897525608539581,26,36
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,40,40,0.5111111111111111,0.5769230769230769,0.5456349206349207,45,9.616528873797506,0.0012422967702150345,0.02760659489366743,0.00330352783203125,866,0.0,29.60791015625,0.6104272030519716,0.612188411933003,0.5897529244422912,36,46
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,41,41,0.5333333333333333,0.2222222222222222,0.6924603174603174,45,9.439061500132084,0.0012940461747348309,0.028756581660774022,0.00330352783203125,866,0.0078125,29.60791015625,0.6200572338068124,0.6221714195880023,0.5921695152918498,35,45
temporal_filters,4,4,2,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,42,42,0.9111111111111111,0.9047619047619048,0.9565217391304348,45,11.446265417151153,0.0012105079367756844,0.026900176372792985,0.00330352783203125,866,0.01171875,29.60791015625,0.6167834080529936,0.6166434969865915,0.5987619896729787,40,50
