parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,1,1,0.5555555555555556,0.37499999999999994,0.4920948616600791,45,5.0319667140138336,0.00445602904073894,0.09902286757197645,0.20655059814453125,54146,0.0234375,171.98828125,0.6751534821409167,0.6925330889044385,0.6911343057950338,2,7
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,2,2,0.5555555555555556,0.5,0.5533596837944664,45,5.750582846987527,0.0044558210065588355,0.09901824459019634,0.20655059814453125,54146,0.0,171.98828125,0.6717417506557523,0.6914647474433436,0.6923611084620158,3,8
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,3,3,0.4444444444444444,0.07407407407407407,0.4426877470355731,45,5.035997029975988,0.004285277973394841,0.09522839940877424,0.20655059814453125,54146,0.0,171.98828125,0.6777601422685565,0.6927916913321523,0.6919735630353292,2,7
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,4,4,0.4666666666666667,0.19999999999999998,0.616600790513834,45,4.298962214961648,0.00439820799510926,0.09773795544687244,0.20655059814453125,54146,0.00390625,171.98828125,0.6817450595624519,0.6947233970418121,0.6925282160441081,1,6
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,5,5,0.4,0.372093023255814,0.378968253968254,45,6.383798024035059,0.004333679040428251,0.09630397867618334,0.20655059814453125,54146,0.0,171.98828125,0.6648219846414797,0.6913554329763759,0.6898747285207113,4,9
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,6,6,0.5333333333333333,0.22222222222222224,0.5238095238095238,45,5.752660880039912,0.004332912038080394,0.09628693417956431,0.20655059814453125,54146,0.0,171.98828125,0.6699804189530286,0.6920793268716696,0.6904828031857808,3,8
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,7,7,0.5333333333333333,0.6037735849056604,0.6699604743083004,45,5.7605188739835285,0.0044360650354065,0.09857922300903334,0.20655059814453125,54146,0.0,171.98828125,0.6733975582050554,0.6910672919316725,0.6900017698605855,3,8
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,8,8,0.5333333333333333,0.4324324324324324,0.5533596837944664,45,6.487188849016093,0.004240870010107756,0.09424155578017235,0.20655059814453125,54146,0.0,171.98828125,0.6694336416143359,0.6893306627418055,0.691546360651652,4,9
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,9,9,0.4666666666666667,0.6129032258064516,0.38293650793650796,45,4.31023979303427,0.004494243999943137,0.09987208888762526,0.20655059814453125,54146,0.0,171.98828125,0.6834821863607927,0.6939093714410608,0.6931538065274556,1,6
early_stopping_patience,5,64,2,0.3,False,0.001,32,75,0.0,0.1,5,5,0.5,True,42,10,10,0.4,0.39999999999999997,0.30158730158730157,45,5.693293918040581,0.0043045650236308575,0.09565700052513015,0.20655059814453125,54146,0.1171875,171.98828125,0.6712885896364847,0.691136179096771,0.6913307547569275,3,8
