parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
dropout_rate,0.1,40,25,75,15,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6545188163327521,0.11654007141333184,0.6226729141807712,0.7407385770949,6.2814802079271805,0.002616712491510919,0.060842721275387875,0.10422515869140625,27322.0,7.233796296296296e-05,130.494140625,0.40933533768722213,0.5849497072674609,5.601851851851852,15.601851851851851
dropout_rate,0.3,40,25,75,15,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6684065835428141,0.1252326630286103,0.6351010887983212,0.7479564989167846,7.546597053357227,0.0023559919144544336,0.05370899685624125,0.10422515869140625,27322.0,0.0,130.494140625,0.4771887860997651,0.5758656411995122,9.648148148148149,19.64814814814815
dropout_rate,0.5,40,25,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6693296417878889,0.12844466169718227,0.6446510233181951,0.7503908118407535,10.149110783671926,0.002715512398733861,0.06320303007885913,0.10422515869140625,27322.0,3.616898148148148e-05,130.494140625,0.5280148530700908,0.567194290569535,15.166666666666666,25.166666666666668
