parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,32,0.574316591250174,0.5650809744993845,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,33,0.5657699453559789,0.569494879245758,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,34,0.5663331313566728,0.5625029186407725,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,35,0.5558820653593901,0.5622392733891804,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,36,0.5564459632291938,0.5646184166272481,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,37,0.5619883264104525,0.5626097937424978,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,38,0.5585158747253995,0.5655419329802195,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,1,0.6934858872131868,0.6750969847043355,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,2,0.6671643013303931,0.6334043701489767,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,3,0.6458319222385233,0.6193419297536215,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,4,0.6335235725749623,0.6066208124160767,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,5,0.6282036631847873,0.6097662329673768,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6134115335616198,0.5982619563738505,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,7,0.6057766260522784,0.5944953123728435,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,8,0.6063098586869963,0.5899292945861816,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,9,0.6055203010187005,0.5902605374654134,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,10,0.6060099520466544,0.6063456892967224,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,11,0.602224853228439,0.5979587078094483,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,12,0.5974478091705929,0.590949942668279,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,13,0.5960457334012697,0.595006912946701,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,14,0.5912087108149673,0.5989158590634663,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,15,0.5818668719042431,0.5876358528931935,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,16,0.5787547521970489,0.5918815314769745,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,17,0.5768955218972582,0.5906806548436483,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,18,0.5739906856959517,0.5921017408370972,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,19,0.5766446222410058,0.5878538270791371,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,20,0.5732561693047032,0.5896878282229105,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,21,0.5791872690121332,0.5890158951282501,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,22,0.5753424804319035,0.5888832986354828,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,23,0.5788445314674666,0.5880921045939128,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,24,0.5664176541295919,0.5876663029193878,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,25,0.5747317412134373,0.5840507626533509,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,26,0.5631449272235235,0.5823349376519521,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,27,0.574401996578231,0.5845210433006287,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,28,0.5662170136065194,0.5800035019715627,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,29,0.5645801029873617,0.5832101265589397,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,30,0.5638706839897416,0.5815000971158345,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,31,0.5672208646481688,0.5817557950814565,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,32,0.5740020214156671,0.582953029870987,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,33,0.5686641911214049,0.5841058214505513,0.001
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,34,0.5701610093766992,0.5812462151050568,0.001
