parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.7727272727272727,0.7727272727272727,0.8925619834710744,44,6.828138874378055,0.0012391479685902596,0.028162453831596806,0.00708770751953125,1858,0.0,40.7939453125,0.5663670795885,0.5740057514472441,0.5930304865042368,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5333333333333333,0.6037735849056604,0.626984126984127,45,4.345469935797155,0.0034256279468536377,0.0761250654856364,0.00708770751953125,1858,0.0,40.7939453125,0.5787257337660501,0.6059795873183192,0.6117092033227285,10,20
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6444444444444445,0.5555555555555556,0.7063492063492063,45,5.6224419442005455,0.0015655411407351494,0.03478980312744777,0.00708770751953125,1858,0.0,40.7939453125,0.5664624571800232,0.5887746718345266,0.5998633623123169,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.6,0.35714285714285715,0.6488095238095237,45,6.431363089010119,0.001471902709454298,0.0327089490989844,0.00708770751953125,1858,0.0,40.7939453125,0.5652954885453889,0.5887294273936388,0.6092661519845327,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.8636363636363636,0.8695652173913043,0.9132231404958677,44,7.515474578831345,0.001467252615839243,0.0333466503599828,0.00708770751953125,1858,0.0,40.7939453125,0.5688088086969925,0.5817521331888257,0.6082899252573649,19,29
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7441860465116279,0.7659574468085106,0.8614718614718615,43,9.392954003065825,0.0014352942816913128,0.03337893678351891,0.00708770751953125,1858,0.0,40.7939453125,0.5564211807919272,0.5655272503693899,0.6090693533420563,26,36
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.8666666666666667,0.8421052631578947,0.9703557312252964,45,5.770941890310496,0.001200348138809204,0.02667440308464898,0.00708770751953125,1858,0.0,40.7939453125,0.5750157936955943,0.5962713428518989,0.6000356535116832,14,24
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5116279069767442,0.43243243243243246,0.49134199134199136,43,5.4367088079452515,0.001372386235743761,0.03191595897078514,0.00708770751953125,1858,0.0,40.7939453125,0.5710515079624725,0.5931763131961678,0.6068909247716268,11,21
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.6222222222222222,0.6792452830188679,0.7134387351778656,45,8.30241509899497,0.0013132458552718163,0.029183241228262585,0.00708770751953125,1858,0.0,40.7939453125,0.563306900813724,0.5784220214594494,0.5945996562639873,22,32
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.7777777777777778,0.7727272727272727,0.8630952380952381,45,9.294690551701933,0.0013867351226508617,0.03081633605890804,0.00708770751953125,1858,0.0,40.7939453125,0.5653589981974978,0.5728463986606309,0.6111297468344371,24,34
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5555555555555556,0.5833333333333334,0.5869565217391305,45,6.063262276817113,0.0014257840812206268,0.03168409069379171,0.00708770751953125,1858,0.0,40.7939453125,0.5779268685163874,0.5956975169705622,0.6143649737040202,13,23
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.6,0.4375,0.6976284584980237,45,7.942865223158151,0.0012337081134319305,0.027415735854042902,0.00708770751953125,1858,0.0,40.7939453125,0.5574877476601889,0.5861201627236424,0.6067039549350739,21,31
dropout_rate,0.25,8,2,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,68,68,0.6444444444444445,0.6,0.6699604743083004,45,5.774357968010008,0.0014770133420825005,0.032822518712944455,0.00708770751953125,1858,0.0,40.7939453125,0.5630576240293907,0.5921598634485042,0.6065678874651591,14,24
