parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,1,1,0.6222222222222222,0.6222222222222223,0.7252964426877471,45,15.92708886001492,0.0048149810172617435,0.10699957816137207,0.25977325439453125,68098,257.30078125,146.09326171875,0.4359523983615817,0.6021626277854948,0.5755500992139181,8,18
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,2,2,0.7777777777777778,0.7368421052631579,0.8754940711462451,45,14.894394173985347,0.0036315940087661147,0.08070208908369143,0.25977325439453125,68098,0.0234375,146.09326171875,0.4489049394473885,0.620515820880731,0.5854322254657746,7,17
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,3,3,0.5111111111111111,0.4210526315789474,0.5019762845849802,45,18.403437556000426,0.0037757459795102477,0.08390546621133883,0.25977325439453125,68098,0.0,146.09326171875,0.31195566408110387,0.5427686791076805,0.5692199806372324,11,21
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,4,4,0.5777777777777777,0.6666666666666666,0.6007905138339921,45,14.000283989007585,0.0036428390303626657,0.08095197845250368,0.25977325439453125,68098,0.00390625,146.09326171875,0.43626333332874556,0.6151326994101206,0.570664123694102,6,16
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,5,5,0.4888888888888889,0.5964912280701754,0.5,45,13.12793272396084,0.00378866697428748,0.08419259942861067,0.25977325439453125,68098,0.0,146.09326171875,0.4452619226367185,0.6290813928300684,0.6175125658512115,5,15
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,6,6,0.6,0.4,0.4821428571428572,45,17.644230720004998,0.00363599497359246,0.08079988830205467,0.25977325439453125,68098,0.0,146.09326171875,0.3740944058606119,0.5851552800247164,0.6033444166183471,10,20
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,7,7,0.8222222222222222,0.7999999999999999,0.9525691699604744,45,13.124584926990792,0.0036742669763043523,0.08165037725120783,0.25977325439453125,68098,0.0,146.09326171875,0.4464078802954067,0.6168582556825696,0.5867943088213603,5,15
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,8,8,0.5777777777777777,0.5581395348837209,0.6541501976284585,45,15.765146613994148,0.0036486360477283597,0.08108080106063022,0.25977325439453125,68098,0.00390625,146.09326171875,0.41128915932142374,0.5986436300657012,0.610439795255661,8,18
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,9,9,0.7555555555555555,0.7659574468085107,0.7718253968253967,45,19.254072152019944,0.003989319957327098,0.08865155460726883,0.25977325439453125,68098,0.0,146.09326171875,0.3024607106027278,0.5591773584936605,0.5961658636728923,12,22
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,10,10,0.6222222222222222,0.6530612244897959,0.6666666666666666,45,17.695899900980294,0.0036860699765384197,0.08191266614529823,0.25977325439453125,68098,0.00390625,146.09326171875,0.3163641474463723,0.5770221070358248,0.5871784468491872,10,20
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,11,11,0.5333333333333333,0.4878048780487805,0.4703557312252965,45,14.143624040007126,0.0038530610036104918,0.08562357785801093,0.25977325439453125,68098,0.0,146.09326171875,0.4398820751318426,0.6109178806796218,0.5734658360481262,6,16
lr_scheduler_factor,0.3,64,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.3,True,42,12,12,0.6444444444444445,0.6363636363636365,0.7202380952380952,45,13.211220783006866,0.003663301991764456,0.08140671092809902,0.25977325439453125,68098,0.0,146.09326171875,0.44056568080277153,0.6157685179602016,0.6073596119880676,5,15
