parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6476627273028512,0.13007905042822937,0.6166586670730673,0.74630667422814,12.411911355620962,0.0021034896482079704,0.049072035639891674,0.00330352783203125,866.0,4.073820891203703,12.7548828125,0.5977567877034267,0.596832851384893,31.796296296296298,40.21296296296296
F1,8,8,2,16,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6407243402837245,0.13543515816802054,0.6174525980119687,0.7329540947184081,11.090342034627813,0.0019722970170766565,0.04596754029589719,0.00708770751953125,1858.0,0.6041304976851852,24.5439453125,0.5739316604705024,0.5948066317004922,22.02777777777778,31.99074074074074
F1,16,16,2,32,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6515780154436889,0.11966044097084878,0.6273552149866293,0.739603944833032,16.530472841414547,0.004298574804528875,0.09957428286937896,0.01612091064453125,4226.0,0.048755787037037035,50.0654296875,0.5414694866013006,0.5970329289083127,14.25925925925926,24.25925925925926
