parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,0.7333333333333333,0.76,0.7252964426877471,45,10.237957078003092,0.009642774995882064,0.2142838887973792,0.00330352783203125,866,437.5,12.7548828125,0.6028588556430556,0.6117129949006167,0.5818458596865336,22,32
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,0.8222222222222222,0.7999999999999999,0.9505928853754941,45,14.616078807011945,0.0018274670001119375,0.04061037778026528,0.00330352783203125,866,0.0,12.7548828125,0.5993952498291478,0.6055459628502528,0.5769261201222737,39,49
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,0.37777777777777777,0.3913043478260869,0.33794466403162055,45,9.344468383002095,0.0018810349865816534,0.041800777479592294,0.00330352783203125,866,0.0,12.7548828125,0.6030622571706772,0.6129510249152328,0.5782858252525329,21,31
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,0.5555555555555556,0.6875000000000001,0.8221343873517787,45,15.051627482986078,0.001974762009922415,0.043883600220498115,0.00330352783203125,866,0.00390625,12.7548828125,0.5905246416276152,0.5967022449229703,0.5643574913342794,48,50
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,0.5111111111111111,0.6562500000000001,0.4623015873015873,45,10.49143674899824,0.0019693840004038066,0.04376408889786237,0.00330352783203125,866,0.0,12.7548828125,0.6003516395435189,0.605781259410309,0.5895559410254161,25,35
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,0.4666666666666667,0.14285714285714285,0.501984126984127,45,14.99257967597805,0.002006958005949855,0.04459906679888566,0.00330352783203125,866,0.0,12.7548828125,0.5958268635652282,0.5903156530676466,0.5886945943037669,46,50
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,0.9333333333333333,0.9302325581395349,0.9920948616600791,45,10.768661957990844,0.001777948986273259,0.039509977472739086,0.00330352783203125,866,0.0,12.7548828125,0.6043801431854566,0.6149681589820168,0.5750807801882426,26,36
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,0.7111111111111111,0.6285714285714286,0.8300395256916996,45,13.509652715991251,0.0020046540012117475,0.04454786669359439,0.00330352783203125,866,0.0,12.7548828125,0.591873233517011,0.5987614131335056,0.5896445234616597,35,45
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,9,9,0.6666666666666666,0.6511627906976744,0.6944444444444444,45,9.587440225004684,0.001958978013135493,0.043532844736344285,0.00330352783203125,866,0.0,12.7548828125,0.5964312560179017,0.6104439571499825,0.5954137365023295,22,32
F1,4,4,2,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,10,10,0.6666666666666666,0.6938775510204083,0.7857142857142857,45,12.82677414099453,0.0019593970209825784,0.043542156021835074,0.00330352783203125,866,0.00390625,12.7548828125,0.5998182956016425,0.6063828766345978,0.5880738774935405,33,43
