parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,21,0.5357169407335195,0.5621272067228953
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,22,0.5416869715307698,0.5800283988316853
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,23,0.5265495953234759,0.58463862935702
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,1,0.8904186175628142,0.5994549016157786
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,2,0.7322353226217356,0.5863784948984782
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,3,0.6941330995072018,0.5626622279485066
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,4,0.6977139381748257,0.5607088168462118
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,5,0.7275832521192955,0.555408759911855
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,6,0.6744033793608347,0.5473387241363525
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,7,0.6675442649107991,0.8679644048213959
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,8,0.6643840212262038,0.5800153374671936
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,9,0.6624198388872724,0.5426325062910716
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,10,0.6188454625732971,0.5465505282084148
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,11,0.6089115603403612,0.631115730603536
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,12,0.6435775944229328,0.541239853700002
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,13,0.6147878747997861,0.6773105184237163
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,14,0.612542253326286,0.5513544857501984
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,15,0.6194269887425683,0.6734459420045217
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,16,0.6140964841752341,0.6753287772337596
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,17,0.5977877845818346,0.5580621242523194
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,18,0.6002987952846469,0.5505646963914236
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,19,0.5517874468456615,0.5507832904656728
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,20,0.5330751125108112,0.570056966940562
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,21,0.5405154670729782,0.5616538604100545
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,22,0.5393569227872472,0.5630653897921244
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,1,0.879330402522376,0.6151872058709462
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,2,0.7623379214695005,0.6127037247021992
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,3,0.7279274456880309,0.5589706778526307
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,4,0.7203605883952343,0.7328912258148194
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,5,0.6695471679170927,0.6501939475536347
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6758964145273874,0.5818140546480814
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6329914722027201,0.5435019930203756
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6300796721920823,0.539821187655131
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6211579629417622,0.5606377085049947
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6522840202757807,0.5427158772945404
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6346569104176579,0.5479766170183817
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6252541417876879,0.5523740390936533
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,13,0.6108225599834414,0.5597873131434122
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,14,0.5800820184927998,0.5425912360350291
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,15,0.5600328854087627,0.5463898837566376
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,16,0.5409556410529397,0.5442830840746562
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,17,0.5434347196961894,0.5723769327004751
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,18,0.5536751934524738,0.6033258577187856
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,1,0.8870830003059271,0.6343059360980987
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,2,0.7711358214869644,0.597338451941808
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,3,0.7078053718715003,0.6476830999056499
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6915380482872328,0.5636632839838663
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,5,0.684907699173147,0.7746706545352936
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,6,0.6732493302587307,0.5653405904769897
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,7,0.6828195671692039,0.5584701975186666
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,8,0.6377262197660677,0.6243741095066071
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,9,0.6594514447179708,0.5382133523623148
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,10,0.6568079155051347,0.5778333147366842
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,11,0.6150308714220019,0.5304335057735443
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,12,0.6251460507963643,0.5473079085350037
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,13,0.6404186837149389,0.5474535346031189
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,14,0.6087872607238365,0.5396446565786998
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,15,0.589491521996079,0.5493139942487081
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,16,0.5924990466146758,0.5588097314039866
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,17,0.6074017855254087,0.5478327711423238
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,18,0.5495962642810561,0.5516179303328196
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,19,0.5350895792697415,0.5392187178134918
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,20,0.539951211801081,0.544321862856547
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,21,0.525255610093926,0.5447802901268005
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,1,0.8767521300099113,0.7149679640928904
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,2,0.7538856913646063,0.8233861068884532
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,3,0.7264881827162973,0.5862185796101888
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,4,0.6829333546938319,0.5975224196910858
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,5,0.7007228023175037,0.6427698890368144
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6592119704141761,0.5678317745526632
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,7,0.6714109819043766,0.5979026436805726
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,8,0.641768279626514,0.5799488663673401
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,9,0.6231736127625812,0.5581939876079559
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,10,0.6345394511114467,0.6390644331773122
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,11,0.6211882454879356,0.6606703162193298
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,12,0.6392978727817535,0.7993828594684601
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,13,0.6418554852857734,0.6180197596549988
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,14,0.6066945490963531,0.6498185157775879
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,15,0.6175783597158663,0.5672414938608805
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,16,0.5625435226794445,0.5785661200682323
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,17,0.5564714774037852,0.5820430517196655
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,18,0.5483809029965689,0.572286053498586
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,19,0.5488330566070296,0.6460135598977407
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,1,0.8585031400575782,0.6485096216201782
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,2,0.7389485052589214,0.6043598214785258
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,3,0.715944760225036,0.593770150343577
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,4,0.6577957836967526,0.5722531656424205
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,5,0.6494024380138426,0.608614194393158
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,6,0.6688462574825143,0.6337477445602417
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,7,0.6438173504941391,0.5800920089085897
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,8,0.6354367197914557,0.5867725610733032
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,9,0.6335546478177562,0.6030125538508098
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,10,0.6230651819796273,0.5800482173760731
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,11,0.5952904283097296,0.5745212455590566
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,12,0.5863459774039008,0.6156453172365824
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,13,0.5769903993967808,0.592755522330602
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,14,0.5635447933366804,0.5599974830945332
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,15,0.5552850643342192,0.5863120635350545
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,16,0.5501696760907318,0.5566390216350555
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,17,0.5401155305179682,0.5800709664821625
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,18,0.5474048060449687,0.56805499792099
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,19,0.5728570683435961,0.6658714751402537
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,20,0.5303746926965136,0.5522499203681945
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,21,0.5453926875735774,0.6359110097090404
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,22,0.5440547356777119,0.7506459196408589
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,23,0.5357813500996792,0.5922509431838989
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,24,0.5441471365365115,0.5529496908187866
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,25,0.5373291384541627,0.5571708341439565
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,26,0.5384451588897994,0.6011893272399902
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,27,0.508523963617556,0.543977044026057
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,28,0.5105215566176357,0.546916002035141
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,29,0.5045281461242473,0.5507637202739716
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,30,0.5167342182813268,0.6174367904663086
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,31,0.48786342189167486,0.6418634235858918
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,32,0.4856253664827708,0.5918564935525258
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,33,0.5005507184700533,0.5703554550806681
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,34,0.47807245633818884,0.5475025375684103
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,35,0.4985440917538874,0.5511657992998759
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,36,0.48540765047073364,0.5536119918028514
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,37,0.47521627152507956,0.5510792394479116
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,1,0.8904827679648544,0.7124167581399282
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,2,0.7535793948354144,0.5597410698731741
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,3,0.6969493620774962,0.5597765247027079
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,4,0.6956337633909602,0.5765462815761566
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,5,0.702030338121183,0.5523752590020498
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,6,0.6767113143295953,0.5996395369370778
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,7,0.6823662137894919,0.5489391684532166
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,8,0.6420492439559011,0.5712930639584859
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,9,0.680473989609516,0.642722886800766
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,10,0.6381932352528428,0.550225720802943
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,11,0.6134041626796578,0.6965935389200847
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,12,0.6381887310382092,0.5544541637102763
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,13,0.6117642989212816,0.5667126635710399
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,14,0.5765640390190211,0.5448726256688435
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,15,0.5723494562235746,0.5657471100489299
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,16,0.568201491552772,0.5500258505344391
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,17,0.5559338642792269,0.5698192159334818
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,18,0.5612336146560583,0.5659271279970804
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,19,0.5401004634120248,0.5537169833978017
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,20,0.5534253154288639,0.5653272112210591
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,21,0.5228456502610986,0.5732712765534719
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,22,0.5210572684353049,0.5668571710586547
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,23,0.526258992200548,0.5590487400690715
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,24,0.5021596015854315,0.5770057797431946
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,1,0.8604245018778425,0.6226963778336843
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,2,0.7871254364197905,0.6810489376386006
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,3,0.7911322762568792,0.611599204937617
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,4,0.6893573274666612,0.5981254279613495
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,5,0.6867394571503004,0.6004853308200836
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,6,0.6382298930124803,0.8777046600977579
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,7,0.6551635856881286,0.5843033333619435
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,8,0.6462879749861631,0.6319721579551697
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,9,0.6299456547607075,0.596627539396286
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,10,0.6156649804024985,0.6138560990492503
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,11,0.6398354969692953,0.5819806496302287
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,12,0.6236717996723724,0.9308736642201741
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,13,0.6536861461671916,0.605424964427948
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,14,0.6094320509018321,0.5875502745310466
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,15,0.6123064677372123,0.6161347170670827
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,16,0.5855338237050808,0.6131114403406779
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,17,0.5921668096473722,0.7059109111626943
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,18,0.5563918541778218,0.5679554959138234
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,19,0.5481236606384768,0.5632433871428172
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,20,0.5249069983308966,0.5812433977921804
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,21,0.5389099480076269,0.5751857360204061
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,22,0.541755490908117,0.6357896069685618
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,23,0.522732869467952,0.5917669236660004
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,24,0.5245607906218731,0.5945110897223155
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,25,0.5365873543602048,0.6045295755068462
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,26,0.5049861044143186,0.5749428947766622
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,27,0.5018005095648043,0.5810378432273865
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,28,0.5104737934289556,0.5763164162635803
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,29,0.4949140889626561,0.5859534700711568
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,9,9,1,0.8598101247440685,0.7159155189990998
