parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
pool_length,50,40,25,50,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6735705655895773,0.11965625176009465,0.6488372667654232,0.7495553486697502,11.256209980679193,0.003011619297063185,0.06919464080394483,0.10483551025390625,27482.0,0.0003616898148148148,130.49658203125,0.5130351842025477,0.5670939553850962,17.25925925925926,27.15740740740741
pool_length,75,40,25,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6682584243474565,0.11977919696913253,0.6389085852679162,0.7499022565448618,12.994760015285229,0.004205422406947172,0.0980526242529412,0.10422515869140625,27322.0,0.0,130.494140625,0.5293083184987049,0.5682596167112575,15.0,24.87037037037037
pool_length,100,40,25,100,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6639895432238072,0.1337605128889728,0.6399901609590652,0.7483082669640011,10.0064905646809,0.0021151643229165564,0.04859944592256527,0.10361480712890625,27162.0,0.0005787037037037037,130.49169921875,0.5263181858952115,0.569066875970658,18.26851851851852,28.166666666666668
