parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,0.5777777777777777,0.5957446808510638,0.5573122529644269,45,6.5234256610274315,0.0019915043376386166,0.04425565194752481,0.20655059814453125,54146,0.0,187.35498046875,0.6861321438442577,0.6908379282915231,0.6921163916587829,11,21
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,0.5777777777777777,0.5957446808510638,0.5079051383399209,45,6.411142281256616,0.0019984240643680096,0.04440942365262244,0.20655059814453125,54146,0.0,187.35498046875,0.682870575875947,0.6899501184622446,0.6920461455980936,13,23
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,0.4888888888888889,0.41025641025641024,0.35177865612648224,45,8.05110005615279,0.00209974218159914,0.04666093736886978,0.20655059814453125,54146,0.0,187.35498046875,0.6857715745766958,0.6911966200127746,0.6930184920628866,10,20
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,0.5333333333333333,0.4878048780487805,0.6185770750988142,45,5.805230557918549,0.001921514980494976,0.04270033289988835,0.20655059814453125,54146,0.0,187.35498046875,0.6830538728020408,0.6903894864248507,0.6928646405537923,9,19
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,0.4,0.4,0.38293650793650796,45,10.490838590078056,0.0022839391604065895,0.05075420356459088,0.20655059814453125,54146,0.0,187.35498046875,0.6785913963209499,0.6883911657513995,0.6879238923390706,16,26
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,0.4666666666666667,0.6363636363636364,0.46031746031746024,45,3.3938597897067666,0.0019216341897845268,0.042702981995211706,0.20655059814453125,54146,0.0,187.35498046875,0.691666814865488,0.6939112399563645,0.6927010297775269,1,11
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,0.6,0.6086956521739131,0.6798418972332015,45,7.290456515271217,0.001955635379999876,0.04345856399999725,0.20655059814453125,54146,0.0,187.35498046875,0.6858126507564024,0.6913828763997916,0.6920740008354187,10,20
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,0.5555555555555556,0.6,0.6363636363636364,45,5.090802798978984,0.002569344360381365,0.05709654134180811,0.20655059814453125,54146,0.0,187.35498046875,0.6912867869391586,0.6930850437193206,0.6935682694117228,1,11
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,0.4,0.4489795918367347,0.40674603174603174,45,11.02827404718846,0.0029499870724976063,0.06555526827772458,0.20655059814453125,54146,0.0,187.35498046875,0.6798259543650078,0.6898988092487509,0.6920039693514506,15,25
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,0.37777777777777777,0.391304347826087,0.33730158730158727,45,10.157498617190868,0.0021106121130287647,0.046902491400639214,0.20655059814453125,54146,0.0,187.35498046875,0.6700171123851429,0.6870616697000734,0.689639945824941,16,26
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,0.4888888888888889,0.6567164179104478,0.4624505928853755,45,4.966375209856778,0.0025489539839327335,0.05664342186517186,0.20655059814453125,54146,0.0,187.35498046875,0.6893148142280001,0.6942644963661829,0.6929238716761271,1,11
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,0.5777777777777777,0.6415094339622641,0.5178571428571428,45,9.94565341528505,0.002252238802611828,0.05004975116915173,0.20655059814453125,54146,0.0,187.35498046875,0.6708922255219836,0.6842158314856616,0.6881222128868103,21,31
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,0.4857142857142857,0.6538461538461539,0.49673202614379086,35,3.257469578180462,0.0026333522982895374,0.07523863709398677,0.20655059814453125,54146,0.0,187.35498046875,0.6907067217610099,0.6950532681111133,0.6934466600418091,1,11
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,0.5777777777777777,0.5581395348837209,0.5849802371541502,45,8.753512023948133,0.0019050450064241886,0.042334333476093076,0.20655059814453125,54146,0.0,187.35498046875,0.6742779675758246,0.6858028128291621,0.6885100642840067,21,31
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,0.4666666666666667,0.5555555555555556,0.5197628458498024,45,8.299160948954523,0.002412165980786085,0.053603688461913004,0.20655059814453125,54146,0.0,187.35498046875,0.6793457256122069,0.6885552185051369,0.6917240182558696,13,23
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,16,16,0.5111111111111111,0.6764705882352942,0.6343873517786561,45,3.8135273847728968,0.0023135081864893436,0.05141129303309653,0.20655059814453125,54146,0.0,187.35498046875,0.6914165611519958,0.6935852305455641,0.6930087049802144,1,11
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,17,17,0.47619047619047616,0.45,0.4772727272727273,42,12.583301944192499,0.0019189449958503246,0.04568916656786487,0.20655059814453125,54146,0.0,187.35498046875,0.6683802518880728,0.6811961183945338,0.6854049762090048,22,32
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,18,18,0.4444444444444444,0.5098039215686274,0.37944664031620556,45,12.540173707995564,0.0022603189572691917,0.050229310161537595,0.20655059814453125,54146,0.0,187.35498046875,0.6721962234287551,0.6827273066296722,0.6870783726374309,20,30
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,19,19,0.4666666666666667,0.52,0.5118577075098815,45,8.894698549062014,0.0023219669237732887,0.051599264972739756,0.20655059814453125,54146,0.0,187.35498046875,0.681867261727651,0.6898521302324353,0.6916867256164551,13,23
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,20,20,0.4888888888888889,0.30303030303030304,0.5079051383399209,45,8.471725912764668,0.002339567057788372,0.05199037906196382,0.20655059814453125,54146,0.0,187.35498046875,0.679760602387515,0.6907869771574483,0.6916205843289693,12,22
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,21,21,0.4222222222222222,0.13333333333333333,0.3035714285714285,45,9.464931870345026,0.0023288577795028687,0.05175239510006374,0.20655059814453125,54146,0.0,187.35498046875,0.6832130948702494,0.6879485430139484,0.6931148648262024,14,24
learning_rate,0.0001,64,2,0.3,False,0.0001,32,75,0.0,0.1,10,5,0.5,True,42,22,22,0.4444444444444444,0.4897959183673469,0.4782608695652174,45,10.37393673369661,0.0019412748515605927,0.04313944114579095,0.20655059814453125,54146,0.0,187.35498046875,0.6749699951121302,0.687057103171493,0.6895040949185689,18,28
