parameter_name,parameter_value,criterion,max_depth,min_samples_split,min_samples_leaf,class_weight,csp_components,mean_accuracy,std_accuracy,mean_f1,mean_auc
criterion,gini,gini,5,10,5,balanced,6,0.5657964191444042,0.09372279837066252,0.40755055439161714,0.5880229965856175
criterion,entropy,entropy,5,10,5,balanced,6,0.5645805262807789,0.09556924852846449,0.4141809448820189,0.5864423632200478
criterion,log_loss,log_loss,5,10,5,balanced,6,0.5645805262807789,0.09556924852846449,0.4141809448820189,0.5864423632200478
