parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,fold,subject,accuracy,f1_score,roc_auc,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,10,10,0.6222222222222222,0.5641025641025641,0.7103174603174602,9.996770026000377,0.0023838500001147622,0.052974444446994715,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,11,11,0.4444444444444444,0.6153846153846154,0.5079051383399209,10.008115245999761,0.002325391999875137,0.05167537777500305,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,12,12,0.7111111111111111,0.7796610169491526,0.8511904761904762,9.998672106000413,0.002155467000193312,0.04789926667096248,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,13,13,0.5428571428571428,0.68,0.7777777777777778,9.998945258000276,0.0020137569999860716,0.057535914285316334,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,14,14,0.5777777777777777,0.6274509803921569,0.6245059288537549,9.980325145999814,0.0022909609997441294,0.05091024443875843,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,15,15,0.6,0.7096774193548387,0.9486166007905138,9.996998410000742,0.0023064659999363357,0.05125479999858524,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,16,16,0.4888888888888889,0.0,0.6106719367588933,9.983210112999586,0.0022883769997861236,0.050852822217469416,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,17,17,0.5476190476190477,0.24,0.7,10.00456042299993,0.002234528000371938,0.05320304762790329,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,18,18,0.4888888888888889,0.0,0.49011857707509887,10.005819466000503,0.0021706230008931016,0.04823606668651337,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,19,19,0.7777777777777778,0.7058823529411765,0.8300395256916997,10.004914295999697,0.0021115350000400213,0.046923000000889364,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,20,20,0.5333333333333333,0.08695652173913043,0.5098814229249012,9.99198654599968,0.002197021999563731,0.048822711101416234,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,21,21,0.5333333333333333,0.6666666666666666,0.861111111111111,9.979543485999784,0.002204495000114548,0.04898877778032329,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,22,22,0.6444444444444445,0.68,0.6027667984189723,9.998478853000051,0.00219422800000757,0.04876062222239044,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,23,23,0.6590909090909091,0.5161290322580645,0.8037190082644627,9.98960849299965,0.002133396000317589,0.04848627273449065,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,24,24,0.3888888888888889,0.0,0.7792207792207793,10.01250145999984,0.0010264680004183901,0.0570260000232439,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,25,25,0.4888888888888889,0.0,0.883399209486166,9.995811446000516,0.0022584819998883177,0.05018848888640706,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,26,26,0.4666666666666667,0.6363636363636364,0.75,10.009025492000546,0.0022365519998857053,0.04970115555301568,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,27,27,0.5555555555555556,0.5833333333333334,0.6304347826086957,10.002441410999381,0.002168037000046752,0.04817860000103893,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,28,28,0.5333333333333333,0.5714285714285714,0.4980237154150197,10.006809821999923,0.0021796299997731694,0.04843622221718154,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,29,29,0.5777777777777777,0.6984126984126984,0.9624505928853755,10.013933152999925,0.002178793000894075,0.04841762224209055,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,30,30,0.4666666666666667,0.6363636363636364,0.7281746031746031,10.014265739999246,0.002172646999497374,0.04828104443327498,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,31,31,0.7111111111111111,0.7636363636363637,0.8616600790513834,10.037774295999952,0.0023306990005949046,0.05179331112433122,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,32,32,0.5227272727272727,0.6865671641791045,0.6749482401656315,10.020044695999786,0.0023223090001920355,0.05277975000436445,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,33,33,0.6222222222222222,0.7213114754098361,0.865612648221344,10.0234919479999,0.0023202140000648797,0.05156031111255288,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,34,34,0.5111111111111111,0.15384615384615385,0.9464285714285714,10.014362577000611,0.0023737129995424766,0.05274917776761059,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,35,35,0.6,0.7096774193548387,0.9150197628458497,10.006763999000214,0.0023064560000420897,0.051254577778713103,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,36,36,0.45454545454545453,0.6129032258064516,0.4049586776859504,10.00879290299963,0.0020720669999718666,0.04709243181754243,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,37,37,0.4888888888888889,0.6567164179104478,0.5988142292490118,9.999495772000046,0.0022514900001624483,0.05003311111472108,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,38,38,0.5555555555555556,0.23076923076923078,0.5889328063241107,10.002768628999547,0.002328176000446547,0.051737244454367705,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,39,39,0.6590909090909091,0.6511627906976745,0.6645962732919254,10.020706866999717,0.002340607999940403,0.05319563636228188,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,40,40,0.5333333333333333,0.6956521739130435,0.5357142857142857,10.01316325300013,0.0021067779998702463,0.04681728888600547,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,41,41,0.4666666666666667,0.6363636363636364,0.6904761904761906,10.003177063999829,0.0021200479995968635,0.04711217776881919,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,42,42,0.5555555555555556,0.23076923076923078,0.9565217391304347,10.021371759999965,0.0023857960004534107,0.05301768889896468,0.014316558837890625,1858,0.01953125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,43,43,0.6222222222222222,0.37037037037037035,0.9407114624505928,10.014208157000212,0.002283896999870194,0.05075326666378209,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,44,44,0.896551724137931,0.896551724137931,0.9047619047619048,10.041932627000278,0.0014596239998354577,0.05033186206329165,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,45,45,0.7111111111111111,0.6666666666666666,0.8260869565217391,10.019176087000233,0.0023079960001268773,0.0512888000028195,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,46,46,0.5333333333333333,0.676923076923077,0.8221343873517787,10.005216305000431,0.0022665800006507197,0.050368444458904885,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,47,47,0.4666666666666667,0.6363636363636364,0.6329365079365079,10.016868800000339,0.0021311559994501295,0.04735902221000288,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,48,48,0.7058823529411765,0.6666666666666666,0.9285714285714286,10.029571648000456,0.0010069110003314563,0.05923005884302684,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,49,49,0.7333333333333333,0.76,0.8122529644268774,10.019982073999927,0.0022820150006737094,0.050711444459415764,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,50,50,0.4888888888888889,0.6567164179104478,0.5849802371541503,10.016977614000098,0.002127105999534251,0.04726902221187224,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,51,51,0.4666666666666667,0.6363636363636364,0.7599206349206349,10.03408001400021,0.0023523459994976292,0.05227435554439176,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,52,52,0.8048780487804879,0.8181818181818182,0.8995215311004785,10.038246085000537,0.0020716509998237598,0.050528073166433166,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,53,53,0.5116279069767442,0.6440677966101694,0.41774891774891776,10.014270121999289,0.002088062999973772,0.04855960465055284,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,54,54,0.7435897435897436,0.7058823529411765,0.782608695652174,10.016850293000061,0.0020620830000552814,0.05287392307834055,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,55,55,0.5111111111111111,0.0,0.9624505928853756,10.026097013000253,0.002346199999919918,0.05213777777599817,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,56,56,0.7045454545454546,0.7547169811320755,0.884297520661157,10.024427790999653,0.0021754359995611594,0.04944172726275362,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,57,57,0.6,0.25,0.5396825396825397,10.020834214999923,0.0021377920002123574,0.04750648889360794,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,58,58,0.5333333333333333,0.0,0.6984126984126984,9.990020005000588,0.00215546599974914,0.047899244438869774,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,59,59,0.5555555555555556,0.09090909090909091,0.5376984126984128,10.006030603,0.002154279000023962,0.04787286666719915,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,60,60,0.5,0.6666666666666666,0.9028925619834711,10.026264525999977,0.0022030270001778263,0.05006879545858696,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,61,61,0.6976744186046512,0.7719298245614035,0.8722943722943723,10.022381920000043,0.0021511360000658897,0.05002641860618348,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,62,62,0.8666666666666667,0.88,0.9841897233201581,10.010573474000012,0.0021428950003610225,0.04761988889691161,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,63,63,0.4883720930232558,0.0,0.6233766233766235,10.020511959000032,0.0020658610001191846,0.04804327907253917,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,64,64,0.4888888888888889,0.6567164179104478,0.7075098814229249,10.024666997000168,0.002163488999940455,0.048077533332010106,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,65,65,0.5555555555555556,0.09090909090909091,0.9146825396825397,10.026429827999891,0.002422880000267469,0.05384177778372153,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,66,66,0.5555555555555556,0.4117647058823529,0.6067193675889329,10.028644580999753,0.002354506000301626,0.05232235556225836,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,67,67,0.4888888888888889,0.0,0.6600790513833992,10.0259463149996,0.00217312699987815,0.04829171110840333,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,68,68,0.5555555555555556,0.2857142857142857,0.6758893280632411,10.017511594000098,0.0021734760002800613,0.04829946667289025,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,69,69,0.4888888888888889,0.6461538461538462,0.5317460317460317,9.99650291099988,0.0021658630003003054,0.04813028889556234,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,70,70,0.7555555555555555,0.7843137254901961,0.8458498023715415,10.004995669999516,0.002152033999664127,0.04782297777031393,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,71,71,0.9111111111111111,0.9166666666666666,0.9861660079051383,10.023006835999695,0.002141562999895541,0.04759028888656758,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,72,72,0.7333333333333333,0.7931034482758621,0.9486166007905138,10.027230498999415,0.0023012210003798828,0.05113824445288628,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,73,73,0.5111111111111111,0.0,0.6758893280632411,10.029050860000098,0.0021359060001486796,0.04746457778108176,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,74,74,0.4444444444444444,0.6153846153846154,0.5833333333333334,10.015308622999328,0.0021345790000850684,0.0474350888907793,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,75,75,0.8048780487804879,0.8333333333333334,0.9523809523809523,10.043351971999982,0.0023412410000673844,0.057103439026033764,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,76,76,0.5111111111111111,0.0,0.6027667984189724,10.046881922000466,0.002116769000167551,0.04703931111483446,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,77,77,0.6222222222222222,0.6909090909090909,0.6646825396825397,9.9998666649999,0.002179278999392409,0.0484284222087202,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,78,78,0.5111111111111111,0.0,0.567193675889328,10.026536616000158,0.0023133059994506766,0.051406799987792816,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,79,79,0.6,0.6666666666666666,0.6425,10.027596957000242,0.0020909290005874936,0.05227322501468734,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,80,80,0.5111111111111111,0.0,0.6956521739130435,10.02390266600014,0.0021176090003791614,0.04705797778620359,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,81,81,0.4888888888888889,0.0,0.7430830039525692,10.024660451000273,0.002172573999814631,0.04827942221810291,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,82,82,0.5111111111111111,0.6666666666666666,0.8695652173913043,10.015341645999797,0.00219555199964816,0.04879004443662577,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,83,83,0.5,0.0,0.8448753462603878,10.019885112999873,0.002289281000230403,0.06024423684816851,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,84,84,0.6818181818181818,0.72,0.7784679089026915,10.042866378000326,0.002126897999914945,0.04833859090715784,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,85,85,0.8409090909090909,0.8571428571428571,1.0,10.037546583999756,0.002163424999707786,0.049168749993358775,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,86,86,0.5227272727272727,0.16,0.7681159420289855,10.026464964999832,0.002083736000713543,0.047357636379853255,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,87,87,0.4444444444444444,0.5901639344262295,0.5039525691699605,10.03910014900066,0.0023494850001952727,0.05221077778211717,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,88,88,0.5636363636363636,0.5384615384615384,0.6428571428571429,9.976616220999858,0.002505650999410136,0.04555729089836611,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,89,89,0.5333333333333333,0.0,0.5773809523809523,10.021916155999861,0.0023255289997905493,0.051678422217567764,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,90,90,0.6666666666666666,0.7540983606557377,0.7114624505928854,10.003482722000626,0.002177114000005531,0.048380311111234024,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,91,91,0.5681818181818182,0.6885245901639344,0.7458677685950413,10.000409983000281,0.0023068809996402706,0.05242911362818797,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,92,92,0.625,0.7341772151898734,0.7423076923076923,9.952208254999277,0.002563899000051606,0.04578391071520725,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,93,93,0.4888888888888889,0.6567164179104478,0.7826086956521738,10.005325810000613,0.0021844479997525923,0.04854328888339094,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,94,94,0.9318181818181818,0.9387755102040817,0.9813664596273292,10.008412896000664,0.0021997430003466434,0.04999415909878735,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,95,95,0.7142857142857143,0.6666666666666666,0.7395833333333334,10.061389860999952,0.00162843599991902,0.05815842856853643,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,96,96,0.5,0.6666666666666666,0.7052154195011338,12.911309937000624,0.0022423480004363228,0.053389238105626735,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,97,97,0.5,0.0,0.4318181818181818,9.919761254999685,0.0021226870003374643,0.048242886371306005,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,98,98,0.5111111111111111,0.0,0.6482213438735178,10.012914664000164,0.002231732000836928,0.04959404446304284,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,99,99,0.4883720930232558,0.5925925925925926,0.49134199134199136,9.924147016999996,0.0025455309996686992,0.05919839534113255,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,100,100,0.4722222222222222,0.45714285714285713,0.5524691358024691,11.131424402999983,0.0025621539998610388,0.07117094444058442,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,101,101,0.35555555555555557,0.2564102564102564,0.3616600790513834,10.925984969000638,0.0026715970006989664,0.05936882223775481,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,102,102,0.4888888888888889,0.0,0.7747035573122529,12.108395459000349,0.00245543499931955,0.05456522220710111,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,103,103,0.6744186046511628,0.631578947368421,0.7683982683982683,12.073764562000179,0.0030259799996201764,0.07037162789814365,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,104,104,0.4883720930232558,0.65625,0.7077922077922078,12.753715742000168,0.0030100559997663368,0.07000130232014735,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,105,105,0.5777777777777777,0.24,0.7490118577075099,11.728175455999917,0.002488825000000361,0.05530722222223024,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,106,106,0.5111111111111111,0.6206896551724138,0.621031746031746,12.026540854999439,0.0032117609998749685,0.07137246666388819,0.014316558837890625,1858,0.00390625,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,107,107,0.5555555555555556,0.6666666666666666,0.5912698412698413,11.937726590999773,0.002407598999525362,0.05350219998945249,0.014316558837890625,1858,0.0078125,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,108,108,0.6444444444444445,0.7333333333333333,0.8399209486166007,11.759933413999534,0.00276422599927173,0.06142724442826066,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,1,1,0.6444444444444445,0.6190476190476191,0.699604743083004,11.98784243099999,0.0024150829995051026,0.05366851110011339,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,2,2,0.6,0.35714285714285715,0.891304347826087,12.248335428000246,0.00311860700003308,0.06930237777851289,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,3,3,0.5111111111111111,0.0,0.3913043478260869,12.806607393999911,0.0031879600001047947,0.07084355555788432,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,4,4,0.4888888888888889,0.6567164179104478,0.8221343873517787,12.289575742000125,0.0023499200005971943,0.052220444457715426,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,5,5,0.4888888888888889,0.14814814814814814,0.4285714285714286,11.846080420000362,0.003857838999465457,0.08572975554367682,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,6,6,0.4666666666666667,0.6363636363636364,0.5456349206349207,11.618251312999746,0.002421590000267315,0.05381311111705145,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,7,7,0.5555555555555556,0.16666666666666666,0.966403162055336,11.367366110000148,0.0023597800000061397,0.052439555555692,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,8,8,0.5555555555555556,0.696969696969697,0.7727272727272727,11.984476773000097,0.003147955999338592,0.06995457776307983,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,9,9,0.5555555555555556,0.5238095238095238,0.5753968253968254,12.552428005000365,0.0030458450000878656,0.06768544444639701,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,10,10,0.5555555555555556,0.6666666666666666,0.7182539682539683,12.381925257000148,0.0025593899999876157,0.05687533333305813,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,11,11,0.5111111111111111,0.0,0.5790513833992095,12.582387424000444,0.0031031509997774265,0.06895891110616503,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,12,12,0.5333333333333333,0.6956521739130435,0.753968253968254,12.593534064999403,0.0030625030003648135,0.0680556222303292,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,13,13,0.7714285714285715,0.7894736842105263,0.761437908496732,12.162179240000114,0.002209102999586321,0.06311722855960918,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,14,14,0.4888888888888889,0.0,0.541501976284585,11.617978541999946,0.003135138999823539,0.0696697555516342,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,15,15,0.8222222222222222,0.8333333333333334,0.9150197628458498,12.708820358999219,0.0030786369998168084,0.06841415555148463,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,16,16,0.4888888888888889,0.0,0.5454545454545455,12.505319290999978,0.0030546889993274817,0.06788197776283292,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,17,17,0.5238095238095238,0.5833333333333334,0.6204545454545454,12.695763948000604,0.0030268909995356807,0.07206883332227812,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,18,18,0.4888888888888889,0.0,0.4525691699604743,12.391597681999883,0.002455163999911747,0.05455919999803882,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,19,19,0.5111111111111111,0.0,0.841897233201581,11.974608513000021,0.0031583350000801147,0.07018522222400256,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,20,20,0.4888888888888889,0.6567164179104478,0.5375494071146245,11.701868519000527,0.0023923749995446997,0.053163888878771104,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,21,21,0.4666666666666667,0.6363636363636364,0.875,11.433795242999622,0.0030643969994343934,0.06809771109854208,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,22,22,0.5333333333333333,0.6865671641791045,0.6304347826086956,12.380923976000304,0.0025917040002241265,0.05759342222720281,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,23,23,0.6136363636363636,0.6666666666666666,0.7128099173553719,11.727549152000392,0.0030546890002369764,0.06942475000538584,0.014316558837890625,1858,0.0,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,24,24,0.3888888888888889,0.0,0.4155844155844156,12.798885070000324,0.001518928999757918,0.08438494443099544,0.014316558837890625,1858,0.0,41.77880859375
