parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb
dropout_rate,0.25,8,2,64,0.25,0.001,32,20,0.0,0.574866040229245,0.11238734243512646,0.4564633478707027,0.7378741085284384,9.97368218269443,0.0021669702499762192,0.049752383177173565,0.014316558837890625,1858.0,0.0017722800925925927,41.77880859375
dropout_rate,0.5,8,2,64,0.5,0.001,32,20,0.0,0.5795691661239348,0.11742471447498364,0.4894278265691029,0.7233559817406895,10.19093032715742,0.0022407083426211707,0.05149896474880889,0.014316558837890625,1858.0,0.004159432870370371,41.77880859375
dropout_rate,0.75,8,2,64,0.75,0.001,32,20,0.0,0.5584898275222316,0.09625095301775365,0.4042823836578154,0.6947785779239972,12.431632734009343,0.002952100453664267,0.06793714857299402,0.014316558837890625,1858.0,0.0,41.77880859375
