parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,1,1,0.6666666666666666,0.6938775510204082,0.7371541501976284,45,15.36508801439777,0.0018773959018290043,0.04171990892953343,0.00708770751953125,1858,0.0,40.7939453125,0.6384017991297173,0.6384017991297173,0.6112689812978108,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,0.6222222222222222,0.41379310344827586,0.8893280632411067,45,15.756274244282395,0.001300546806305647,0.028901040140125487,0.00708770751953125,1858,0.00390625,40.7939453125,0.6430081221641917,0.6430081221641917,0.6259415586789449,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,0.4,0.4,0.349802371541502,45,16.26223139697686,0.0020259530283510685,0.045021178407801524,0.00708770751953125,1858,0.0,40.7939453125,0.63577172656854,0.63577172656854,0.6127613027890523,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,0.5333333333333333,0.6666666666666666,0.7055335968379447,45,18.311674693133682,0.0014648628421127796,0.03255250760250621,0.00708770751953125,1858,0.0,40.7939453125,0.6441599803440499,0.6463160618688121,0.6225201725959778,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,0.4444444444444444,0.5614035087719298,0.49206349206349204,45,14.751913832034916,0.0020911921747028828,0.04647093721561962,0.00708770751953125,1858,0.0,40.7939453125,0.6373960633169521,0.6318724101239984,0.6128978689511617,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,0.4222222222222222,0.1875,0.46825396825396826,45,15.726328225806355,0.0012909970246255398,0.028688822769456442,0.00708770751953125,1858,0.0,40.7939453125,0.644007682800293,0.64493638502829,0.6195677757263184,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,0.9333333333333333,0.9333333333333333,0.9782608695652174,45,15.437303727027029,0.0015773521736264229,0.03505227052503162,0.00708770751953125,1858,0.0,40.7939453125,0.6392748288132928,0.6435733568487745,0.6162731607755025,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,8,8,0.6222222222222222,0.5405405405405406,0.7885375494071146,45,17.470712413080037,0.0027906601317226887,0.06201466959383752,0.00708770751953125,1858,0.0,40.7939453125,0.6445256101362633,0.651454665444114,0.6323994437853495,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,9,9,0.6222222222222222,0.6046511627906976,0.6250000000000001,45,15.62755291396752,0.0016902494244277477,0.03756109832061662,0.00708770751953125,1858,0.0,40.7939453125,0.6317441352840626,0.6317441352840626,0.6185249447822571,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,10,10,0.7111111111111111,0.6666666666666666,0.7777777777777779,45,15.451680707279593,0.001805347390472889,0.04011883089939754,0.00708770751953125,1858,0.0,40.7939453125,0.653776465491815,0.6498206185572075,0.6263172427813212,48,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,11,11,0.5555555555555556,0.6428571428571429,0.5869565217391304,45,15.459629953373224,0.0013198759406805038,0.029330576459566753,0.00708770751953125,1858,0.0,40.7939453125,0.6419543280745997,0.6419543280745997,0.6160920461018881,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,12,12,0.6222222222222222,0.711864406779661,0.7678571428571428,45,16.412635483779013,0.0018504271283745766,0.04112060285276837,0.00708770751953125,1858,0.0,40.7939453125,0.6359329961917617,0.6359329961917617,0.6103520274162293,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.6857142857142857,0.7027027027027027,0.7875816993464053,35,17.444364711176604,0.0013551157899200916,0.038717593997716904,0.00708770751953125,1858,0.0,40.7939453125,0.6402538635513999,0.6402538635513999,0.6314920743306478,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.6,0.625,0.691699604743083,45,14.498313591815531,0.001994404010474682,0.0443200891216596,0.00708770751953125,1858,0.0,40.7939453125,0.6332546761541655,0.6398106373169206,0.6173387269179026,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.6666666666666666,0.7457627118644068,0.9130434782608696,45,15.88901527132839,0.0022487291134893894,0.04997175807754199,0.00708770751953125,1858,0.0,40.7939453125,0.6379957619038495,0.6379957619038495,0.6116586009661357,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.6666666666666666,0.6666666666666666,0.7272727272727273,45,15.307249301113188,0.0013551358133554459,0.030114129185676575,0.00708770751953125,1858,0.0,40.7939453125,0.6369364397092299,0.6369364397092299,0.6269122362136841,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.5952380952380952,0.32,0.7318181818181817,42,17.431865139864385,0.0015371418558061123,0.03659861561443124,0.00708770751953125,1858,0.0,40.7939453125,0.6380520828745582,0.6372100182554938,0.6303035378456116,49,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4666666666666667,0.5,0.4051383399209486,45,15.207946239039302,0.00143715413287282,0.03193675850828489,0.00708770751953125,1858,0.0,40.7939453125,0.6357112768473048,0.6357112768473048,0.6245678802331288,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.7777777777777778,0.7916666666666666,0.883399209486166,45,15.312233900185674,0.0018441970460116863,0.04098215657803748,0.00708770751953125,1858,0.0,40.7939453125,0.6448407949823322,0.6448407949823322,0.6240688522656759,50,50
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5111111111111111,0.5,0.4624505928853755,45,15.138160274364054,0.001511313021183014,0.03358473380406698,0.00708770751953125,1858,0.0,40.7939453125,0.638859981840307,0.638859981840307,0.6173917373021444,50,50
