parameter_name,parameter_value,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,16,0.6930972780242111,0.6904740929603577,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,17,0.6915702083797166,0.6898951649665832,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,18,0.6908018905105013,0.6892447551091512,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,19,0.6938680252342513,0.6887453158696493,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,20,0.6906499153736866,0.6877255280812581,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,21,0.6881965434912479,0.6867213567097982,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,22,0.68736385892738,0.6856145183245341,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,23,0.6871267679062757,0.6840885202089946,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,24,0.6865291888966705,0.6834874351819357,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,25,0.6885879382942662,0.681251056989034,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,26,0.6851780834523115,0.6793996135393778,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,27,0.6829191667563987,0.6764755487442017,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,28,0.6818113665689122,0.6738157908121745,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,29,0.6763488912221157,0.672049343585968,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,30,0.6760420167084896,0.6680225491523742,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,31,0.6725360317663713,0.6644374847412109,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,32,0.6700726801698859,0.6601134936014811,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,33,0.6676342636346817,0.6557920972506205,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,34,0.6671125554677212,0.6546716809272766,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,35,0.6671515743840825,0.6504206577936809,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,36,0.6622957343404944,0.6471217115720113,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,37,0.6588902857267496,0.6466991662979126,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,38,0.6595462664510264,0.642202083269755,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,39,0.6608562175974702,0.6398942629496257,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,40,0.6561577731009686,0.639434027671814,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,41,0.6559029980139299,0.6356812397638957,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,42,0.6562761452161905,0.6356747349103292,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,43,0.6520066094217878,0.6351113597551982,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,44,0.6518474862431035,0.631434166431427,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,45,0.6520129342873892,0.6291997949282329,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,46,0.6531312826907996,0.6296458601951599,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,47,0.6499906737696041,0.6304240266482035,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,48,0.6443386421059117,0.6282949248949686,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,49,0.6513092450120233,0.626964537302653,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,50,0.6430081221641917,0.6259415586789449,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,1,0.7072366205128756,0.6941259384155274,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,2,0.6999982026490298,0.6937923510869344,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,3,0.6992102455009114,0.693655518690745,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,4,0.7018587304787203,0.6930205305417378,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,5,0.7002860411550059,0.6928093036015829,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,6,0.7010752007816777,0.6922329823176067,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6968165423833963,0.6914456486701965,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6982592822927417,0.6912545084953308,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6956922533837232,0.6906410376230876,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6935694023515239,0.6898902972539266,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6933161693088936,0.6890846967697144,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6932123416300976,0.6879719416300456,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,13,0.6926454265009273,0.6870082974433899,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,14,0.6946639147671786,0.6859194715817769,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,15,0.6916272599588741,0.6852681477864583,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,16,0.6889029091054742,0.6836785554885865,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,17,0.6858218994104501,0.6816914399464925,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,18,0.686092731627551,0.6793651898701986,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,19,0.6847039208267675,0.6771716753641764,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,20,0.6825277240890445,0.6750811060269674,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,21,0.6818932574806791,0.6723052342732747,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,22,0.6768101354440054,0.667828905582428,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,23,0.6754537382812211,0.6653726736704508,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,24,0.676889489997517,0.6621621727943421,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,25,0.6734150910016262,0.6588484525680542,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,26,0.6704313795674931,0.6560275793075562,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,27,0.6659906362042283,0.6504223863283793,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,28,0.6675688132192149,0.6496140400568644,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,29,0.660869047497258,0.6441763480504353,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,30,0.6633556209730379,0.6411826610565186,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,31,0.6571143883647341,0.6410222331682841,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,32,0.6568745081171845,0.6404777050018311,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,33,0.6527879432295308,0.6356919924418132,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,34,0.6551923715707028,0.6348816394805908,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,35,0.6589633190270626,0.6319777051607768,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,36,0.6529977728020061,0.6279096325238546,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,37,0.6541225110942667,0.6303105036417643,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,38,0.6530773522275867,0.6249571522076924,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,39,0.6482212317712379,0.6248209158579509,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,40,0.6521294925248984,0.6256614486376445,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,41,0.64859600500627,0.6220864335695903,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,42,0.6500027062314929,0.6230702002843221,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,43,0.6446300726948362,0.6205129345258077,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,44,0.6443872767867465,0.6183818022410075,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,45,0.6452874238743926,0.6212943275769551,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,46,0.6374383780992392,0.614009690284729,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,47,0.6464594923185579,0.6155931512514751,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,48,0.6420478800481016,0.6134625395139058,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,49,0.6421765224500136,0.6157329042752584,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,50,0.63577172656854,0.6127613027890523,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,1,0.7060276680823528,0.6944498062133789,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,2,0.7049865370446985,0.6936852216720581,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,3,0.7086512879891829,0.6933364987373352,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,4,0.701240543163184,0.6930729031562806,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,5,0.7041093698053649,0.6927479147911072,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,6,0.7020492594350468,0.692574147383372,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,7,0.699557261485042,0.6920174400011698,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,8,0.6945686859614921,0.6921137650807698,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,9,0.7006039344000093,0.6922484278678894,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,10,0.6991014164505582,0.6918844143549602,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,11,0.6943982044855753,0.6916338682174683,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,12,0.6949418999932029,0.691622006893158,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,13,0.694242901874311,0.6915285110473632,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,14,0.6923167448152195,0.6914769371350606,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,15,0.6920615448193117,0.691306201616923,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,16,0.6924157964460778,0.691109319527944,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,17,0.6928285947351744,0.6909662842750549,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,18,0.691673248554721,0.6907271186510722,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,19,0.6886148231499123,0.6904544552167257,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,20,0.6894371152827234,0.6896836558977762,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,21,0.6917021771272024,0.6892100771268209,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,22,0.6877629838206551,0.688681403795878,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,23,0.686950863310785,0.6875481247901917,0.0001
learning_rate,0.0001,8,2,64,0.5,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,24,0.6855655876976071,0.6866976936658223,0.0001
