parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6479211241685817,0.12856180145102566,0.6249387254484885,0.7286600475583452,17.13938330049967,0.004587513405971954,0.10613744038985864,0.00708770751953125,1858.0,0.0,25.5146484375,0.5379125904724431,0.5974855380661693,13.833333333333334,23.796296296296298
dropout_rate,0.3,8,2,16,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6448535471551076,0.13780300555943628,0.6205560546356537,0.7341480068649401,23.15337730988082,0.004495930658541275,0.10424579060891165,0.00708770751953125,1858.0,0.0,25.5146484375,0.5752687310761463,0.5953424582878748,22.59259259259259,32.138888888888886
dropout_rate,0.5,8,2,16,64,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6503367473141777,0.13379775318106413,0.6335083881728987,0.7437217495819517,29.30841798838864,0.004701782875431322,0.10840473456003066,0.00708770751953125,1858.0,0.0,25.5146484375,0.5988223904210208,0.5977339252645587,32.30555555555556,40.7037037037037
