parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,43,43,0.8666666666666667,0.8636363636363636,0.9308300395256918,45,16.50859053398017,0.0032384200021624565,0.07196488893694349,0.00708770751953125,1858,0.0,25.5146484375,0.5437462657238498,0.5730270370841026,0.5742282191912333,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,44,44,0.7931034482758621,0.7692307692307692,0.8952380952380952,29,19.614732418966014,0.0011314350413158536,0.03901500142468461,0.00708770751953125,1858,0.0,25.5146484375,0.5304497220751011,0.5612027209365007,0.5960607270399729,17,27
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,45,45,0.6,0.4375,0.8221343873517787,45,16.7398063679575,0.004827387980185449,0.10727528844856553,0.00708770751953125,1858,0.0,25.5146484375,0.5308307738918246,0.5679426206783815,0.582752654949824,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,46,46,0.5555555555555556,0.5454545454545454,0.6462450592885376,45,16.54520815896103,0.004372021008748561,0.09715602241663468,0.00708770751953125,1858,0.0,25.5146484375,0.5345188408638492,0.5721610154617917,0.5890957474708557,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,47,47,0.5777777777777777,0.4571428571428571,0.5595238095238095,45,17.981211656995583,0.004416789044626057,0.09815086765835683,0.00708770751953125,1858,0.0,25.5146484375,0.536433707132484,0.5552831366658211,0.5900893072287242,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,48,48,0.8823529411764706,0.888888888888889,0.9714285714285715,17,15.31082096794853,0.0033334739855490625,0.19608670503229778,0.00708770751953125,1858,0.0,25.5146484375,0.5489617984994013,0.5794761568531954,0.6051856100559234,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.7333333333333333,0.7777777777777778,0.9565217391304348,45,14.2787251159898,0.003789749986026436,0.08421666635614303,0.00708770751953125,1858,0.0,25.5146484375,0.5447669216629231,0.5828708683451017,0.5913810829321543,10,20
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.5111111111111111,0.3125,0.5098814229249011,45,23.859194235992618,0.004103434970602393,0.0911874437911643,0.00708770751953125,1858,0.0,25.5146484375,0.5115272452433904,0.539037763846643,0.5574216981728871,23,33
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.6,0.43749999999999994,0.7162698412698412,45,17.23141982103698,0.0045297350152395666,0.10066077811643481,0.00708770751953125,1858,0.0,25.5146484375,0.5314337757952285,0.56168740039522,0.5882607022921245,14,24
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.8292682926829268,0.7999999999999999,0.9066985645933013,41,17.988798347010743,0.004760628042276949,0.11611287907992558,0.00708770751953125,1858,0.0,25.5146484375,0.5267148392670082,0.5634904982465686,0.5918504933516184,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.5348837209302325,0.6551724137931034,0.5800865800865801,43,16.75655386800645,0.004840320034418255,0.11256558219577338,0.00708770751953125,1858,0.0,25.5146484375,0.5321918308283343,0.5674964839761908,0.5810657978057862,13,23
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.7692307692307693,0.742857142857143,0.8532608695652174,39,20.966703806014266,0.00480498798424378,0.1232048201088149,0.00708770751953125,1858,0.0,25.5146484375,0.5275590948083184,0.5468924889961878,0.5914183417956035,19,29
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.8,0.7428571428571429,0.9229249011857708,45,20.89635101897875,0.00445475202286616,0.09899448939702578,0.00708770751953125,1858,0.0,25.5146484375,0.5409909443873347,0.5458076686570139,0.5937408884366353,19,29
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.8409090909090909,0.8372093023255814,0.9276859504132231,44,15.271586941031273,0.004817640001419932,0.10949181821408935,0.00708770751953125,1858,0.0,25.5146484375,0.5450235648137151,0.5817853476513516,0.6154804090658824,11,21
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5555555555555556,0.5454545454545454,0.6686507936507936,45,17.95334881002782,0.004669866000767797,0.10377480001706216,0.00708770751953125,1858,0.0,25.5146484375,0.5396604212847623,0.5567130229689858,0.5967312335968018,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6888888888888889,0.5625,0.7103174603174603,45,13.807435290014837,0.004721479956060648,0.10492177680134773,0.00708770751953125,1858,0.0,25.5146484375,0.538843087626226,0.5843546544060563,0.6052795787652333,9,19
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.6222222222222222,0.45161290322580644,0.6448412698412698,45,17.957614391983952,0.004837698012124747,0.10750440026943883,0.00708770751953125,1858,0.0,25.5146484375,0.5425057934992241,0.5569433985334454,0.6058478077252706,15,25
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7727272727272727,0.761904761904762,0.9090909090909091,44,15.803415560047142,0.004796078021172434,0.10900177320846441,0.00708770751953125,1858,0.0,25.5146484375,0.5422971438277852,0.56908275819186,0.5956283926963806,12,22
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7906976744186046,0.7906976744186046,0.8528138528138528,43,11.542418220022228,0.006312922982033342,0.14681216237286843,0.00708770751953125,1858,0.0,25.5146484375,0.5542857204422806,0.6011694703589786,0.6034944633642833,6,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.8888888888888888,0.8717948717948718,0.9841897233201581,45,20.236585885984823,0.00466443900950253,0.10365420021116734,0.00708770751953125,1858,0.0,25.5146484375,0.5238547934727236,0.5501319217410955,0.6072980403900147,18,28
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5348837209302325,0.4444444444444444,0.5541125541125541,43,20.936026076960843,0.004695173003710806,0.10919006985373969,0.00708770751953125,1858,0.0,25.5146484375,0.528986781835556,0.5530794468341451,0.6003304282824199,19,29
