parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,3,0.6464379045999411,0.6258413195610046,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6262855552362673,0.609294060866038,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,5,0.6123394498770888,0.6226278523604075,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,6,0.603434892089078,0.5922528902689616,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,7,0.5991445463715177,0.5909612754980723,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,8,0.5925817257075598,0.5844317078590393,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,9,0.5936231152577833,0.5882187982400259,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,10,0.5913218167243581,0.5851063867410023,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,11,0.5850392505526543,0.583104153474172,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,12,0.5790498168631033,0.5883460104465484,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,13,0.5720251570596839,0.5905530532201131,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,14,0.5706180200883837,0.6111343542734782,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,15,0.5695205888513363,0.5764529347419739,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,16,0.5646910193291578,0.5835627794265748,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,17,0.564028827529965,0.5823604683081309,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,18,0.5574775825847279,0.5798123717308045,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,19,0.5527813258496198,0.579750943183899,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,20,0.5569540348016855,0.5912134110927582,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,21,0.556689784608104,0.5869844396909077,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,22,0.5409089394591071,0.580051185687383,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,23,0.537764933750485,0.5839751283327739,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,24,0.5455121206063213,0.5805808266003927,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,25,0.5330898727882992,0.584770554304123,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,1,0.6963920010761782,0.6912990887959798,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,2,0.6646458849762426,0.6571782191594442,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,3,0.6315948312932794,0.6322281996409098,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,4,0.6241393737269171,0.6264488875865937,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,5,0.6115589979471583,0.6342866798241933,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6003851637695775,0.6011037846406301,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,7,0.5908215057217714,0.6054515500863393,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,8,0.5838669213381681,0.610975040992101,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,9,0.5869161646926042,0.5955209195613861,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,10,0.5829581816991171,0.5948330561319987,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,11,0.5753794946905338,0.6092085440953573,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,12,0.5747494248278213,0.6110989391803742,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,13,0.5697763866998933,0.6040620426336925,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,14,0.5641842590588512,0.6035047233104706,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,15,0.5646189234473489,0.5948868989944458,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,16,0.5514779262470476,0.60390385389328,0.001,8,2,16
dropout_rate,0.1,8,2,16,64,0.1,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,17,0.5590895129875704,0.6015155633290609,0.001,8,2,16
