parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,1,1,0.5333333333333333,0.6315789473684209,0.525691699604743,45,9.413183479977306,0.004335927020292729,0.09635393378428286,0.20655059814453125,54146,0.0,171.98828125,0.6294224950851817,0.6910897434660883,0.6915006399154663,3,13
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,2,2,0.4666666666666667,0.52,0.4565217391304348,45,7.836437682039104,0.004257005988620222,0.09460013308044937,0.20655059814453125,54146,0.0,171.98828125,0.6492493324207537,0.6935211478760748,0.6925974289576212,1,11
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,3,3,0.5777777777777777,0.5957446808510639,0.5454545454545454,45,8.660296080983244,0.004421552992425859,0.09825673316501908,0.20655059814453125,54146,0.0,171.98828125,0.6324825571341948,0.692261949633107,0.6914926687876384,2,12
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,4,4,0.4888888888888889,0.6567164179104478,0.6422924901185771,45,7.830274752981495,0.0033482920262031257,0.07440648947118056,0.20655059814453125,54146,0.0,171.98828125,0.6459776497248447,0.6939073015343059,0.6923792203267415,1,11
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,5,5,0.35555555555555557,0.4313725490196078,0.38888888888888895,45,10.043571471993346,0.002749607025180012,0.061102378337333604,0.20655059814453125,54146,0.0,171.98828125,0.6092163920402527,0.6899201490662314,0.6881208459536234,4,14
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,6,6,0.5777777777777777,0.4864864864864864,0.5456349206349207,45,8.66572485404322,0.0042470169719308615,0.09437815493179692,0.20655059814453125,54146,0.0,171.98828125,0.6413033270474636,0.6930643125916972,0.6914009094238281,2,12
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,7,7,0.4888888888888889,0.6461538461538462,0.6798418972332017,45,7.845358001010027,0.003578978998120874,0.07953286662490833,0.20655059814453125,54146,0.0,171.98828125,0.65003313349955,0.6934934746135365,0.6929073174794514,1,11
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,8,8,0.5111111111111111,0.5,0.41304347826086957,45,12.958622150996234,0.003524920961353928,0.07833157691897619,0.20655059814453125,54146,0.0,171.98828125,0.5302363627336242,0.6701286417065244,0.6879506309827169,8,18
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,9,9,0.4222222222222222,0.5185185185185185,0.4087301587301587,45,11.590887881000526,0.004286547016818076,0.09525660037373503,0.20655059814453125,54146,0.0,171.98828125,0.5953595866308068,0.6868675816239733,0.6915827552477519,6,16
lr_scheduler_patience,3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,3,0.5,True,42,10,10,0.4222222222222222,0.48000000000000004,0.371031746031746,45,8.58990535599878,0.004303377994801849,0.09563062210670777,0.20655059814453125,54146,0.0,171.98828125,0.6272833315712033,0.6924984418984615,0.6899350245793661,2,12
