rank,parameter_name,parameter_value,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
1,batch_size,64,8,2,16,64,0.25,0.001,64,50,0.0,0.1,10,5,0.5,True,42,0.6527147435121134,0.12406403390462539,0.6451234401885814,0.7426641928920874,21.793996367231657,0.003535307499718059,0.08347278537586521,0.00708770751953125,1858.0,0.022135416666666668,49.02734375,0.5671965278303058,0.5894711421181759,24.62962962962963,34.2962962962963
2,batch_size,16,8,2,16,64,0.25,0.001,16,50,0.0,0.1,10,5,0.5,True,42,0.6488437748310069,0.13289853757715908,0.6215956419960617,0.7358102483298496,33.293290117930155,0.006083205717947782,0.1412491586235612,0.00708770751953125,1858.0,4.039713541666667,12.30224609375,0.5685503802068076,0.5911947257494853,17.425925925925927,27.425925925925927
3,batch_size,32,8,2,16,64,0.25,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.648408572598912,0.13053772214778983,0.6237303763277894,0.7355867874709342,22.77827823973806,0.005408416007951557,0.12493617196352386,0.00708770751953125,1858.0,0.5683232060185185,24.5439453125,0.5660109385118032,0.5943084667126337,21.13888888888889,31.083333333333332
