parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,40,40,0.4,0.5423728813559322,0.45634920634920634,45,31.632391677005216,0.004371758026536554,0.09715017836747898,0.00431060791015625,1130,0.0,25.00146484375,0.5898920760461779,0.5947356574011572,0.5955960551897684,35,45
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,41,41,0.5333333333333333,0.6666666666666666,0.7142857142857142,45,31.00137838104274,0.004619762999936938,0.10266139999859862,0.00431060791015625,1130,0.0,25.00146484375,0.5968974686481736,0.5932034260847352,0.575472754240036,34,44
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,42,42,0.8888888888888888,0.878048780487805,0.9644268774703557,45,31.791173356003128,0.0038938369834795594,0.0865297107439902,0.00431060791015625,1130,0.0,25.00146484375,0.5970245904543183,0.6051123047416861,0.6017182568709055,35,45
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,43,43,0.8666666666666667,0.8571428571428572,0.9604743083003953,45,32.46995616896311,0.004639247956220061,0.10309439902711245,0.00431060791015625,1130,0.0,25.00146484375,0.5963954072106968,0.6003778635552435,0.589908915758133,36,46
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,44,44,0.896551724137931,0.9032258064516129,0.9095238095238094,29,23.36940217600204,0.0010697519755922258,0.03688799915835261,0.00431060791015625,1130,0.0,25.00146484375,0.600591917155367,0.602376442741264,0.599029928445816,23,33
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,45,45,0.6666666666666666,0.5161290322580644,0.790513833992095,45,23.358815999992657,0.004712162015493959,0.10471471145542131,0.00431060791015625,1130,0.0234375,25.00146484375,0.5936159703767661,0.600047389214689,0.5892940501372019,23,33
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,46,46,0.7111111111111111,0.7234042553191491,0.8221343873517787,45,38.68040007300442,0.004687717009801418,0.10417148910669817,0.00431060791015625,1130,0.0,25.00146484375,0.5844333067987905,0.6014841734008356,0.5881289740403494,44,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,47,47,0.5333333333333333,0.6181818181818182,0.5238095238095237,45,40.33775608200813,0.007677254965528846,0.17060566590064102,0.00431060791015625,1130,0.0,25.00146484375,0.5843750206810056,0.5940412538069667,0.6103091359138488,49,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,48,48,0.7058823529411765,0.7058823529411764,0.9142857142857144,17,29.653760189015884,0.0019832009566016495,0.11665887980009702,0.00431060791015625,1130,0.0,25.00146484375,0.5942224315682748,0.6029887125456244,0.6026797771453858,26,36
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,49,49,0.5777777777777777,0.6984126984126985,0.9090909090909091,45,23.747444092994556,0.0045261759660206735,0.10058168813379276,0.00431060791015625,1130,0.0,25.00146484375,0.6015114892612804,0.6076096312114687,0.5934893965721131,19,29
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,50,50,0.5555555555555556,0.4117647058823529,0.5968379446640316,45,30.60804562503472,0.0068662629928439856,0.15258362206319967,0.00431060791015625,1130,0.0,25.00146484375,0.6003560509645578,0.5951709431229215,0.584244414170583,28,38
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,51,51,0.6222222222222222,0.4137931034482759,0.6527777777777778,45,40.616177321993746,0.0044470460270531476,0.0988232450456255,0.00431060791015625,1130,0.0,25.00146484375,0.5966038435246005,0.5880537164030653,0.5985354920228322,48,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,52,52,0.7804878048780488,0.7096774193548387,0.8899521531100478,41,34.875921177037526,0.004414430994074792,0.10766904863597053,0.00431060791015625,1130,0.0,25.00146484375,0.5958731445399198,0.5994818156415765,0.5841523865858714,33,43
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,53,53,0.4883720930232558,0.56,0.5324675324675325,43,40.603517376002856,0.0044572430197149515,0.10365681441197562,0.00431060791015625,1130,0.0,25.00146484375,0.5898323115525823,0.5975459771174373,0.5855035920937856,44,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,54,54,0.7692307692307693,0.7272727272727272,0.7961956521739131,39,40.599967725982424,0.0044605250004678965,0.11437243590943325,0.00431060791015625,1130,0.0,25.00146484375,0.586649498704708,0.5820460771069382,0.5799350957075755,42,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,55,55,0.7555555555555555,0.6666666666666666,0.9683794466403162,45,24.3856457490474,0.007814423006493598,0.17365384458874664,0.00431060791015625,1130,0.0,25.00146484375,0.5983858438152255,0.6044878420053106,0.5981556415557862,20,30
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,56,56,0.8636363636363636,0.8636363636363636,0.9338842975206612,44,40.98975231003715,0.004490976047236472,0.10206763743719256,0.00431060791015625,1130,0.0,25.00146484375,0.5806195313731829,0.5917976810173555,0.6018111069997152,44,50
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,57,57,0.5555555555555556,0.5454545454545454,0.625,45,26.967107207980007,0.004569267970509827,0.10153928823355171,0.00431060791015625,1130,0.0,25.00146484375,0.5952520329843868,0.6031163646416231,0.5968799273173014,23,33
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,58,58,0.6888888888888889,0.6500000000000001,0.7341269841269841,45,33.487503426964395,0.0045421000104397535,0.10093555578755008,0.00431060791015625,1130,0.0,25.00146484375,0.5907210192897103,0.5973627499558709,0.6021830201148987,31,41
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,59,59,0.6,0.35714285714285715,0.5396825396825398,45,22.69266612001229,0.007712036021985114,0.17137857826633585,0.00431060791015625,1130,0.0,25.00146484375,0.5988928939808499,0.6069980742353381,0.5960688948631286,18,28
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,60,60,0.7727272727272727,0.7826086956521738,0.8884297520661156,44,21.27093328401679,0.007907869992777705,0.17972431801767513,0.00431060791015625,1130,0.0,25.00146484375,0.6149414202029054,0.6135404640526483,0.6059024771054585,16,26
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,61,61,0.7441860465116279,0.7441860465116279,0.8441558441558442,43,17.852323628030717,0.0077406009659171104,0.18001397595156068,0.00431060791015625,1130,0.0,25.00146484375,0.5987096882679246,0.6210983808745038,0.6059643824895223,12,22
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,62,62,0.8666666666666667,0.8421052631578948,0.9802371541501976,45,37.84434496500762,0.004461642995011061,0.09914762211135693,0.00431060791015625,1130,0.0,25.00146484375,0.5953616357662461,0.5949426440126968,0.6152265230814616,36,46
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,63,63,0.5348837209302325,0.28571428571428575,0.42640692640692646,43,32.65441346500302,0.004437618015799671,0.10320041897208537,0.00431060791015625,1130,0.0,25.00146484375,0.6041148374929572,0.6056967939842831,0.6070841034253438,30,40
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,64,64,0.7111111111111111,0.7450980392156864,0.8063241106719368,45,31.018547543964814,0.004456894006580114,0.09904208903511365,0.00431060791015625,1130,0.0,25.00146484375,0.5989300136764845,0.6010956983223106,0.6051988343397776,28,38
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,65,65,0.8444444444444444,0.8292682926829269,0.8789682539682541,45,32.008029857010115,0.0026184740127064288,0.058188311393476196,0.00431060791015625,1130,0.0,25.00146484375,0.5876125673001463,0.5990961444648829,0.6065141061941782,29,39
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,66,66,0.5555555555555556,0.6153846153846154,0.6225296442687748,45,28.257365499041043,0.004649095993954688,0.10331324431010419,0.00431060791015625,1130,0.0,25.00146484375,0.5864433777151685,0.5984340691656778,0.6030583679676056,31,41
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,67,67,0.6,0.55,0.6482213438735178,45,31.050005834025797,0.0047816039877943695,0.10625786639543044,0.00431060791015625,1130,0.0,25.00146484375,0.5946935801343485,0.5976987668510639,0.6093125581741333,34,44
