parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate,f1,depth_multiplier,f2
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,5,0.6853186339139938,0.6936571598052979,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,6,0.6810008540297999,0.686482314268748,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,7,0.6781515176549102,0.6800756971041362,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,8,0.6688037108291279,0.6695807735125224,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,9,0.6624591648578644,0.6558701316515605,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,10,0.6442298844005122,0.6515774647394816,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,11,0.6370417552463936,0.6449756423632304,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,12,0.6271224852764246,0.6429885625839233,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,13,0.6266779095837565,0.6357936223347982,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,14,0.6248074341000933,0.6301125566164653,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,15,0.6227802356535738,0.6451368888219198,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,16,0.6156461796525753,0.6516979157924652,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,17,0.6178625722726186,0.6308253904183706,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,18,0.6109305796298113,0.6615530649820963,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,19,0.6104158115657893,0.6298417945702871,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,20,0.6106411008672281,0.6180520633856456,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,21,0.6132152620138545,0.6274014055728913,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,22,0.6114634568944122,0.6302829722563426,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,23,0.6080526562802719,0.6353726009527842,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,24,0.6102474178328658,0.623844035466512,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,25,0.6103432320735671,0.6223465581734975,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,26,0.6011040212981629,0.624672661225001,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,27,0.5991631834344431,0.6239919006824494,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,28,0.5993852960792455,0.618261992931366,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,29,0.5969909763697422,0.6296139518419902,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,30,0.597902268848636,0.6162074426809947,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,31,0.6047610640525818,0.619349193572998,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,32,0.603020948668321,0.6189818481604258,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,33,0.59890197285197,0.6136914412180583,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,34,0.5983183799367963,0.6166631837685903,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,35,0.5947073129090396,0.6175961275895436,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,36,0.5961285043846477,0.621671470006307,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,37,0.6021235302993746,0.6220575034618377,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,38,0.5899250647335341,0.6239157875378927,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,39,0.592581881718202,0.626976199944814,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,40,0.5892035270279105,0.6227165559927622,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,41,0.5890122532392993,0.6197546501954396,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,42,0.5851124701174822,0.6184723595778148,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,81,81,43,0.59383709999648,0.6266972959041596,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,1,0.7209311371499841,0.6915302912394206,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,2,0.6999259649804144,0.683307166894277,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,3,0.6854574865464008,0.6687152902285258,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,4,0.6658274319135782,0.6485541661580404,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,5,0.6523127573909182,0.6540590683619182,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,6,0.6387305431293718,0.6347651441891988,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,7,0.6360180174762552,0.6361997207005818,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,8,0.6294444054365158,0.629479956626892,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,9,0.6301151884324623,0.6278545101483662,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,10,0.6229375724991163,0.6261945684750875,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,11,0.6216997501976562,0.6265972435474396,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,12,0.6216713899012768,0.625438141822815,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,13,0.6192505524465532,0.6251425345738729,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,14,0.6181403841033126,0.6238814711570739,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,15,0.6157043573982788,0.622128423055013,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,16,0.6120098289666753,0.6210942685604095,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,17,0.6094664364601626,0.6187500794728596,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,18,0.6041942710677782,0.6279784838358561,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,19,0.6153984187227307,0.619239330291748,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,20,0.6073867464155862,0.6142589052518209,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,21,0.6086951277472756,0.6167285780111949,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,22,0.6063869837107081,0.6110285997390748,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,23,0.6038030221155195,0.6158103068669637,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,24,0.6041348739103838,0.6169720510641734,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,25,0.603441928823789,0.613890266418457,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,26,0.6017602368286161,0.6113117833932241,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,27,0.6065898865009799,0.6160407423973083,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,28,0.5994105221647205,0.6141596774260203,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,29,0.6043613715605303,0.6123708367347718,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,30,0.6016217068289266,0.6145582715670268,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,31,0.5936356909347303,0.6140598495801289,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,32,0.5968833513783686,0.6098841865857442,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,33,0.5926809554750269,0.6092293620109558,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,34,0.5899571579965678,0.6080581208070119,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,35,0.587124997919256,0.6119942386945089,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,36,0.5876260275642077,0.6121143976847331,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,37,0.5908197900562575,0.6121701200803121,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,38,0.5882835704268832,0.6121517856915791,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,39,0.5929450397238587,0.6151544590791066,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,40,0.5953023478840337,0.6110006014506022,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,41,0.5905555175109343,0.6099277714888255,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,42,0.5883976981946917,0.6120363235473633,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,43,0.594440924624602,0.6098391771316528,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,82,82,44,0.5831170757160042,0.609724086523056,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,1,0.7195569362604257,0.6915008028348287,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,2,0.7012580592523922,0.6878158569335937,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,3,0.6883222731676969,0.6780926624933878,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,4,0.6750182649402907,0.6661440849304199,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,5,0.6653397471615763,0.6447350939114889,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,6,0.6536034765568647,0.6394686142603556,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,7,0.6387177254214431,0.6360803385575612,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,8,0.6312496111248479,0.6277195572853088,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,9,0.6281471586588657,0.621196178595225,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,10,0.6228035444563086,0.6284527838230133,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,11,0.6222823503794093,0.6173598329226176,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,12,0.6168416354692343,0.6255762934684753,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,13,0.620156095560753,0.6184633453687032,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,14,0.6196333695993279,0.6162250717480977,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,15,0.6141165433959528,0.614214285214742,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,16,0.6171054521744902,0.616718053817749,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,17,0.6141275456457427,0.6217342495918274,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,18,0.6074385995214636,0.6314814488093058,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,19,0.6091945370038351,0.6228369355201722,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,20,0.6128950755704533,0.6200822313626607,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,21,0.605331978111556,0.6197715957959493,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,22,0.5989962992343035,0.6198140064875285,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,23,0.5989045268206885,0.6174772401650747,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,24,0.6002189523794434,0.6172579944133758,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,83,83,25,0.6079673168785644,0.621507861216863,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,1,0.705949372865937,0.6925276637077331,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,2,0.696632113420602,0.6896624088287353,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,3,0.6887444533181913,0.6822839895884196,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,4,0.6720499671769865,0.6590209205945333,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,5,0.6545501446182077,0.640880036354065,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,6,0.6430116842190424,0.6344368855158488,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,7,0.6316885388258732,0.6421481251716614,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,8,0.6398586364406528,0.6376088817914327,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,9,0.63029845058918,0.6300646742184957,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,10,0.6250643497615149,0.616617226600647,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,11,0.6219354127392624,0.61514786084493,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,12,0.6257177099133983,0.6207425872484843,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,13,0.6206022742571253,0.6206235289573669,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,14,0.6214127865704623,0.6212427735328674,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,15,0.6214930354194208,0.6255423823992411,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,16,0.6112496110074448,0.6151335597038269,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,17,0.6137949226028991,0.6156316121419271,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,18,0.6125457505836631,0.6141555627187093,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,19,0.6020230118072394,0.6161686817804972,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,20,0.6071478557406049,0.6148868083953858,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,21,0.6095498425490928,0.6152575572331747,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,22,0.6068759881185762,0.6164384643236797,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,23,0.6102147258140824,0.6176524678866069,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,24,0.6091552408355655,0.6208914518356323,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,25,0.6115060701514735,0.6161341706911723,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,26,0.6023466882832123,0.6146507263183594,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,27,0.6010211737770023,0.6142552733421326,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,28,0.603926585253441,0.6139386137326558,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,29,0.6078947452884732,0.6151554505030314,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,30,0.5996002396850875,0.6130256017049154,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,31,0.6060957217758353,0.6137088616689046,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,32,0.5994485528631643,0.6138686736424764,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,33,0.6070334615580963,0.6132281422615051,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,34,0.6005699535210928,0.6135662357012431,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,35,0.5990425872080254,0.6123768250147502,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,36,0.6044406886353637,0.6144006848335266,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,37,0.5994528687813065,0.6126645565032959,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,38,0.602136112072251,0.6145860274632772,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,39,0.5992475621628038,0.6146032651265462,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,40,0.6023349360083089,0.6137447595596314,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,41,0.5976416540868354,0.6141746520996094,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,42,0.5980183251879432,0.6134343981742859,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,43,0.5958361203471819,0.6128063956896465,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,44,0.6000706379612287,0.6132916291554769,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,84,84,45,0.5914548924475005,0.6141676266988119,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,1,0.7096770464470892,0.6910730004310608,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,2,0.6915558982979167,0.6793244083722433,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,3,0.67472259293903,0.6524975975354512,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,4,0.6610808264125477,0.6358000278472901,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,5,0.651906301577886,0.6256302873293559,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,6,0.6373047521620085,0.6216888467470805,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,7,0.635942141892332,0.6132839639981588,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,8,0.6401732162092671,0.6173944354057312,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,9,0.6276600706306371,0.6091347138086954,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,10,0.6285272595105749,0.6106935580571492,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,11,0.6242706680839712,0.6156183203061422,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,12,0.6249254330089598,0.6091178297996521,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,13,0.6171135184439746,0.6120649695396423,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,14,0.6152551393165733,0.6051843563715616,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,15,0.6188454652825991,0.6061341722806295,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,16,0.6099686907096342,0.6014299233754475,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,17,0.615839167526274,0.6015251318613688,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,18,0.6129994947801937,0.6118657350540161,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,19,0.6079667763728084,0.6012660741806031,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,20,0.6099357681744026,0.6131728291511536,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,21,0.6064039364908681,0.6065833508968353,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,22,0.6043839373371818,0.6162542879581452,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,23,0.6057153156760967,0.6062933643658955,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,24,0.6121263944289901,0.6216366549332937,0.001,8,1,8
D,1,8,1,8,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,85,85,25,0.60828342920903,0.5999943077564239,0.001,8,1,8
