trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,temporal_filters,depth_multiplier,kernel_length,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
0,5,5,27,0.580945620256843,0.6006902277469635,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,1,0.698252849055059,0.6699553807576497,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,2,0.6678400482192184,0.6437582592169444,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,3,0.6516434347087686,0.6210317134857177,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,4,0.6400721748218392,0.6123713970184326,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,5,0.6355086364077799,0.6163407921791076,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,6,0.6291353036508416,0.6061092615127563,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,7,0.6210449473424391,0.6112064381440481,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,8,0.6228591564929846,0.6034838994344075,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,9,0.6170919284676061,0.5970438321431478,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,10,0.6104735504045631,0.6060422797997792,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,11,0.6067834616158948,0.6079386472702026,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,12,0.6097047380877264,0.6013552645842234,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,13,0.6042041234446295,0.5927741010983785,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,14,0.6032143637086406,0.6205973585446676,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,15,0.606923520565033,0.5945345064004263,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,16,0.5935089874899748,0.5946446518103282,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,17,0.602204792201519,0.6014742036660512,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,6,6,18,0.5910722085020759,0.6114588936169942,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,1,0.6975224672844915,0.6648427645365397,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,2,0.6749337256857844,0.6349026123682658,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,3,0.6543819543087122,0.6329090277353923,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,4,0.6488107641537985,0.6162891328334809,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,5,0.6442514057412292,0.6126333793004354,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,6,0.6353489781419436,0.6121794899304708,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,7,0.6360441419211301,0.6101739923159282,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,8,0.6307402618906714,0.6030766606330872,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,9,0.619883242430109,0.591510150829951,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,10,0.6203126193899097,0.6015152017275492,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,11,0.6178841965668129,0.6034933666388194,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,12,0.613801202990792,0.6011122504870097,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,13,0.6157507307150147,0.5871239046255747,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,14,0.6150060465390031,0.5897422472635905,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,15,0.6091524317409053,0.584280002117157,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,16,0.6042751687945742,0.5884243110815685,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,17,0.613906285979531,0.588399185736974,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,18,0.601980421127695,0.5917025029659271,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,19,0.6001211899248037,0.5815426131089528,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,20,0.5993940317721078,0.5798934459686279,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,21,0.5940784107555043,0.573542203505834,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,22,0.5973371714353561,0.5786061227321625,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,23,0.5997668773387418,0.5820737441380819,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,24,0.5948970563935511,0.5848670363426208,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,25,0.6040727925119977,0.5832462211449941,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,7,7,26,0.5877288699601636,0.5821199119091034,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,1,0.7028664323416624,0.6735201557477315,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,2,0.6646856516599655,0.6379992961883545,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,3,0.6467850537914218,0.6181025584538777,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,4,0.6386149376630783,0.6126490434010824,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,5,0.6349307930830753,0.611378937959671,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,6,0.6302928323998596,0.6111144840717315,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,7,0.6237029659025597,0.5993920882542928,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,8,0.6255219023336064,0.6045149167378744,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,9,0.6176560577569585,0.5964037736256917,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,10,0.6114934619629022,0.5934826930363973,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,11,0.6127449158917774,0.5910498023033142,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,12,0.6102923105160395,0.591979706287384,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,13,0.612455301212542,0.5948853770891825,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,14,0.6038590382897493,0.5919543663660686,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,15,0.6049091391491167,0.6008319973945617,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,16,0.592814107961727,0.5878749708334605,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,17,0.5945760957670935,0.5910953680674235,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,18,0.5984497971155427,0.5877249638239542,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,19,0.5886198848937497,0.5959904531637827,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,20,0.5929230169364901,0.5918924391269684,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,21,0.589871103339123,0.5902688642342885,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,22,0.5914938043464314,0.5926776786645254,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,8,8,23,0.5940587089368792,0.5909398516019185,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,1,0.7051313054380994,0.6922297875086466,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,2,0.6788304926771106,0.6348689715067546,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,3,0.6473273269154809,0.6182961980501811,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,4,0.6445068680878842,0.6324767788251241,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,5,0.6480335791905721,0.6343969384829203,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,6,0.6327000097794966,0.6128945191701253,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,7,0.6218448351278449,0.5979186058044433,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,8,0.6291780934640856,0.6058438539505004,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,9,0.6249272773663203,0.6065016031265259,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,10,0.6176107717734395,0.620335578918457,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,11,0.6237383956710497,0.5950619737307231,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
0,9,9,12,0.6190174413901387,0.6039155224959055,0.001693243511798617,8,4,64,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
