trial_number,temporal_filters,depth_multiplier,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,31,31,0.8,0.8,0.9071146245059288,45,15.167581146000884,0.006524893979076296,0.14499764397947323,0.00611114501953125,1602,0.00390625,40.78955078125,0.5665961235310092,0.5799781702684633,0.58391828139623,18,23
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,32,32,0.7954545454545454,0.7804878048780488,0.9089026915113871,44,7.515348974964581,0.0016306469915434718,0.037060158898715265,0.00611114501953125,1602,0.0,40.78955078125,0.5941137341838895,0.6199391576828379,0.581259423494339,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,33,33,0.6888888888888889,0.6818181818181818,0.8438735177865613,45,10.781512874993496,0.004037648031953722,0.08972551182119383,0.00611114501953125,1602,0.0,40.78955078125,0.5768289534431515,0.5868070685502255,0.5859173715114594,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,34,34,0.7555555555555555,0.7999999999999999,0.9186507936507937,45,10.263798791973386,0.0037794289528392255,0.0839873100630939,0.00611114501953125,1602,0.0,40.78955078125,0.5841944989832965,0.5941108124274196,0.5977348566055298,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,35,35,0.7111111111111111,0.6486486486486486,0.8320158102766799,45,10.678651594033,0.0033013399806804955,0.07336311068178879,0.00611114501953125,1602,0.0,40.78955078125,0.5724734566879995,0.5866230620127736,0.5866147061189015,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,36,36,0.7045454545454546,0.7234042553191491,0.6549586776859504,44,15.253887770988513,0.0064636809984222054,0.14690184087323194,0.00611114501953125,1602,0.0,40.78955078125,0.5745329549818328,0.5820524159706,0.5712355375289917,18,23
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,37,37,0.5111111111111111,0.0,0.40513833992094866,45,9.805688566004392,0.004051879979670048,0.09004177732600106,0.00611114501953125,1602,0.0,40.78955078125,0.5802106028704932,0.5972320613535967,0.5778151293595631,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,38,38,0.6,0.5263157894736842,0.6462450592885376,45,10.57868137297919,0.006459828000515699,0.14355173334479332,0.00611114501953125,1602,0.0,40.78955078125,0.580984352664514,0.59430729688117,0.577999230225881,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,39,39,0.6818181818181818,0.6956521739130435,0.7080745341614907,44,10.212394855974708,0.004175217996817082,0.09489131810947915,0.00611114501953125,1602,0.0,40.78955078125,0.5788117123372627,0.5943720839691885,0.5698963443438212,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,40,40,0.5333333333333333,0.5882352941176471,0.5079365079365079,45,10.590589953993913,0.0037963100476190448,0.08436244550264543,0.00611114501953125,1602,0.00390625,40.78955078125,0.5856582626248851,0.5955439042864423,0.5889118333657583,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,41,41,0.5333333333333333,0.27586206896551724,0.6468253968253967,45,10.744947930041235,0.00379036896629259,0.08423042147316866,0.00611114501953125,1602,0.00390625,40.78955078125,0.5786759636618874,0.5969404445001574,0.5835911095142364,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,42,42,0.8444444444444444,0.8205128205128205,0.9466403162055336,45,7.212203820992727,0.0019255310180597007,0.04278957817910446,0.00611114501953125,1602,0.0,40.78955078125,0.5937803875316273,0.6123347334337957,0.5956716477870941,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,43,43,0.9111111111111111,0.9,0.9703557312252964,45,9.47791541897459,0.0038104099803604186,0.08467577734134263,0.00611114501953125,1602,0.0,40.78955078125,0.5855952596122568,0.6045399409803477,0.5850340743859609,9,14
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,44,44,0.7931034482758621,0.7857142857142856,0.8666666666666667,29,10.14187257795129,0.0057665969943627715,0.19884817221940593,0.00611114501953125,1602,0.0859375,40.78955078125,0.5789140634464495,0.5947960213278279,0.6006371299425761,10,15
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,45,45,0.6666666666666666,0.5161290322580644,0.8379446640316206,45,13.4298067180207,0.004044869972858578,0.08988599939685729,0.00611114501953125,1602,0.0,40.78955078125,0.5763280506838452,0.5867811701062954,0.5865810096263886,15,20
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,46,46,0.7111111111111111,0.6486486486486486,0.7549407114624506,45,7.239067237998825,0.004065332002937794,0.09034071117639542,0.00611114501953125,1602,0.0,40.78955078125,0.5938167255936246,0.6085962142908212,0.5926017721494039,6,11
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,47,47,0.4888888888888889,0.6461538461538462,0.6646825396825398,45,11.198550478962716,0.0036079910350963473,0.08017757855769661,0.00611114501953125,1602,0.0,40.78955078125,0.5729797507325808,0.5868585945078821,0.582774543762207,12,17
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,48,48,0.7058823529411765,0.7058823529411764,0.942857142857143,17,16.195022246974986,0.0033404860296286643,0.19649917821345084,0.00611114501953125,1602,0.06640625,40.78955078125,0.5659122545468179,0.5767022572961965,0.583005408445994,19,24
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,49,49,0.6666666666666666,0.7457627118644068,0.9683794466403162,45,11.280821521999314,0.004119589051697403,0.09154642337105341,0.00611114501953125,1602,0.00390625,40.78955078125,0.5838185155933554,0.5935966855648792,0.5855532824993134,12,17
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,50,50,0.5111111111111111,0.21428571428571427,0.5098814229249011,45,11.95290107902838,0.003843983984552324,0.08542186632338497,0.00611114501953125,1602,0.0,40.78955078125,0.5702558401407618,0.5789386641347047,0.5761819819609324,13,18
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,51,51,0.4666666666666667,0.6363636363636364,0.7142857142857143,45,13.672090663050767,0.0037969760014675558,0.0843772444770568,0.00611114501953125,1602,0.00390625,40.78955078125,0.5692190078623367,0.5749827785925432,0.6036121348539988,15,20
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,52,52,0.9024390243902439,0.8823529411764706,0.9425837320574163,41,13.350236104044598,0.005222896987106651,0.12738773139284515,0.00611114501953125,1602,0.00390625,40.78955078125,0.5667274833628626,0.5828193216161295,0.5763805449008942,17,22
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,53,53,0.46511627906976744,0.5490196078431373,0.5194805194805194,43,6.558019099000376,0.003824280051048845,0.08893674537322895,0.00611114501953125,1602,0.078125,40.78955078125,0.5916818910927484,0.6186287543087294,0.5897414127985636,5,10
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,54,54,0.7435897435897436,0.7368421052631579,0.8614130434782609,39,10.714584841975011,0.0031352019868791103,0.0803897945353618,0.00611114501953125,1602,0.109375,40.78955078125,0.5770380318616376,0.5955216922994816,0.5741043746471405,11,16
2,8,2,32,0.25,0.0019938932020194073,32,75,0.0001,0.1,5,3,0.7,False,42,55,55,0.8222222222222222,0.7777777777777778,0.9268774703557313,45,16.135129868984222,0.0016337069682776928,0.036304599295059845,0.00611114501953125,1602,0.00390625,40.78955078125,0.5629017639792326,0.58067769399195,0.5848453760147094,19,24
