parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,0.7555555555555555,0.7317073170731707,0.7766798418972332,45,9.702239654958248,0.0021352306939661503,0.04744957097702556,0.25977325439453125,68098,0.0,145.84326171875,0.45990243192875024,0.6003634430693857,0.5697249452273051,7,17
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,0.7111111111111111,0.6285714285714286,0.9051383399209486,45,15.49008644418791,0.0021107220090925694,0.046904933535390436,0.25977325439453125,68098,0.0,145.84326171875,0.3739186746604515,0.5647989166053858,0.5604839046796163,14,24
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,0.4444444444444444,0.4897959183673469,0.39328063241106725,45,13.551860554143786,0.002905947156250477,0.06457660347223282,0.25977325439453125,68098,0.0,145.84326171875,0.4187873197775899,0.5792606043996233,0.5808232843875885,10,20
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,0.5111111111111111,0.65625,0.5612648221343873,45,17.31249514129013,0.002528754062950611,0.056194534732235804,0.25977325439453125,68098,0.0,145.84326171875,0.4710342917929996,0.6127202973672838,0.5832564870516459,8,18
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,0.4444444444444444,0.5454545454545454,0.46031746031746035,45,11.766577349044383,0.0020825620740652084,0.04627915720144908,0.25977325439453125,68098,0.0,145.84326171875,0.4621814222949924,0.6087491552938115,0.6043599585692088,7,17
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,0.6222222222222222,0.48484848484848486,0.5496031746031745,45,12.741330531425774,0.002498654183000326,0.05552564851111835,0.25977325439453125,68098,0.0,145.84326171875,0.36886896655866597,0.5682691911404784,0.567735513051351,10,20
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,0.8666666666666667,0.8571428571428571,0.9387351778656128,45,11.02903949143365,0.002223510295152664,0.04941133989228143,0.25977325439453125,68098,0.0,145.84326171875,0.4561589631167325,0.6135497136097966,0.5952910284201304,7,17
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,0.6,0.5909090909090909,0.6719367588932806,45,13.817248563282192,0.0024048159830272198,0.05344035517838266,0.25977325439453125,68098,0.0,145.84326171875,0.4352287751707164,0.6033053958054745,0.6044780433177948,8,18
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,0.6888888888888889,0.6111111111111112,0.6944444444444445,45,12.350906998384744,0.0022794981487095356,0.05065551441576746,0.25977325439453125,68098,0.0,145.84326171875,0.4852603396231478,0.620490397919308,0.609513000647227,5,15
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,0.6222222222222222,0.6530612244897959,0.6587301587301586,45,15.250551831908524,0.0028453078120946884,0.06322906249099308,0.25977325439453125,68098,0.0,145.84326171875,0.44953160958759714,0.6152090577013565,0.5977512101332346,7,17
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,0.5333333333333333,0.46153846153846156,0.5790513833992095,45,13.202197777107358,0.002447084989398718,0.054379666431082614,0.25977325439453125,68098,0.0,145.84326171875,0.44351225278594275,0.6017615165222775,0.575725507736206,7,17
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,0.5111111111111111,0.6666666666666666,0.6587301587301587,45,8.286010392941535,0.0023556267842650414,0.05234726187255648,0.25977325439453125,68098,0.0,145.84326171875,0.5191311335021799,0.637030814633225,0.622083975871404,4,14
nhead,2,64,2,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,0.8,0.8108108108108109,0.8986928104575164,35,10.142084665130824,0.002036773134022951,0.058193518114941466,0.25977325439453125,68098,0.0,145.84326171875,0.5087876143780622,0.6345717717300762,0.5998704532782236,5,15
