parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
n_neighbors,3,3,distance,minkowski,2,6,47,47,0.4888888888888889,0.5964912280701754,0.5972222222222222
n_neighbors,3,3,distance,minkowski,2,6,48,48,0.5882352941176471,0.631578947368421,0.5785714285714286
n_neighbors,3,3,distance,minkowski,2,6,49,49,0.8,0.7906976744186046,0.8142292490118578
n_neighbors,3,3,distance,minkowski,2,6,50,50,0.5555555555555556,0.6551724137931034,0.6294466403162056
n_neighbors,3,3,distance,minkowski,2,6,51,51,0.4222222222222222,0.07142857142857142,0.30654761904761907
n_neighbors,3,3,distance,minkowski,2,6,52,52,0.5853658536585366,0.5142857142857142,0.6459330143540669
n_neighbors,3,3,distance,minkowski,2,6,53,53,0.5348837209302325,0.5,0.579004329004329
n_neighbors,3,3,distance,minkowski,2,6,54,54,0.6153846153846154,0.6511627906976745,0.7744565217391305
n_neighbors,3,3,distance,minkowski,2,6,55,55,0.6888888888888889,0.65,0.7766798418972333
n_neighbors,3,3,distance,minkowski,2,6,56,56,0.7045454545454546,0.6486486486486487,0.7551652892561984
n_neighbors,3,3,distance,minkowski,2,6,57,57,0.6666666666666666,0.6666666666666666,0.6795634920634921
n_neighbors,3,3,distance,minkowski,2,6,58,58,0.4,0.3076923076923077,0.42162698412698413
n_neighbors,3,3,distance,minkowski,2,6,59,59,0.4444444444444444,0.3902439024390244,0.3948412698412698
n_neighbors,3,3,distance,minkowski,2,6,60,60,0.75,0.7317073170731707,0.8181818181818182
n_neighbors,3,3,distance,minkowski,2,6,61,61,0.627906976744186,0.5789473684210527,0.7813852813852814
n_neighbors,3,3,distance,minkowski,2,6,62,62,0.7777777777777778,0.7368421052631579,0.8132411067193677
n_neighbors,3,3,distance,minkowski,2,6,63,63,0.5116279069767442,0.3225806451612903,0.5465367965367964
n_neighbors,3,3,distance,minkowski,2,6,64,64,0.6,0.5714285714285714,0.6195652173913043
n_neighbors,3,3,distance,minkowski,2,6,65,65,0.5333333333333333,0.4878048780487805,0.5734126984126984
n_neighbors,3,3,distance,minkowski,2,6,66,66,0.6222222222222222,0.6382978723404256,0.6758893280632411
n_neighbors,3,3,distance,minkowski,2,6,67,67,0.5555555555555556,0.3333333333333333,0.4762845849802371
n_neighbors,3,3,distance,minkowski,2,6,68,68,0.6222222222222222,0.5405405405405406,0.6788537549407114
n_neighbors,3,3,distance,minkowski,2,6,69,69,0.4888888888888889,0.41025641025641024,0.5277777777777778
n_neighbors,3,3,distance,minkowski,2,6,70,70,0.6222222222222222,0.5853658536585366,0.5662055335968379
n_neighbors,3,3,distance,minkowski,2,6,71,71,0.4666666666666667,0.3684210526315789,0.4041501976284585
n_neighbors,3,3,distance,minkowski,2,6,72,72,0.7777777777777778,0.75,0.7885375494071147
n_neighbors,3,3,distance,minkowski,2,6,73,73,0.6,0.4,0.6264822134387351
n_neighbors,3,3,distance,minkowski,2,6,74,74,0.6666666666666666,0.6341463414634146,0.685515873015873
n_neighbors,3,3,distance,minkowski,2,6,75,75,0.5609756097560976,0.5,0.5904761904761905
n_neighbors,3,3,distance,minkowski,2,6,76,76,0.5111111111111111,0.6071428571428571,0.5622529644268774
n_neighbors,3,3,distance,minkowski,2,6,77,77,0.5555555555555556,0.6428571428571429,0.6150793650793651
n_neighbors,3,3,distance,minkowski,2,6,78,78,0.4444444444444444,0.4897959183673469,0.41007905138339923
n_neighbors,3,3,distance,minkowski,2,6,79,79,0.525,0.5128205128205128,0.6300000000000001
n_neighbors,3,3,distance,minkowski,2,6,80,80,0.5333333333333333,0.36363636363636365,0.4792490118577075
n_neighbors,3,3,distance,minkowski,2,6,81,81,0.4888888888888889,0.0,0.44169960474308295
n_neighbors,3,3,distance,minkowski,2,6,82,82,0.6,0.6896551724137931,0.6195652173913043
n_neighbors,3,3,distance,minkowski,2,6,83,83,0.39473684210526316,0.20689655172413793,0.3490304709141274
n_neighbors,3,3,distance,minkowski,2,6,84,84,0.5909090909090909,0.5714285714285714,0.65527950310559
n_neighbors,3,3,distance,minkowski,2,6,85,85,0.6818181818181818,0.72,0.6749482401656315
n_neighbors,3,3,distance,minkowski,2,6,86,86,0.6818181818181818,0.6666666666666666,0.7153209109730849
n_neighbors,3,3,distance,minkowski,2,6,87,87,0.5333333333333333,0.5882352941176471,0.5780632411067194
n_neighbors,3,3,distance,minkowski,2,6,88,88,0.43636363636363634,0.27906976744186046,0.5621693121693122
n_neighbors,3,3,distance,minkowski,2,6,89,89,0.6222222222222222,0.6792452830188679,0.6527777777777778
n_neighbors,3,3,distance,minkowski,2,6,90,90,0.4888888888888889,0.43902439024390244,0.46739130434782605
n_neighbors,3,3,distance,minkowski,2,6,91,91,0.6363636363636364,0.6666666666666666,0.7169421487603306
n_neighbors,3,3,distance,minkowski,2,6,92,92,0.5,0.5,0.4916666666666667
n_neighbors,3,3,distance,minkowski,2,6,93,93,0.5777777777777777,0.5957446808510638,0.6976284584980237
n_neighbors,3,3,distance,minkowski,2,6,94,94,0.7727272727272727,0.8076923076923077,0.8571428571428571
n_neighbors,3,3,distance,minkowski,2,6,95,95,0.39285714285714285,0.37037037037037035,0.4140625
n_neighbors,3,3,distance,minkowski,2,6,96,96,0.5,0.5882352941176471,0.5498866213151928
n_neighbors,3,3,distance,minkowski,2,6,97,97,0.4318181818181818,0.2857142857142857,0.5000000000000001
n_neighbors,3,3,distance,minkowski,2,6,98,98,0.4888888888888889,0.6101694915254238,0.5237154150197628
n_neighbors,3,3,distance,minkowski,2,6,99,99,0.5348837209302325,0.47368421052631576,0.5324675324675325
n_neighbors,3,3,distance,minkowski,2,6,100,100,0.5555555555555556,0.6521739130434783,0.5632716049382717
n_neighbors,3,3,distance,minkowski,2,6,101,101,0.4666666666666667,0.3684210526315789,0.48814229249011865
n_neighbors,3,3,distance,minkowski,2,6,102,102,0.5111111111111111,0.45,0.4940711462450593
n_neighbors,3,3,distance,minkowski,2,6,103,103,0.6744186046511628,0.6956521739130435,0.735930735930736
n_neighbors,3,3,distance,minkowski,2,6,104,104,0.5116279069767442,0.43243243243243246,0.5378787878787878
n_neighbors,3,3,distance,minkowski,2,6,105,105,0.4444444444444444,0.4186046511627907,0.432806324110672
n_neighbors,3,3,distance,minkowski,2,6,106,106,0.4666666666666667,0.45454545454545453,0.5436507936507936
n_neighbors,3,3,distance,minkowski,2,6,107,107,0.4,0.425531914893617,0.38492063492063494
n_neighbors,3,3,distance,minkowski,2,6,108,108,0.6444444444444445,0.6190476190476191,0.6324110671936759
n_neighbors,5,5,distance,minkowski,2,6,1,1,0.4222222222222222,0.4090909090909091,0.4545454545454546
n_neighbors,5,5,distance,minkowski,2,6,2,2,0.7555555555555555,0.6857142857142857,0.8162055335968379
n_neighbors,5,5,distance,minkowski,2,6,3,3,0.4888888888888889,0.5490196078431373,0.46047430830039526
n_neighbors,5,5,distance,minkowski,2,6,4,4,0.4666666666666667,0.14285714285714285,0.3883399209486165
n_neighbors,5,5,distance,minkowski,2,6,5,5,0.4,0.425531914893617,0.4126984126984127
n_neighbors,5,5,distance,minkowski,2,6,6,6,0.4888888888888889,0.20689655172413793,0.5376984126984127
n_neighbors,5,5,distance,minkowski,2,6,7,7,0.5777777777777777,0.6779661016949152,0.6847826086956521
n_neighbors,5,5,distance,minkowski,2,6,8,8,0.5555555555555556,0.5238095238095238,0.5533596837944664
n_neighbors,5,5,distance,minkowski,2,6,9,9,0.4888888888888889,0.3783783783783784,0.43154761904761907
n_neighbors,5,5,distance,minkowski,2,6,10,10,0.5555555555555556,0.5833333333333334,0.626984126984127
n_neighbors,5,5,distance,minkowski,2,6,11,11,0.4666666666666667,0.5,0.5148221343873518
n_neighbors,5,5,distance,minkowski,2,6,12,12,0.5555555555555556,0.5454545454545454,0.5873015873015873
n_neighbors,5,5,distance,minkowski,2,6,13,13,0.45714285714285713,0.45714285714285713,0.607843137254902
n_neighbors,5,5,distance,minkowski,2,6,14,14,0.5777777777777777,0.5581395348837209,0.6067193675889329
n_neighbors,5,5,distance,minkowski,2,6,15,15,0.6444444444444445,0.7142857142857143,0.7322134387351777
n_neighbors,5,5,distance,minkowski,2,6,16,16,0.5111111111111111,0.5,0.5632411067193676
n_neighbors,5,5,distance,minkowski,2,6,17,17,0.5238095238095238,0.2857142857142857,0.41818181818181815
n_neighbors,5,5,distance,minkowski,2,6,18,18,0.4444444444444444,0.5283018867924528,0.391304347826087
n_neighbors,5,5,distance,minkowski,2,6,19,19,0.6,0.64,0.6086956521739131
n_neighbors,5,5,distance,minkowski,2,6,20,20,0.6,0.4,0.5928853754940712
n_neighbors,5,5,distance,minkowski,2,6,21,21,0.6,0.6086956521739131,0.6398809523809524
n_neighbors,5,5,distance,minkowski,2,6,22,22,0.4222222222222222,0.5517241379310345,0.4644268774703557
n_neighbors,5,5,distance,minkowski,2,6,23,23,0.6363636363636364,0.68,0.706611570247934
n_neighbors,5,5,distance,minkowski,2,6,24,24,0.4444444444444444,0.2857142857142857,0.7142857142857143
n_neighbors,5,5,distance,minkowski,2,6,25,25,0.6222222222222222,0.6222222222222222,0.6630434782608696
n_neighbors,5,5,distance,minkowski,2,6,26,26,0.4888888888888889,0.5818181818181818,0.5555555555555556
n_neighbors,5,5,distance,minkowski,2,6,27,27,0.4888888888888889,0.6101694915254238,0.4792490118577075
n_neighbors,5,5,distance,minkowski,2,6,28,28,0.6222222222222222,0.6222222222222222,0.5770750988142292
n_neighbors,5,5,distance,minkowski,2,6,29,29,0.6888888888888889,0.7407407407407407,0.8132411067193677
n_neighbors,5,5,distance,minkowski,2,6,30,30,0.5111111111111111,0.15384615384615385,0.5704365079365079
n_neighbors,5,5,distance,minkowski,2,6,31,31,0.7111111111111111,0.7346938775510204,0.6996047430830039
n_neighbors,5,5,distance,minkowski,2,6,32,32,0.6363636363636364,0.6666666666666666,0.6790890269151139
