trial_number,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,20,20,0.5777777777777777,0.4864864864864865,0.5375494071146245,45,4.558979847992305,0.00138258800143376,0.030724177809639108,0.03014373779296875,7902,0.0,77.19189453125,0.5574578548019583,0.584512094205076,0.5373624324798584,16,21
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,21,21,0.5777777777777777,0.6545454545454545,0.8432539682539683,45,4.28935271903174,0.001397952961269766,0.031065621361550357,0.03014373779296875,7902,0.00390625,77.19189453125,0.5636397981733987,0.5626755146817728,0.568909905354182,15,20
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,22,22,0.6222222222222222,0.5853658536585366,0.6403162055335968,45,2.7240613999892958,0.0015899490099400282,0.035332200220889516,0.03014373779296875,7902,0.0,77.19189453125,0.5847649267225554,0.621700728255691,0.571930726369222,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,23,23,0.6136363636363636,0.7017543859649122,0.8161157024793388,44,2.813145283027552,0.0014851859887130558,0.03375422701620582,0.03014373779296875,7902,0.00390625,77.19189453125,0.5808494307778098,0.6110489625822414,0.5765458186467488,8,13
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,24,24,0.5555555555555556,0.6923076923076923,0.6623376623376623,18,2.1031299579772167,0.0008675050339661539,0.048194724109230765,0.03014373779296875,7902,0.0,77.19189453125,0.5977795083719984,0.6372820629661244,0.5881084084510804,5,10
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,25,25,0.7333333333333333,0.7272727272727272,0.808300395256917,45,2.3069469300098717,0.0014073819620534778,0.031275154712299504,0.03014373779296875,7902,0.0,77.19189453125,0.5956573499874636,0.6274021816524592,0.5727051277955373,6,11
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,26,26,0.7555555555555555,0.7027027027027026,0.876984126984127,45,4.367389619001187,0.0013769310317002237,0.03059846737111608,0.03014373779296875,7902,0.0,77.19189453125,0.5591336183927276,0.5629893423932971,0.5591534197330474,16,21
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,27,27,0.4666666666666667,0.5714285714285714,0.5928853754940712,45,2.2933729399810545,0.001402771973516792,0.031172710522595383,0.03014373779296875,7902,0.0,77.19189453125,0.5881131411050305,0.6261611418290571,0.557351686557134,6,11
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,28,28,0.6222222222222222,0.5142857142857143,0.6541501976284586,45,3.2055948600172997,0.0015323989791795611,0.03405331064843469,0.03014373779296875,7902,0.0,77.19189453125,0.5726423466747458,0.5786467874140451,0.5732764005661011,10,15
23,20,35,50,15,0.5,0.0005661525706310615,32,75,0.0001,0.1,5,3,0.7,False,42,29,29,0.9111111111111111,0.9166666666666666,0.9901185770750989,45,2.931063824042212,0.001408779004123062,0.0313062000916236,0.03014373779296875,7902,0.0,77.19189453125,0.5752954081152425,0.6168563083717318,0.5697068711121877,9,14
