trial_number,fold,subject,epoch,train_loss,val_loss,learning_rate,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
9,51,51,17,0.5794651357061935,0.5737919549147288,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,18,0.5678131212339257,0.5697386761506399,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,19,0.563587819536527,0.5704826295375824,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,20,0.5752603962565913,0.5740962624549866,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,21,0.5722532588424105,0.5734378536542256,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,22,0.5773113485087048,0.5722201863924662,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,23,0.5620753625125596,0.5672480940818787,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,24,0.5690987408161163,0.5697328309218089,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,25,0.567966051625483,0.5674875537554424,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,26,0.5597564959616372,0.5670928200085957,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,27,0.5591616567337152,0.5661253750324249,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,28,0.5660251367724303,0.5652396639188131,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,29,0.561252300260645,0.5651120066642761,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,30,0.5555212597052256,0.5653495927651723,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,31,0.5554405719493375,0.5643365641434988,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,32,0.5595237994284341,0.5640990614891053,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,33,0.5561852091641137,0.5649971087773641,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,34,0.5517060020656297,0.5720334847768148,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,35,0.5586281251726728,0.5691747824350993,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,36,0.5594314691243749,0.5638746043046315,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,37,0.5463556245420919,0.5650070170561473,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,38,0.5504833435018858,0.5634680807590484,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,39,0.5522127072467948,0.5648718376954397,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,40,0.5536841625968615,0.567074062426885,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,41,0.5449261308619471,0.5734386265277862,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,42,0.5558274266394702,0.5652603348096211,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,43,0.5504030978137796,0.5621409674485525,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,44,0.5378834402019327,0.5669685204823812,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,45,0.5416874418204481,0.5666421890258789,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,46,0.5332771925763651,0.5623125076293946,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,47,0.5439313844297872,0.5732548197110494,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,51,51,48,0.5445844023065134,0.5665601372718811,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,1,0.8280585412726258,0.6712283571561177,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,2,0.7559041369593504,0.6318802833557129,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,3,0.7125011271599567,0.6253112892309824,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,4,0.6897554704637239,0.6485128084818522,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,5,0.6687039033030019,0.6027810096740722,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,6,0.6463481253295233,0.6002114017804464,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,7,0.6296115219593048,0.591425214211146,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,8,0.6448730248393435,0.5872166593869527,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,9,0.6203668291370074,0.5912867287794749,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,10,0.6179067675362934,0.5863550305366516,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,11,0.6143190885583559,0.581395548582077,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,12,0.6016879034313288,0.5881031632423401,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,13,0.6032993041656234,0.5728396991888682,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,14,0.590822197496891,0.5809519489606222,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,15,0.5972351759220614,0.5747190634409587,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,16,0.585297384271116,0.5910818060239156,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,17,0.5920417787450732,0.5718042810757955,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,18,0.5848906078573429,0.5711227039496104,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,19,0.5826284634796056,0.5690569976965586,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,20,0.580637345485615,0.5819165269533794,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,21,0.5816873526482871,0.5658024887243907,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,22,0.5764678946950219,0.6053925653298696,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,23,0.5709579074473092,0.563785974184672,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,24,0.5780130091941718,0.5693468868732452,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,25,0.5630520114844496,0.5626397748788198,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,26,0.5674386189290972,0.5611708362897238,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,27,0.5658984507123629,0.5587780793507894,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,28,0.559753741504568,0.5643878976504008,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,29,0.5648229761105595,0.5757913192113241,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,30,0.5618271107474963,0.5617875059445699,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,31,0.5673051639036699,0.5717665433883667,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,52,52,32,0.5628957389430567,0.5791641056537629,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,1,0.8158158176776135,0.6656339406967163,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,2,0.7409215569496155,0.6354665398597718,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,3,0.7150208125963355,0.6576490004857382,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,4,0.7126236034162117,0.6153802633285522,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,5,0.6665993317058592,0.5976364692052205,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,6,0.6733052960850976,0.6033093730608622,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,7,0.6474157881104585,0.5852942605813344,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,8,0.6396026916124604,0.5987450361251831,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,9,0.6269948861815713,0.5911624352137248,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,10,0.6206512162179658,0.5709794183572133,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,11,0.6037332476540045,0.5701033135255178,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,12,0.6045124225995757,0.581546026468277,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,13,0.6078982136466287,0.5696252822875977,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,14,0.5967378598270994,0.5695588290691376,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,15,0.5831637210918196,0.5644421736399333,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,16,0.5849442757440336,0.56558944384257,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,17,0.5804001894412618,0.5793254832426707,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,18,0.5776942433281378,0.561187215646108,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,19,0.5821225907314908,0.575375125805537,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,20,0.5773070529103279,0.6004106382528941,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,21,0.5851703739979051,0.5763004978497823,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,22,0.5825915842345266,0.561096731821696,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,23,0.5688855076829592,0.5603407780329387,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,24,0.5581619865966566,0.5707886834939321,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,25,0.5725636005853162,0.5660719811916352,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,26,0.5763589225032113,0.5578586359818777,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,27,0.5566816086118872,0.5942267855008443,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,28,0.5625387994628964,0.5549481372038524,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,29,0.5611458337216666,0.5773610512415568,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,30,0.56097123907371,0.5556481162707011,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,31,0.5591363839127801,0.5541343569755555,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,32,0.5621766443505432,0.563856158653895,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,33,0.5610033409162001,0.5628405332565307,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,34,0.5583812734394362,0.5805208444595337,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,35,0.548954919657924,0.5617972175280254,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,36,0.5492352723623767,0.5527186334133148,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,37,0.5416539948094975,0.5586112876733144,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,38,0.5516665137626908,0.5645874798297882,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,39,0.547763647906708,0.5538088103135427,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,40,0.5525276432886268,0.5564704140027364,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,53,53,41,0.5348801025838563,0.5884594321250916,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,1,0.8539108882347742,0.6817374507586161,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,2,0.7851442193443124,0.6681532661120096,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,3,0.7457860992713408,0.6198120872179668,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,4,0.7206703686352932,0.6076599319775899,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,5,0.6753938049077988,0.5878211259841919,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,6,0.6698807882088603,0.5840148687362671,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,7,0.6603884358297695,0.5731859982013703,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,8,0.6322990703311834,0.5754793445269267,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,9,0.6389648754036787,0.5736251453558604,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,10,0.626868510336587,0.5691491842269898,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,11,0.6047865901932572,0.5641692121823628,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,12,0.5958323713504907,0.5596440275510152,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,13,0.607899277725003,0.5742519100507101,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,14,0.5949130645304015,0.5601702074209849,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,15,0.6008908967628623,0.5551346937815348,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,16,0.5878161681872426,0.5644913136959075,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,17,0.5963674738551631,0.5539887507756551,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,18,0.5907784849405289,0.5593967417875926,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,19,0.5889817641088457,0.5639766534169515,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,20,0.579547450623729,0.5707919796307882,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,21,0.5853059702750408,0.5592473844687144,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,54,54,22,0.5810607348879179,0.5548338472843171,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,1,0.819789215019255,0.6557677785555521,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,2,0.7537848281137871,0.6310634096463521,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,3,0.721082173965194,0.6499641199906667,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,4,0.6793741071314523,0.6115765492121379,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,5,0.6667475734244693,0.6113702058792114,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,6,0.6631454606399392,0.6021816631158193,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,7,0.6442225189371542,0.5954974015553792,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,8,0.6308129036968405,0.5945744514465332,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,9,0.6223301160516161,0.6258898278077444,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,10,0.6186866213877996,0.5916265825430552,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,11,0.6072281303279328,0.6048082073529562,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,12,0.6028071221980181,0.5942529698212942,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,13,0.6030210550084258,0.5944734394550324,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,14,0.6133872157696522,0.5880947748819987,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,15,0.590578465524948,0.5889997184276581,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,16,0.5822154897632021,0.5857201039791107,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,17,0.5766113158879858,0.5933265507221221,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,18,0.596426812988339,0.5876294692357381,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,19,0.5876217430288141,0.5806403497854868,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,20,0.5786291661136078,0.5909055372079214,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,21,0.5810529912511507,0.5933691183725993,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,22,0.565618325363506,0.5835392455259959,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,23,0.5835526073069284,0.582893451054891,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,55,55,24,0.5714145363731817,0.584791918595632,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,1,0.8157409248930035,0.6526524424552917,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,2,0.7731627194267331,0.637950348854065,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,3,0.7132340168411081,0.6170933445294698,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,4,0.7051478628859376,0.6245349208513896,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,5,0.6903382018208504,0.6106819073359172,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,6,0.6616925649119146,0.6027735471725464,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,7,0.6411684697324579,0.6081186910470326,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,8,0.6401446396202752,0.5960117459297181,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,9,0.6226193597822478,0.5887608528137207,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,10,0.6145928161162318,0.593151460091273,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,11,0.612879753112793,0.5906760573387146,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,12,0.6013428984266339,0.5934005995591481,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,13,0.6074762312751828,0.5829001903533936,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,14,0.5967297344045206,0.6024940351645152,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,15,0.5928052894093774,0.5760952214399974,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,16,0.5889559270757617,0.5843806346257527,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,17,0.5870484549439314,0.5814566651980082,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,18,0.5848823828679143,0.5798267861207326,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,19,0.5814452582236492,0.5815806984901428,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,56,56,20,0.576246886316574,0.582852856318156,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,1,0.8480303946769598,0.6701183080673218,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,2,0.7546391812237826,0.6398746808369954,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,3,0.733653279642264,0.6209899187088013,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,4,0.6858076432889159,0.624926879008611,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,5,0.6798902641643177,0.6199369927247366,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,6,0.6523044355439417,0.603349232673645,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,7,0.6342120915651321,0.5943218966325124,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,8,0.627338769986774,0.5963250497976939,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,9,0.6200728621898275,0.5836766839027405,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,10,0.6229713202425928,0.6094868262608846,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,11,0.6114041660771226,0.5791797478993733,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,12,0.6067346901153073,0.6729192733764648,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,13,0.5972800119356676,0.606782732407252,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,14,0.604886442648642,0.6165060977141062,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,15,0.582358516978495,0.5813970287640889,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,57,57,16,0.5793890298315973,0.589521982272466,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,58,58,1,0.8183022529789896,0.7073644002278646,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,58,58,2,0.7677883808359955,0.6569805185000102,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
9,58,58,3,0.7401813799233148,0.6517874240875244,0.00022469850626607605,20,35,75,15,0.5,32,75,0.0001,0.1,5,3,0.7,False,42
