trial_number,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
7,11,distance,minkowski,1,6,64,64,0.6,0.64,0.6620553359683795,45
7,11,distance,minkowski,1,6,65,65,0.5333333333333333,0.4878048780487805,0.49603174603174605,45
7,11,distance,minkowski,1,6,66,66,0.5555555555555556,0.5454545454545454,0.5217391304347826,45
7,11,distance,minkowski,1,6,67,67,0.5555555555555556,0.23076923076923078,0.5098814229249011,45
7,11,distance,minkowski,1,6,68,68,0.4444444444444444,0.07407407407407407,0.5652173913043479,45
7,11,distance,minkowski,1,6,69,69,0.5777777777777777,0.45714285714285713,0.5059523809523809,45
7,11,distance,minkowski,1,6,70,70,0.4666666666666667,0.3684210526315789,0.4841897233201581,45
7,11,distance,minkowski,1,6,71,71,0.5777777777777777,0.3870967741935484,0.5059288537549407,45
7,11,distance,minkowski,1,6,72,72,0.7555555555555555,0.7317073170731707,0.8517786561264822,45
7,11,distance,minkowski,1,6,73,73,0.6222222222222222,0.41379310344827586,0.6758893280632411,45
7,11,distance,minkowski,1,6,74,74,0.6222222222222222,0.5853658536585366,0.5912698412698413,45
7,11,distance,minkowski,1,6,75,75,0.6341463414634146,0.6153846153846154,0.6857142857142858,41
7,11,distance,minkowski,1,6,76,76,0.5333333333333333,0.5531914893617021,0.5909090909090909,45
7,11,distance,minkowski,1,6,77,77,0.6,0.6538461538461539,0.5595238095238095,45
7,11,distance,minkowski,1,6,78,78,0.5777777777777777,0.6415094339622641,0.6047430830039525,45
7,11,distance,minkowski,1,6,79,79,0.6,0.5789473684210527,0.6375,40
7,11,distance,minkowski,1,6,80,80,0.5555555555555556,0.2857142857142857,0.5158102766798419,45
7,11,distance,minkowski,1,6,81,81,0.5111111111111111,0.3125,0.5573122529644269,45
7,11,distance,minkowski,1,6,82,82,0.5777777777777777,0.6885245901639344,0.6482213438735178,45
7,11,distance,minkowski,1,6,83,83,0.47368421052631576,0.16666666666666666,0.5180055401662049,38
7,11,distance,minkowski,1,6,84,84,0.6136363636363636,0.5853658536585366,0.6563146997929606,44
7,11,distance,minkowski,1,6,85,85,0.5909090909090909,0.6785714285714286,0.7515527950310559,44
7,11,distance,minkowski,1,6,86,86,0.5909090909090909,0.5909090909090909,0.6811594202898551,44
7,11,distance,minkowski,1,6,87,87,0.6444444444444445,0.7037037037037037,0.616600790513834,45
7,11,distance,minkowski,1,6,88,88,0.5272727272727272,0.38095238095238093,0.5555555555555556,55
7,11,distance,minkowski,1,6,89,89,0.5333333333333333,0.6181818181818182,0.6706349206349206,45
7,11,distance,minkowski,1,6,90,90,0.3333333333333333,0.25,0.34782608695652173,45
7,11,distance,minkowski,1,6,91,91,0.5454545454545454,0.6428571428571429,0.6880165289256198,44
7,11,distance,minkowski,1,6,92,92,0.6071428571428571,0.5217391304347826,0.5269230769230769,56
7,11,distance,minkowski,1,6,93,93,0.6444444444444445,0.6923076923076923,0.7687747035573123,45
7,11,distance,minkowski,1,6,94,94,0.8863636363636364,0.9019607843137255,0.958592132505176,44
7,11,distance,minkowski,1,6,95,95,0.5714285714285714,0.6470588235294118,0.6822916666666666,28
7,11,distance,minkowski,1,6,96,96,0.4523809523809524,0.5818181818181818,0.5260770975056689,42
7,11,distance,minkowski,1,6,97,97,0.5,0.3888888888888889,0.48966942148760334,44
7,11,distance,minkowski,1,6,98,98,0.5777777777777777,0.6885245901639344,0.6086956521739131,45
7,11,distance,minkowski,1,6,99,99,0.4883720930232558,0.35294117647058826,0.5606060606060606,43
7,11,distance,minkowski,1,6,100,100,0.5,0.55,0.5061728395061729,36
7,11,distance,minkowski,1,6,101,101,0.4888888888888889,0.25806451612903225,0.517786561264822,45
7,11,distance,minkowski,1,6,102,102,0.6222222222222222,0.5853658536585366,0.6857707509881422,45
7,11,distance,minkowski,1,6,103,103,0.6511627906976745,0.6153846153846154,0.7326839826839827,43
7,11,distance,minkowski,1,6,104,104,0.4186046511627907,0.4897959183673469,0.47619047619047616,43
7,11,distance,minkowski,1,6,105,105,0.5111111111111111,0.47619047619047616,0.4347826086956522,45
7,11,distance,minkowski,1,6,106,106,0.5333333333333333,0.46153846153846156,0.5515873015873015,45
7,11,distance,minkowski,1,6,107,107,0.5111111111111111,0.5416666666666666,0.4623015873015873,45
7,11,distance,minkowski,1,6,108,108,0.7111111111111111,0.6829268292682927,0.7450592885375494,45
8,9,distance,minkowski,2,6,1,1,0.5111111111111111,0.5769230769230769,0.45256916996047436,45
8,9,distance,minkowski,2,6,2,2,0.6888888888888889,0.5625,0.8774703557312253,45
8,9,distance,minkowski,2,6,3,3,0.4222222222222222,0.4583333333333333,0.4229249011857708,45
8,9,distance,minkowski,2,6,4,4,0.5111111111111111,0.26666666666666666,0.4703557312252965,45
8,9,distance,minkowski,2,6,5,5,0.26666666666666666,0.26666666666666666,0.34325396825396826,45
8,9,distance,minkowski,2,6,6,6,0.5333333333333333,0.16,0.5972222222222222,45
8,9,distance,minkowski,2,6,7,7,0.6,0.7,0.6818181818181818,45
8,9,distance,minkowski,2,6,8,8,0.6222222222222222,0.5142857142857142,0.6047430830039525,45
8,9,distance,minkowski,2,6,9,9,0.4666666666666667,0.29411764705882354,0.47023809523809523,45
8,9,distance,minkowski,2,6,10,10,0.6222222222222222,0.6530612244897959,0.6607142857142857,45
8,9,distance,minkowski,2,6,11,11,0.5111111111111111,0.5217391304347826,0.5079051383399209,45
8,9,distance,minkowski,2,6,12,12,0.6,0.55,0.6944444444444444,45
8,9,distance,minkowski,2,6,13,13,0.5428571428571428,0.5,0.6503267973856209,35
8,9,distance,minkowski,2,6,14,14,0.6444444444444445,0.6,0.6541501976284585,45
8,9,distance,minkowski,2,6,15,15,0.6222222222222222,0.7017543859649122,0.7687747035573123,45
8,9,distance,minkowski,2,6,16,16,0.5555555555555556,0.5833333333333334,0.5335968379446641,45
8,9,distance,minkowski,2,6,17,17,0.5476190476190477,0.3448275862068966,0.3931818181818182,42
8,9,distance,minkowski,2,6,18,18,0.4888888888888889,0.5964912280701754,0.37154150197628455,45
8,9,distance,minkowski,2,6,19,19,0.6444444444444445,0.68,0.6976284584980237,45
8,9,distance,minkowski,2,6,20,20,0.6444444444444445,0.5,0.6442687747035573,45
8,9,distance,minkowski,2,6,21,21,0.6222222222222222,0.6222222222222222,0.6765873015873016,45
8,9,distance,minkowski,2,6,22,22,0.4222222222222222,0.5357142857142857,0.4031620553359684,45
8,9,distance,minkowski,2,6,23,23,0.5909090909090909,0.6666666666666666,0.6983471074380165,44
8,9,distance,minkowski,2,6,24,24,0.5,0.3076923076923077,0.6363636363636365,18
8,9,distance,minkowski,2,6,25,25,0.6666666666666666,0.6153846153846154,0.6897233201581028,45
8,9,distance,minkowski,2,6,26,26,0.5333333333333333,0.5882352941176471,0.628968253968254,45
8,9,distance,minkowski,2,6,27,27,0.5333333333333333,0.6181818181818182,0.5523715415019763,45
8,9,distance,minkowski,2,6,28,28,0.5111111111111111,0.5217391304347826,0.5375494071146245,45
8,9,distance,minkowski,2,6,29,29,0.6888888888888889,0.75,0.8517786561264822,45
8,9,distance,minkowski,2,6,30,30,0.5333333333333333,0.2222222222222222,0.5912698412698413,45
8,9,distance,minkowski,2,6,31,31,0.7111111111111111,0.7346938775510204,0.7292490118577075,45
8,9,distance,minkowski,2,6,32,32,0.6136363636363636,0.6530612244897959,0.6604554865424431,44
8,9,distance,minkowski,2,6,33,33,0.7333333333333333,0.6842105263157895,0.7529644268774703,45
8,9,distance,minkowski,2,6,34,34,0.7333333333333333,0.7777777777777778,0.8432539682539683,45
8,9,distance,minkowski,2,6,35,35,0.5333333333333333,0.46153846153846156,0.5039525691699605,45
8,9,distance,minkowski,2,6,36,36,0.4772727272727273,0.46511627906976744,0.44628099173553715,44
8,9,distance,minkowski,2,6,37,37,0.5111111111111111,0.0,0.48616600790513836,45
8,9,distance,minkowski,2,6,38,38,0.4666666666666667,0.42857142857142855,0.4426877470355731,45
8,9,distance,minkowski,2,6,39,39,0.4318181818181818,0.5283018867924528,0.42236024844720493,44
8,9,distance,minkowski,2,6,40,40,0.5777777777777777,0.5957446808510638,0.5257936507936508,45
8,9,distance,minkowski,2,6,41,41,0.6,0.55,0.5813492063492064,45
8,9,distance,minkowski,2,6,42,42,0.7777777777777778,0.782608695652174,0.9209486166007904,45
8,9,distance,minkowski,2,6,43,43,0.4888888888888889,0.43902439024390244,0.5513833992094862,45
8,9,distance,minkowski,2,6,44,44,0.6551724137931034,0.6428571428571429,0.6904761904761906,29
8,9,distance,minkowski,2,6,45,45,0.5777777777777777,0.5128205128205128,0.5770750988142292,45
8,9,distance,minkowski,2,6,46,46,0.4222222222222222,0.48,0.3952569169960475,45
8,9,distance,minkowski,2,6,47,47,0.5111111111111111,0.5769230769230769,0.5238095238095238,45
8,9,distance,minkowski,2,6,48,48,0.6470588235294118,0.625,0.7000000000000001,17
8,9,distance,minkowski,2,6,49,49,0.7777777777777778,0.7368421052631579,0.8932806324110673,45
8,9,distance,minkowski,2,6,50,50,0.6222222222222222,0.6909090909090909,0.7371541501976284,45
8,9,distance,minkowski,2,6,51,51,0.5333333333333333,0.0,0.37499999999999994,45
8,9,distance,minkowski,2,6,52,52,0.7560975609756098,0.6875,0.7356459330143539,41
8,9,distance,minkowski,2,6,53,53,0.46511627906976744,0.3783783783783784,0.4632034632034632,43
8,9,distance,minkowski,2,6,54,54,0.5641025641025641,0.6222222222222222,0.7635869565217392,39
8,9,distance,minkowski,2,6,55,55,0.6444444444444445,0.5,0.8201581027667985,45
8,9,distance,minkowski,2,6,56,56,0.6590909090909091,0.5945945945945946,0.7603305785123966,44
8,9,distance,minkowski,2,6,57,57,0.6444444444444445,0.6521739130434783,0.6607142857142857,45
8,9,distance,minkowski,2,6,58,58,0.5111111111111111,0.42105263157894735,0.5178571428571429,45
8,9,distance,minkowski,2,6,59,59,0.4,0.12903225806451613,0.37896825396825395,45
8,9,distance,minkowski,2,6,60,60,0.7727272727272727,0.75,0.8987603305785123,44
8,9,distance,minkowski,2,6,61,61,0.7209302325581395,0.625,0.7727272727272727,43
8,9,distance,minkowski,2,6,62,62,0.7777777777777778,0.7222222222222222,0.8063241106719368,45
8,9,distance,minkowski,2,6,63,63,0.5116279069767442,0.16,0.658008658008658,43
8,9,distance,minkowski,2,6,64,64,0.6666666666666666,0.6808510638297872,0.7164031620553359,45
8,9,distance,minkowski,2,6,65,65,0.4888888888888889,0.41025641025641024,0.49603174603174605,45
8,9,distance,minkowski,2,6,66,66,0.4888888888888889,0.4888888888888889,0.4960474308300395,45
8,9,distance,minkowski,2,6,67,67,0.4888888888888889,0.08,0.47233201581027673,45
8,9,distance,minkowski,2,6,68,68,0.5333333333333333,0.27586206896551724,0.5355731225296443,45
8,9,distance,minkowski,2,6,69,69,0.5777777777777777,0.5365853658536586,0.5575396825396826,45
8,9,distance,minkowski,2,6,70,70,0.5555555555555556,0.5454545454545454,0.5790513833992095,45
8,9,distance,minkowski,2,6,71,71,0.5777777777777777,0.42424242424242425,0.4861660079051384,45
8,9,distance,minkowski,2,6,72,72,0.8222222222222222,0.8181818181818182,0.8972332015810276,45
8,9,distance,minkowski,2,6,73,73,0.6666666666666666,0.5161290322580645,0.7351778656126483,45
8,9,distance,minkowski,2,6,74,74,0.5555555555555556,0.5238095238095238,0.6726190476190476,45
8,9,distance,minkowski,2,6,75,75,0.6097560975609756,0.6,0.6285714285714286,41
8,9,distance,minkowski,2,6,76,76,0.4444444444444444,0.5454545454545454,0.4802371541501976,45
8,9,distance,minkowski,2,6,77,77,0.5555555555555556,0.6296296296296297,0.6031746031746031,45
8,9,distance,minkowski,2,6,78,78,0.6,0.64,0.5652173913043479,45
8,9,distance,minkowski,2,6,79,79,0.55,0.5263157894736842,0.66,40
8,9,distance,minkowski,2,6,80,80,0.5333333333333333,0.27586206896551724,0.5296442687747036,45
8,9,distance,minkowski,2,6,81,81,0.4888888888888889,0.0,0.5355731225296443,45
8,9,distance,minkowski,2,6,82,82,0.6222222222222222,0.711864406779661,0.650197628458498,45
8,9,distance,minkowski,2,6,83,83,0.5263157894736842,0.1,0.5373961218836566,38
8,9,distance,minkowski,2,6,84,84,0.6590909090909091,0.6511627906976745,0.6853002070393375,44
8,9,distance,minkowski,2,6,85,85,0.6818181818181818,0.7407407407407407,0.8074534161490683,44
8,9,distance,minkowski,2,6,86,86,0.6136363636363636,0.6382978723404256,0.7018633540372671,44
8,9,distance,minkowski,2,6,87,87,0.5777777777777777,0.6545454545454545,0.6274703557312253,45
8,9,distance,minkowski,2,6,88,88,0.43636363636363634,0.27906976744186046,0.5132275132275133,55
8,9,distance,minkowski,2,6,89,89,0.5333333333333333,0.6440677966101694,0.736111111111111,45
8,9,distance,minkowski,2,6,90,90,0.4444444444444444,0.4186046511627907,0.4525691699604743,45
8,9,distance,minkowski,2,6,91,91,0.6818181818181818,0.7307692307692307,0.6859504132231404,44
8,9,distance,minkowski,2,6,92,92,0.5714285714285714,0.45454545454545453,0.5,56
8,9,distance,minkowski,2,6,93,93,0.6222222222222222,0.6792452830188679,0.7865612648221344,45
8,9,distance,minkowski,2,6,94,94,0.8409090909090909,0.8679245283018868,0.9585921325051759,44
8,9,distance,minkowski,2,6,95,95,0.39285714285714285,0.5142857142857142,0.5104166666666667,28
8,9,distance,minkowski,2,6,96,96,0.4523809523809524,0.5818181818181818,0.526077097505669,42
8,9,distance,minkowski,2,6,97,97,0.6136363636363636,0.5142857142857142,0.5661157024793388,44
8,9,distance,minkowski,2,6,98,98,0.6,0.7,0.6146245059288538,45
8,9,distance,minkowski,2,6,99,99,0.5581395348837209,0.45714285714285713,0.5692640692640693,43
8,9,distance,minkowski,2,6,100,100,0.4722222222222222,0.5581395348837209,0.5154320987654322,36
8,9,distance,minkowski,2,6,101,101,0.4444444444444444,0.24242424242424243,0.5553359683794467,45
8,9,distance,minkowski,2,6,102,102,0.6222222222222222,0.6046511627906976,0.6719367588932806,45
8,9,distance,minkowski,2,6,103,103,0.6046511627906976,0.6222222222222222,0.685064935064935,43
8,9,distance,minkowski,2,6,104,104,0.3953488372093023,0.4090909090909091,0.46969696969696967,43
8,9,distance,minkowski,2,6,105,105,0.4666666666666667,0.3684210526315789,0.45256916996047436,45
8,9,distance,minkowski,2,6,106,106,0.5333333333333333,0.4878048780487805,0.5773809523809523,45
8,9,distance,minkowski,2,6,107,107,0.4888888888888889,0.5106382978723404,0.5238095238095238,45
8,9,distance,minkowski,2,6,108,108,0.6888888888888889,0.65,0.7677865612648221,45
9,9,distance,minkowski,3,6,1,1,0.4666666666666667,0.5,0.4920948616600791,45
9,9,distance,minkowski,3,6,2,2,0.6888888888888889,0.5625,0.8675889328063241,45
9,9,distance,minkowski,3,6,3,3,0.37777777777777777,0.391304347826087,0.4179841897233202,45
9,9,distance,minkowski,3,6,4,4,0.4444444444444444,0.1935483870967742,0.40711462450592883,45
9,9,distance,minkowski,3,6,5,5,0.4444444444444444,0.4186046511627907,0.4722222222222222,45
9,9,distance,minkowski,3,6,6,6,0.4888888888888889,0.08,0.496031746031746,45
9,9,distance,minkowski,3,6,7,7,0.6,0.6896551724137931,0.6146245059288538,45
9,9,distance,minkowski,3,6,8,8,0.5777777777777777,0.4864864864864865,0.6027667984189723,45
9,9,distance,minkowski,3,6,9,9,0.5333333333333333,0.36363636363636365,0.45833333333333337,45
9,9,distance,minkowski,3,6,10,10,0.6666666666666666,0.6808510638297872,0.6587301587301587,45
9,9,distance,minkowski,3,6,11,11,0.4444444444444444,0.4897959183673469,0.4545454545454546,45
9,9,distance,minkowski,3,6,12,12,0.5555555555555556,0.5,0.7023809523809524,45
9,9,distance,minkowski,3,6,13,13,0.6285714285714286,0.5806451612903226,0.6535947712418301,35
9,9,distance,minkowski,3,6,14,14,0.6222222222222222,0.5641025641025641,0.6739130434782609,45
9,9,distance,minkowski,3,6,15,15,0.6444444444444445,0.7142857142857143,0.7707509881422925,45
9,9,distance,minkowski,3,6,16,16,0.5111111111111111,0.5416666666666666,0.5731225296442688,45
9,9,distance,minkowski,3,6,17,17,0.5,0.3225806451612903,0.4363636363636364,42
9,9,distance,minkowski,3,6,18,18,0.4888888888888889,0.5660377358490566,0.39920948616600793,45
9,9,distance,minkowski,3,6,19,19,0.5555555555555556,0.6153846153846154,0.6541501976284585,45
9,9,distance,minkowski,3,6,20,20,0.5555555555555556,0.4444444444444444,0.5909090909090909,45
9,9,distance,minkowski,3,6,21,21,0.6222222222222222,0.6046511627906976,0.691468253968254,45
9,9,distance,minkowski,3,6,22,22,0.4,0.5263157894736842,0.3577075098814229,45
9,9,distance,minkowski,3,6,23,23,0.6363636363636364,0.6923076923076923,0.7252066115702479,44
9,9,distance,minkowski,3,6,24,24,0.6111111111111112,0.5333333333333333,0.6883116883116883,18
9,9,distance,minkowski,3,6,25,25,0.6888888888888889,0.631578947368421,0.7351778656126482,45
9,9,distance,minkowski,3,6,26,26,0.5777777777777777,0.6274509803921569,0.6567460317460317,45
9,9,distance,minkowski,3,6,27,27,0.5333333333333333,0.631578947368421,0.5424901185770751,45
9,9,distance,minkowski,3,6,28,28,0.5777777777777777,0.5365853658536586,0.549407114624506,45
9,9,distance,minkowski,3,6,29,29,0.6444444444444445,0.7241379310344828,0.8063241106719368,45
9,9,distance,minkowski,3,6,30,30,0.5555555555555556,0.3333333333333333,0.5545634920634921,45
9,9,distance,minkowski,3,6,31,31,0.7111111111111111,0.7346938775510204,0.7312252964426877,45
9,9,distance,minkowski,3,6,32,32,0.6363636363636364,0.6666666666666666,0.6987577639751553,44
9,9,distance,minkowski,3,6,33,33,0.6444444444444445,0.5555555555555556,0.7707509881422925,45
9,9,distance,minkowski,3,6,34,34,0.7111111111111111,0.7547169811320755,0.8511904761904762,45
9,9,distance,minkowski,3,6,35,35,0.5111111111111111,0.3888888888888889,0.4861660079051383,45
9,9,distance,minkowski,3,6,36,36,0.5227272727272727,0.5531914893617021,0.47107438016528924,44
9,9,distance,minkowski,3,6,37,37,0.5111111111111111,0.0,0.46047430830039526,45
9,9,distance,minkowski,3,6,38,38,0.5555555555555556,0.47368421052631576,0.4249011857707509,45
9,9,distance,minkowski,3,6,39,39,0.4090909090909091,0.5185185185185185,0.4006211180124224,44
9,9,distance,minkowski,3,6,40,40,0.4888888888888889,0.46511627906976744,0.46031746031746035,45
9,9,distance,minkowski,3,6,41,41,0.5777777777777777,0.5581395348837209,0.5932539682539683,45
9,9,distance,minkowski,3,6,42,42,0.8,0.8085106382978723,0.9011857707509882,45
9,9,distance,minkowski,3,6,43,43,0.5555555555555556,0.47368421052631576,0.5454545454545455,45
9,9,distance,minkowski,3,6,44,44,0.7241379310344828,0.7333333333333333,0.719047619047619,29
9,9,distance,minkowski,3,6,45,45,0.5333333333333333,0.46153846153846156,0.5375494071146245,45
9,9,distance,minkowski,3,6,46,46,0.37777777777777777,0.44,0.36561264822134387,45
9,9,distance,minkowski,3,6,47,47,0.5111111111111111,0.5769230769230769,0.5277777777777778,45
9,9,distance,minkowski,3,6,48,48,0.7058823529411765,0.7368421052631579,0.7142857142857143,17
9,9,distance,minkowski,3,6,49,49,0.8444444444444444,0.8205128205128205,0.8893280632411069,45
9,9,distance,minkowski,3,6,50,50,0.5777777777777777,0.6666666666666666,0.7094861660079052,45
9,9,distance,minkowski,3,6,51,51,0.5333333333333333,0.0,0.47222222222222215,45
9,9,distance,minkowski,3,6,52,52,0.7317073170731707,0.6666666666666666,0.7882775119617225,41
9,9,distance,minkowski,3,6,53,53,0.4186046511627907,0.32432432432432434,0.4502164502164503,43
9,9,distance,minkowski,3,6,54,54,0.6153846153846154,0.6341463414634146,0.7527173913043479,39
9,9,distance,minkowski,3,6,55,55,0.6444444444444445,0.4666666666666667,0.8142292490118577,45
9,9,distance,minkowski,3,6,56,56,0.7045454545454546,0.6666666666666666,0.7169421487603306,44
9,9,distance,minkowski,3,6,57,57,0.6222222222222222,0.6222222222222222,0.6706349206349207,45
9,9,distance,minkowski,3,6,58,58,0.4666666666666667,0.42857142857142855,0.4246031746031746,45
9,9,distance,minkowski,3,6,59,59,0.4,0.18181818181818182,0.40674603174603174,45
9,9,distance,minkowski,3,6,60,60,0.8181818181818182,0.8,0.890495867768595,44
9,9,distance,minkowski,3,6,61,61,0.7906976744186046,0.7428571428571429,0.8203463203463203,43
9,9,distance,minkowski,3,6,62,62,0.7777777777777778,0.7058823529411765,0.816205533596838,45
9,9,distance,minkowski,3,6,63,63,0.4883720930232558,0.08333333333333333,0.6428571428571428,43
9,9,distance,minkowski,3,6,64,64,0.7333333333333333,0.7391304347826086,0.7480237154150199,45
9,9,distance,minkowski,3,6,65,65,0.5333333333333333,0.4878048780487805,0.48611111111111105,45
9,9,distance,minkowski,3,6,66,66,0.4222222222222222,0.4090909090909091,0.45454545454545453,45
9,9,distance,minkowski,3,6,67,67,0.4888888888888889,0.08,0.5197628458498024,45
9,9,distance,minkowski,3,6,68,68,0.4666666666666667,0.07692307692307693,0.5869565217391304,45
9,9,distance,minkowski,3,6,69,69,0.6,0.5,0.5793650793650793,45
9,9,distance,minkowski,3,6,70,70,0.6222222222222222,0.6046511627906976,0.6126482213438735,45
9,9,distance,minkowski,3,6,71,71,0.5777777777777777,0.3870967741935484,0.4960474308300395,45
9,9,distance,minkowski,3,6,72,72,0.8222222222222222,0.8260869565217391,0.9426877470355731,45
9,9,distance,minkowski,3,6,73,73,0.6666666666666666,0.5454545454545454,0.7262845849802372,45
9,9,distance,minkowski,3,6,74,74,0.6666666666666666,0.6511627906976745,0.7579365079365079,45
9,9,distance,minkowski,3,6,75,75,0.6097560975609756,0.5789473684210527,0.661904761904762,41
9,9,distance,minkowski,3,6,76,76,0.4444444444444444,0.5098039215686274,0.424901185770751,45
9,9,distance,minkowski,3,6,77,77,0.5555555555555556,0.6296296296296297,0.6091269841269841,45
9,9,distance,minkowski,3,6,78,78,0.5777777777777777,0.5957446808510638,0.5355731225296443,45
9,9,distance,minkowski,3,6,79,79,0.575,0.5405405405405406,0.6325000000000001,40
9,9,distance,minkowski,3,6,80,80,0.6,0.4,0.592885375494071,45
9,9,distance,minkowski,3,6,81,81,0.4888888888888889,0.0,0.4179841897233202,45
9,9,distance,minkowski,3,6,82,82,0.6222222222222222,0.711864406779661,0.6442687747035573,45
9,9,distance,minkowski,3,6,83,83,0.5,0.09523809523809523,0.4958448753462604,38
9,9,distance,minkowski,3,6,84,84,0.6590909090909091,0.6666666666666666,0.6790890269151139,44
9,9,distance,minkowski,3,6,85,85,0.5681818181818182,0.6666666666666666,0.7971014492753623,44
9,9,distance,minkowski,3,6,86,86,0.5681818181818182,0.5128205128205128,0.7039337474120083,44
9,9,distance,minkowski,3,6,87,87,0.5777777777777777,0.6779661016949152,0.5810276679841897,45
9,9,distance,minkowski,3,6,88,88,0.4909090909090909,0.391304347826087,0.5502645502645502,55
9,9,distance,minkowski,3,6,89,89,0.5777777777777777,0.6779661016949152,0.6011904761904762,45
9,9,distance,minkowski,3,6,90,90,0.4444444444444444,0.3902439024390244,0.42885375494071143,45
9,9,distance,minkowski,3,6,91,91,0.5909090909090909,0.6666666666666666,0.6983471074380166,44
9,9,distance,minkowski,3,6,92,92,0.5357142857142857,0.43478260869565216,0.5192307692307692,56
9,9,distance,minkowski,3,6,93,93,0.6666666666666666,0.7058823529411765,0.7924901185770751,45
9,9,distance,minkowski,3,6,94,94,0.8181818181818182,0.8461538461538461,0.9565217391304348,44
9,9,distance,minkowski,3,6,95,95,0.4642857142857143,0.5945945945945946,0.5885416666666666,28
9,9,distance,minkowski,3,6,96,96,0.42857142857142855,0.5555555555555556,0.48299319727891155,42
9,9,distance,minkowski,3,6,97,97,0.5681818181818182,0.45714285714285713,0.5516528925619835,44
9,9,distance,minkowski,3,6,98,98,0.5555555555555556,0.6551724137931034,0.5484189723320158,45
9,9,distance,minkowski,3,6,99,99,0.5348837209302325,0.4117647058823529,0.5238095238095238,43
9,9,distance,minkowski,3,6,100,100,0.5833333333333334,0.6511627906976745,0.5432098765432098,36
9,9,distance,minkowski,3,6,101,101,0.4666666666666667,0.29411764705882354,0.4861660079051383,45
9,9,distance,minkowski,3,6,102,102,0.7111111111111111,0.6976744186046512,0.6679841897233202,45
9,9,distance,minkowski,3,6,103,103,0.6511627906976745,0.6666666666666666,0.7077922077922078,43
9,9,distance,minkowski,3,6,104,104,0.46511627906976744,0.46511627906976744,0.5151515151515151,43
9,9,distance,minkowski,3,6,105,105,0.4666666666666667,0.42857142857142855,0.44466403162055335,45
9,9,distance,minkowski,3,6,106,106,0.5333333333333333,0.5116279069767442,0.5496031746031746,45
9,9,distance,minkowski,3,6,107,107,0.4444444444444444,0.4897959183673469,0.4742063492063492,45
9,9,distance,minkowski,3,6,108,108,0.6222222222222222,0.5405405405405406,0.7588932806324111,45
10,15,uniform,euclidean,unused,6,1,1,0.5555555555555556,0.6,0.5879446640316206,45
10,15,uniform,euclidean,unused,6,2,2,0.6666666666666666,0.5161290322580645,0.8596837944664032,45
10,15,uniform,euclidean,unused,6,3,3,0.4444444444444444,0.4897959183673469,0.3863636363636364,45
10,15,uniform,euclidean,unused,6,4,4,0.5333333333333333,0.3225806451612903,0.6185770750988143,45
10,15,uniform,euclidean,unused,6,5,5,0.4444444444444444,0.4186046511627907,0.37003968253968256,45
10,15,uniform,euclidean,unused,6,6,6,0.5333333333333333,0.08695652173913043,0.376984126984127,45
10,15,uniform,euclidean,unused,6,7,7,0.6,0.7,0.6709486166007905,45
10,15,uniform,euclidean,unused,6,8,8,0.5777777777777777,0.5128205128205128,0.6778656126482213,45
10,15,uniform,euclidean,unused,6,9,9,0.4444444444444444,0.24242424242424243,0.40674603174603174,45
10,15,uniform,euclidean,unused,6,10,10,0.6222222222222222,0.6222222222222222,0.6577380952380953,45
10,15,uniform,euclidean,unused,6,11,11,0.4666666666666667,0.4782608695652174,0.46343873517786566,45
10,15,uniform,euclidean,unused,6,12,12,0.5555555555555556,0.5238095238095238,0.6875,45
10,15,uniform,euclidean,unused,6,13,13,0.7142857142857143,0.6875,0.7222222222222223,35
10,15,uniform,euclidean,unused,6,14,14,0.6,0.5263157894736842,0.5998023715415021,45
10,15,uniform,euclidean,unused,6,15,15,0.5555555555555556,0.6666666666666666,0.7845849802371543,45
10,15,uniform,euclidean,unused,6,16,16,0.5111111111111111,0.56,0.5918972332015809,45
10,15,uniform,euclidean,unused,6,17,17,0.42857142857142855,0.14285714285714285,0.42499999999999993,42
10,15,uniform,euclidean,unused,6,18,18,0.4888888888888889,0.5964912280701754,0.41304347826086957,45
10,15,uniform,euclidean,unused,6,19,19,0.5333333333333333,0.631578947368421,0.5810276679841897,45
10,15,uniform,euclidean,unused,6,20,20,0.6,0.47058823529411764,0.6146245059288538,45
10,15,uniform,euclidean,unused,6,21,21,0.6,0.6086956521739131,0.6646825396825398,45
10,15,uniform,euclidean,unused,6,22,22,0.4,0.5423728813559322,0.40118577075098816,45
10,15,uniform,euclidean,unused,6,23,23,0.6136363636363636,0.6909090909090909,0.7520661157024794,44
10,15,uniform,euclidean,unused,6,24,24,0.5,0.3076923076923077,0.6428571428571428,18
10,15,uniform,euclidean,unused,6,25,25,0.6222222222222222,0.5853658536585366,0.6600790513833993,45
10,15,uniform,euclidean,unused,6,26,26,0.5333333333333333,0.5882352941176471,0.5922619047619048,45
10,15,uniform,euclidean,unused,6,27,27,0.5111111111111111,0.6333333333333333,0.5573122529644269,45
10,15,uniform,euclidean,unused,6,28,28,0.5111111111111111,0.5,0.5247035573122529,45
10,15,uniform,euclidean,unused,6,29,29,0.7555555555555555,0.7924528301886793,0.8428853754940712,45
10,15,uniform,euclidean,unused,6,30,30,0.5333333333333333,0.2222222222222222,0.4384920634920635,45
