parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,1,1,0.5333333333333333,0.6181818181818182,0.5731225296442688,45,7.9495471059926786,0.003438022977206856,0.0764005106045968,0.20655059814453125,54146,0.0,171.98828125,0.6450618975090258,0.6942291250734618,0.6926946719487508,1,11
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,2,2,0.5111111111111111,0.6333333333333333,0.5573122529644269,45,9.32910468004411,0.003974895051214844,0.08833100113810764,0.20655059814453125,54146,0.0,171.98828125,0.6338247376860995,0.6901769908991727,0.6925329208374024,3,13
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,3,3,0.4888888888888889,0.6567164179104478,0.3221343873517787,45,7.940066215000115,0.004222623014356941,0.0938360669857098,0.20655059814453125,54146,0.0,171.98828125,0.6548296529235262,0.6933186289035913,0.6929847757021587,1,11
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,4,4,0.4888888888888889,0.6567164179104478,0.66600790513834,45,7.833987726946361,0.0043731320183724165,0.09718071151938704,0.20655059814453125,54146,0.0,171.98828125,0.6531410908157175,0.694365553783648,0.6926716327667236,1,11
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,5,5,0.5555555555555556,0.7058823529411764,0.42261904761904767,45,9.39233752997825,0.0041939179645851254,0.09319817699078056,0.20655059814453125,54146,0.0,171.98828125,0.6228201922142145,0.6903187253258445,0.6897921601931254,3,13
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,6,6,0.5555555555555556,0.37499999999999994,0.5654761904761905,45,12.245403100037947,0.00439150002785027,0.09758888950778379,0.20655059814453125,54146,0.0,171.98828125,0.5790232749599399,0.6780715684096018,0.6906236251195271,7,17
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,7,7,0.6222222222222222,0.6530612244897959,0.6739130434782609,45,7.948304472025484,0.004322286986280233,0.0960508219173385,0.20655059814453125,54146,0.0,171.98828125,0.6435900149923383,0.6941657806887771,0.6924491206804911,1,11
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,8,8,0.5777777777777777,0.5365853658536586,0.5612648221343873,45,9.318933759990614,0.004260196990799159,0.09467104423998131,0.20655059814453125,54146,0.0,171.98828125,0.6121152038827087,0.6906776586265275,0.691124455134074,3,13
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,9,9,0.4222222222222222,0.5517241379310345,0.38095238095238093,45,10.146862197027076,0.0034350180067121983,0.0763337334824933,0.20655059814453125,54146,0.0,171.98828125,0.60184526511214,0.6896159039302305,0.6922638694445292,4,14
lr_scheduler_factor,0.3,64,2,0.3,False,0.001,32,75,0.0,0.1,10,5,0.3,True,42,10,10,0.4444444444444444,0.4186046511627907,0.37698412698412703,45,9.315057836007327,0.00443095900118351,0.09846575558185577,0.20655059814453125,54146,0.0,171.98828125,0.6293952826297644,0.6911721726258596,0.6906338572502136,3,13
