parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,13,13,0.7714285714285715,0.7500000000000001,0.8169934640522876,35,36.058825963002164,0.006024327012710273,0.17212362893457925,0.00708770751953125,1858,0.0,25.5146484375,0.6218381709221638,0.6218381709221638,0.6307769139607747,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,14,14,0.5777777777777777,0.6415094339622641,0.6758893280632411,45,36.108874220983125,0.006553512008395046,0.14563360018655658,0.00708770751953125,1858,0.0,25.5146484375,0.6161375705039862,0.6161375705039862,0.6116830090681712,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,15,15,0.7333333333333333,0.7857142857142858,0.9604743083003953,45,36.041469643998425,0.0046435759868472815,0.10319057748549514,0.00708770751953125,1858,0.0,25.5146484375,0.6238998183698365,0.6224697602517677,0.5955916444460551,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,16,16,0.7111111111111111,0.723404255319149,0.741106719367589,45,35.948983736976516,0.0047859130427241325,0.10635362317164739,0.00708770751953125,1858,0.0,25.5146484375,0.6175466247580268,0.6175466247580268,0.6058388888835907,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,17,17,0.5714285714285714,0.18181818181818182,0.7568181818181818,42,36.055649404006545,0.003867297025863081,0.09207850061578764,0.00708770751953125,1858,0.0,25.5146484375,0.6117428638266794,0.6117428638266794,0.612319799264272,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,18,18,0.4,0.4,0.3616600790513834,45,35.92998917301884,0.006428920023608953,0.1428648894135323,0.00708770751953125,1858,0.0,25.5146484375,0.6102114552349756,0.6102114552349756,0.6069658736387888,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,19,19,0.7333333333333333,0.76,0.8814229249011858,45,36.16490099497605,0.00492482801200822,0.10944062248907156,0.00708770751953125,1858,0.0,25.5146484375,0.6119833699229992,0.6119833699229992,0.5899672826131185,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,20,20,0.5333333333333333,0.3225806451612903,0.5395256916996047,45,36.061405104992446,0.00622009695507586,0.13822437677946356,0.00708770751953125,1858,0.0,25.5146484375,0.6152577359567989,0.6152577359567989,0.6017609675725301,50,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,21,21,0.5333333333333333,0.6557377049180327,0.861111111111111,45,35.905966065998655,0.0044664639863185585,0.09925475525152352,0.00708770751953125,1858,0.0,25.5146484375,0.6129612778172349,0.6205058526812177,0.6046174784501394,49,50
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,22,22,0.6444444444444445,0.6666666666666666,0.6956521739130435,45,36.13410785299493,0.006451831024605781,0.14337402276901734,0.00708770751953125,1858,0.0,25.5146484375,0.6139418369892872,0.6139418369892872,0.6114274382591247,50,50
