parameter_name,parameter_value,F1,D,F2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
learning_rate,0.0001,8,2,16,64,0.3,0.0001,32,50,0.0,0.1,10,5,0.5,True,42,0.6347263343357403,0.12387059853035629,0.5961637409547701,0.7185725836381998,20.870631114061798,0.0027032583149977857,0.0624965280755568,0.00708770751953125,1858.0,0.0,25.5146484375,0.6230265392932388,0.6193724366249862,46.19444444444444,47.47222222222222
learning_rate,0.001,8,2,16,64,0.3,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6491310803026598,0.1297745814091958,0.6302791754235173,0.746855862009877,11.33578365396857,0.001972043038996937,0.04541674280483753,0.00708770751953125,1858.0,0.0010850694444444445,25.5146484375,0.5731136262414859,0.5950086648817415,23.537037037037038,33.19444444444444
learning_rate,0.01,8,2,16,64,0.3,0.01,32,50,0.0,0.1,10,5,0.5,True,42,0.6331314887045307,0.13160757741594317,0.6122824482118447,0.7252844607367495,9.490867712056367,0.0020021724253806664,0.046077392523670095,0.00708770751953125,1858.0,0.0015552662037037037,25.5146484375,0.5717398166639298,0.5990640267913725,17.453703703703702,27.37037037037037
