parameter_name,parameter_value,n_neighbors,weights,metric,p,csp_components,fold,subject,accuracy,f1_score,roc_auc
p,2,5,distance,minkowski,2,6,94,94,0.7954545454545454,0.8301886792452831,0.9151138716356108
p,2,5,distance,minkowski,2,6,95,95,0.5,0.6111111111111112,0.4739583333333333
p,2,5,distance,minkowski,2,6,96,96,0.6190476190476191,0.6923076923076923,0.5510204081632654
p,2,5,distance,minkowski,2,6,97,97,0.5454545454545454,0.4444444444444444,0.5382231404958678
p,2,5,distance,minkowski,2,6,98,98,0.5333333333333333,0.6557377049180327,0.5691699604743083
p,2,5,distance,minkowski,2,6,99,99,0.5581395348837209,0.4864864864864865,0.5227272727272727
p,2,5,distance,minkowski,2,6,100,100,0.5,0.5714285714285714,0.48611111111111105
p,2,5,distance,minkowski,2,6,101,101,0.4666666666666667,0.3333333333333333,0.48418972332015814
p,2,5,distance,minkowski,2,6,102,102,0.6,0.5714285714285714,0.5968379446640316
p,2,5,distance,minkowski,2,6,103,103,0.6744186046511628,0.6818181818181818,0.7251082251082251
p,2,5,distance,minkowski,2,6,104,104,0.3953488372093023,0.38095238095238093,0.512987012987013
p,2,5,distance,minkowski,2,6,105,105,0.4222222222222222,0.35,0.4634387351778656
p,2,5,distance,minkowski,2,6,106,106,0.5111111111111111,0.45,0.501984126984127
p,2,5,distance,minkowski,2,6,107,107,0.4666666666666667,0.52,0.42658730158730157
p,2,5,distance,minkowski,2,6,108,108,0.6444444444444445,0.6,0.6610671936758893
p,3,5,distance,minkowski,3,6,1,1,0.4888888888888889,0.5106382978723404,0.49604743083003955
p,3,5,distance,minkowski,3,6,2,2,0.7111111111111111,0.6285714285714286,0.8063241106719368
p,3,5,distance,minkowski,3,6,3,3,0.5111111111111111,0.5217391304347826,0.4644268774703557
p,3,5,distance,minkowski,3,6,4,4,0.4666666666666667,0.14285714285714285,0.383399209486166
p,3,5,distance,minkowski,3,6,5,5,0.4444444444444444,0.4444444444444444,0.48214285714285715
p,3,5,distance,minkowski,3,6,6,6,0.4666666666666667,0.14285714285714285,0.5376984126984128
p,3,5,distance,minkowski,3,6,7,7,0.6,0.6896551724137931,0.673913043478261
p,3,5,distance,minkowski,3,6,8,8,0.5777777777777777,0.5365853658536586,0.5671936758893281
p,3,5,distance,minkowski,3,6,9,9,0.4666666666666667,0.3333333333333333,0.4186507936507936
p,3,5,distance,minkowski,3,6,10,10,0.5777777777777777,0.5957446808510638,0.638888888888889
p,3,5,distance,minkowski,3,6,11,11,0.4888888888888889,0.4888888888888889,0.49604743083003955
p,3,5,distance,minkowski,3,6,12,12,0.5555555555555556,0.5454545454545454,0.6319444444444444
p,3,5,distance,minkowski,3,6,13,13,0.5142857142857142,0.5142857142857142,0.5947712418300654
p,3,5,distance,minkowski,3,6,14,14,0.6,0.5909090909090909,0.6304347826086957
p,3,5,distance,minkowski,3,6,15,15,0.6222222222222222,0.7017543859649122,0.7371541501976285
p,3,5,distance,minkowski,3,6,16,16,0.5333333333333333,0.5531914893617021,0.5889328063241106
p,3,5,distance,minkowski,3,6,17,17,0.47619047619047616,0.3125,0.40795454545454546
p,3,5,distance,minkowski,3,6,18,18,0.4444444444444444,0.5454545454545454,0.41304347826086957
p,3,5,distance,minkowski,3,6,19,19,0.5333333333333333,0.5882352941176471,0.5928853754940712
p,3,5,distance,minkowski,3,6,20,20,0.6,0.4375,0.6403162055335969
p,3,5,distance,minkowski,3,6,21,21,0.5777777777777777,0.5957446808510638,0.6617063492063493
p,3,5,distance,minkowski,3,6,22,22,0.4,0.5263157894736842,0.516798418972332
p,3,5,distance,minkowski,3,6,23,23,0.6363636363636364,0.68,0.6962809917355373
p,3,5,distance,minkowski,3,6,24,24,0.5555555555555556,0.42857142857142855,0.6493506493506493
p,3,5,distance,minkowski,3,6,25,25,0.6222222222222222,0.6222222222222222,0.6669960474308301
p,3,5,distance,minkowski,3,6,26,26,0.4444444444444444,0.5454545454545454,0.5982142857142857
p,3,5,distance,minkowski,3,6,27,27,0.4888888888888889,0.5964912280701754,0.47134387351778656
p,3,5,distance,minkowski,3,6,28,28,0.6222222222222222,0.6046511627906976,0.5849802371541502
p,3,5,distance,minkowski,3,6,29,29,0.6888888888888889,0.75,0.7865612648221344
p,3,5,distance,minkowski,3,6,30,30,0.5555555555555556,0.23076923076923078,0.5198412698412699
p,3,5,distance,minkowski,3,6,31,31,0.6888888888888889,0.7083333333333334,0.6956521739130435
p,3,5,distance,minkowski,3,6,32,32,0.6590909090909091,0.6938775510204082,0.6811594202898551
p,3,5,distance,minkowski,3,6,33,33,0.7111111111111111,0.6486486486486487,0.7628458498023716
p,3,5,distance,minkowski,3,6,34,34,0.6666666666666666,0.7272727272727273,0.732142857142857
p,3,5,distance,minkowski,3,6,35,35,0.5777777777777777,0.5365853658536586,0.5237154150197628
p,3,5,distance,minkowski,3,6,36,36,0.4318181818181818,0.4444444444444444,0.4493801652892562
p,3,5,distance,minkowski,3,6,37,37,0.5111111111111111,0.0,0.46640316205533594
