parameter_name,parameter_value,hidden_size,num_layers,dropout_rate,bidirectional,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,0.5111111111111111,0.65625,0.5296442687747036,45,5.355567848775536,0.002345317043364048,0.05211815651920107,0.20655059814453125,54146,0.0,187.35498046875,0.6175537310314901,0.6938053279212026,0.6920437773068746,1,11
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,0.5111111111111111,0.5217391304347826,0.44861660079051385,45,4.86220389790833,0.0023011588491499424,0.05113686331444317,0.20655059814453125,54146,0.0,187.35498046875,0.6315796029838648,0.693715594031594,0.693143117427826,1,11
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,0.4666666666666667,0.3333333333333333,0.40118577075098816,45,4.375627184752375,0.0019350647926330566,0.04300143983629015,0.20655059814453125,54146,0.0,187.35498046875,0.6215640742218855,0.6937532257853132,0.6928900202115377,1,11
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,0.5555555555555556,0.3333333333333333,0.6304347826086956,45,5.250770735088736,0.002098181750625372,0.04662626112500826,0.20655059814453125,54146,0.0,187.35498046875,0.6127341504801403,0.6927293060403882,0.6922998388608297,2,12
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,0.4444444444444444,0.5614035087719298,0.3531746031746032,45,6.496721394825727,0.0022871987894177437,0.05082663976483875,0.20655059814453125,54146,0.0,187.35498046875,0.5679120464306889,0.6862704668081168,0.6869290431340536,5,15
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,0.5111111111111111,0.5217391304347826,0.5555555555555556,45,5.53347014868632,0.0032025622203946114,0.07116804934210247,0.20655059814453125,54146,0.0,187.35498046875,0.5869050698749947,0.6897315134604772,0.6896613836288452,3,13
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,0.5111111111111111,0.6333333333333333,0.6857707509881423,45,3.3726745168678463,0.0019968440756201744,0.04437431279155943,0.20655059814453125,54146,0.0,187.35498046875,0.6064898364923217,0.6923452073877508,0.6924425562222799,2,12
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,0.4888888888888889,0.41025641025641024,0.5434782608695652,45,3.8960387748666108,0.0020070532336831093,0.04460118297073576,0.20655059814453125,54146,0.0,187.35498046875,0.5907263396815821,0.6905182261358608,0.688299830754598,3,13
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,0.37777777777777777,0.3,0.376984126984127,45,3.8529751845635474,0.00196646386757493,0.04369919705722067,0.20655059814453125,54146,0.0,187.35498046875,0.613288225323865,0.6920735790874019,0.6928127765655517,2,12
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,0.4,0.3076923076923077,0.3412698412698413,45,3.316776649095118,0.0019298447296023369,0.042885438435607486,0.20655059814453125,54146,0.0,187.35498046875,0.6198272639603326,0.6923654774824778,0.6923193256060283,2,12
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,11,11,0.4666666666666667,0.3333333333333333,0.4644268774703557,45,4.131002952810377,0.002356728073209524,0.05237173496021164,0.20655059814453125,54146,0.0,187.35498046875,0.6283802791978373,0.6938871461333651,0.693562638759613,1,11
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,12,12,0.4666666666666667,0.07692307692307693,0.47817460317460314,45,6.423102026805282,0.0022625289857387543,0.05027842190530565,0.20655059814453125,54146,0.0,187.35498046875,0.5795652572855805,0.6906470367402742,0.6908690174420674,3,13
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,13,13,0.45714285714285713,0.3870967741935484,0.4771241830065359,35,8.081668278202415,0.002189591061323881,0.06255974460925376,0.20655059814453125,54146,0.0,187.35498046875,0.49189780494480423,0.6676290048794313,0.6914026657740275,8,18
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,14,14,0.4666666666666667,0.45454545454545453,0.4071146245059288,45,7.72746853902936,0.0020280531607568264,0.04506784801681836,0.20655059814453125,54146,0.0,187.35498046875,0.5222319764169779,0.6812632738640814,0.6875354806582133,6,16
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,15,15,0.4888888888888889,0.5306122448979592,0.5217391304347827,45,4.7071427940391,0.0022881091572344303,0.05084687016076512,0.20655059814453125,54146,0.0,187.35498046875,0.6280582967129621,0.6941194728468404,0.6925095558166504,1,11
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,16,16,0.4444444444444444,0.6153846153846154,0.46640316205533594,45,6.281690146308392,0.001975185237824917,0.043893005284998156,0.20655059814453125,54146,0.0,187.35498046875,0.5363764252626535,0.6836426641904947,0.6906269749005636,6,16
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,17,17,0.47619047619047616,0.3888888888888889,0.4590909090909091,42,6.650895664002746,0.0022244900465011597,0.052964048726218085,0.20655059814453125,54146,0.0,187.35498046875,0.5392455314144944,0.6862371003989017,0.6857719620068868,5,15
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,18,18,0.4222222222222222,0.43478260869565216,0.4545454545454546,45,5.057828656863421,0.0018618162721395493,0.041373694936434426,0.20655059814453125,54146,0.0,187.35498046875,0.5556036877361211,0.6885110627521168,0.6888768315315247,4,14
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,19,19,0.5333333333333333,0.3225806451612903,0.5711462450592886,45,4.122501936275512,0.001977273728698492,0.04393941619329982,0.20655059814453125,54146,0.0,187.35498046875,0.6067978999379909,0.6926358039631988,0.6933664441108703,2,12
dropout_rate,0.1,64,2,0.1,False,0.001,32,75,0.0,0.1,10,5,0.5,True,42,20,20,0.4888888888888889,0.0,0.5197628458498024,45,3.6198955327272415,0.0023642168380320072,0.05253815195626683,0.20655059814453125,54146,0.0,187.35498046875,0.5873330729928884,0.6922732862559232,0.6927540222803752,2,12
