parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss,learning_rate
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,14,0.5939657568480029,0.6126284937063853,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,15,0.5813323972803174,0.5981381793816885,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,16,0.5783061649311673,0.580458794037501,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,17,0.5628359613545013,0.6127768615881602,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,18,0.5588190194332239,0.5901998579502106,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,19,0.549084716222503,0.6021925032138824,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,20,0.5405188047073104,0.5936182717482249,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,21,0.5269935137846253,0.5959801038106283,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,22,0.5218992221987608,0.687307991584142,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,23,0.49166714264587924,0.6133047938346863,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,24,0.47761012117067975,0.635768989721934,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,25,0.46606555818156764,0.6570624947547913,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,26,0.45580674707889557,0.6290652573108673,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,1,0.6969926470156872,0.6897314310073852,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,2,0.6723721393130042,0.6492454767227173,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,3,0.6490838189016689,0.6143850088119507,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,4,0.6411814041661493,0.5981062253316244,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,5,0.6336833057981549,0.6039467096328736,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,6,0.6249938830733299,0.5988523483276367,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,7,0.6136220957745205,0.5890531857808431,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,8,0.6165901562481215,0.6114716291427612,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,9,0.6124510774106691,0.5842315793037415,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,10,0.6021993833057808,0.6085388600826264,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,11,0.5931519382830822,0.5724909404913584,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,12,0.5909527215090665,0.5825208624204,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,13,0.5850432485793576,0.5791279753049214,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,14,0.5703853955774596,0.5938785334428152,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,15,0.571490136285623,0.590372896194458,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,16,0.5553571719563368,0.5987418492635092,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,17,0.5569424405694008,0.5874227186044058,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,18,0.5287779086466992,0.6014290769894918,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,19,0.517791029178735,0.5975314716498057,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,20,0.5195049368070833,0.6216016093889872,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,21,0.5074940547347069,0.6246781210104625,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,1,0.6924695322910944,0.6944677670796712,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,2,0.675624365156347,0.6522429943084717,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,3,0.6576543883843855,0.6261506795883178,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6420934701507742,0.6362303713957469,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,5,0.6442637782205235,0.5987310647964478,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6271978390939308,0.6052714546521505,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,7,0.623426927761598,0.6019569238026937,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6187603284012188,0.579712720712026,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6066572392980257,0.5836110671361288,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6050505963238803,0.5897532204786936,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6001330243818688,0.5834156274795532,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,12,0.5976325151595202,0.5779618620872498,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,13,0.5925643276987653,0.6077260414759318,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,14,0.592096269356482,0.5737390021483103,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,15,0.5814498999353611,0.572564697265625,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,16,0.5796157336144736,0.5726458549499511,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,17,0.5651302247336416,0.5704521417617798,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,18,0.5643147453665733,0.5695644001166026,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,19,0.5510926016352393,0.5723032454649607,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,20,0.5461640418930487,0.5821565965811412,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,21,0.5502770258621736,0.5960969110329946,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,22,0.5382140908728946,0.5968230207761128,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,23,0.5230851189205141,0.6058954457441966,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,24,0.5225736485286192,0.5988058984279633,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,25,0.48784575724240503,0.6171521524588267,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,26,0.4769915200092576,0.6431792199611663,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,27,0.46965299050013226,0.6508240679899852,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,28,0.4543751769445159,0.697773027420044,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,1,0.699050480669195,0.6811826984087627,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,2,0.681940720839934,0.6630536635716756,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,3,0.6586509008299221,0.6278062681357066,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6404001658613031,0.6108783622582753,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,5,0.6333619690302646,0.5925744791825612,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,6,0.6197274963964116,0.5806601166725158,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,7,0.6153732565316287,0.585861223936081,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,8,0.6107633016777761,0.5870855808258056,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,9,0.6004968172673023,0.6041247944037119,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,10,0.5994577565879533,0.5840746581554412,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,11,0.5907711815653425,0.6553269386291504,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,12,0.5868427712808956,0.5916649043560028,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,13,0.5702696532914133,0.5934019168217977,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,14,0.5592005528283842,0.6009607374668121,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,15,0.5591098124330695,0.5961369395256042,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,16,0.5532427132129669,0.6006511986255646,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,1,0.6936568328828523,0.6824251214663187,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,2,0.664612737568942,0.6236019889513652,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,3,0.6405042626641013,0.6155507306257884,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,4,0.6338146407947396,0.6099347909291585,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,5,0.6178090098229322,0.5920993169148763,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6130829616026445,0.5939566711584727,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,7,0.609016844043226,0.5996549725532532,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,8,0.6047517982396212,0.5953408579031626,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,9,0.5975213579156182,0.7028648316860199,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,10,0.594071107606093,0.6105008244514465,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,11,0.5781657074888548,0.6039150516192119,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,12,0.5649548258745309,0.6059548417727153,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,13,0.5563778193159536,0.6364452540874481,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,14,0.5481955806414286,0.621653962135315,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,15,0.5397767377170649,0.6063748180866242,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,1,0.7025057944384488,0.6864305337270101,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,2,0.688089961806933,0.6765318036079406,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,3,0.6651569157838821,0.6380500396092733,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,4,0.6508640254085715,0.6385482271512349,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,5,0.6407481612581195,0.6324726422627767,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,6,0.6310949998371529,0.6074131985505422,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,7,0.6247053444385529,0.6096354524294535,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,8,0.630954211859992,0.6074697772661845,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,9,0.6156038558392813,0.6020428796609243,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,10,0.6064671788251761,0.641025443871816,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,11,0.6094790633880731,0.6119600037733713,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,12,0.5974164562243404,0.591500868399938,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,13,0.590992261288744,0.6564387957255046,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,14,0.5923377711212996,0.5929705699284872,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,15,0.5827591374064937,0.6234922051429749,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,16,0.5788907914450674,0.628161096572876,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,17,0.5733013712998593,0.6314849694569905,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,18,0.5635639453927676,0.6392977794011434,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,19,0.5364564061164856,0.6217139720916748,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,20,0.5286748596664631,0.6594841500123342,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,21,0.519025118739316,0.6512988388538361,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,22,0.52175851414601,0.6430627226829528,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,1,0.6982874635494116,0.6861067215601603,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,2,0.6819913446000128,0.6524152080217998,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,3,0.664101606517127,0.6321938991546631,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,4,0.6460472349867676,0.6375445644060771,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,5,0.6447286504236135,0.6385751346747081,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,6,0.636105272806052,0.6091242114702861,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,7,0.6310064905520641,0.6029480795065562,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,8,0.6287644769657742,0.5964185814062755,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,9,0.6225381583878489,0.5916407505671183,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,10,0.6112849021499808,0.6008120874563853,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,11,0.6136053337743788,0.6011151909828186,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,12,0.606669763498234,0.6016642153263092,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,13,0.5971524607051503,0.5825501124064127,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,14,0.5960944407817089,0.6009701550006866,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,15,0.5964877140341382,0.5918415983517965,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,16,0.579537484004642,0.5867901662985484,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,17,0.5661780369101148,0.5889981289704641,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,18,0.5614064751249371,0.6227219800154368,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,19,0.5563774045669672,0.5939661780993144,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,20,0.5276750741582928,0.6254302799701691,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,21,0.5097400349649516,0.6569920420646668,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,22,0.5104840253338669,0.6515706598758697,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,23,0.4938184553475091,0.6427270750204722,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,1,0.697946158322421,0.688720166683197,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,2,0.6800794736905531,0.6918381889661153,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,3,0.6652994697744196,0.6561319748560588,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,4,0.6497727598656308,0.646464999516805,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,5,0.640303273544167,0.6326053182284037,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,6,0.6351507726040754,0.6232701420783997,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,7,0.6195717212377172,0.6386913061141968,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,8,0.6152394513289133,0.6231298804283142,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,9,0.609062950042161,0.6240149915218354,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,10,0.6129355026465474,0.6313422441482544,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,11,0.6009209431482084,0.6201113442579905,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,12,0.6012742081374833,0.6159818967183431,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,13,0.594103320981517,0.6118832349777221,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,14,0.5846547838864904,0.6113294879595439,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,15,0.5814350179650567,0.6221003154913585,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,16,0.5773557575814652,0.6101688543955485,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,17,0.5706376196308569,0.6214369277159373,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,18,0.5605536270322222,0.6268442293008168,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,19,0.5500387206222072,0.6251747985680898,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,20,0.547587224931428,0.6432294150193533,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,21,0.5345198265982397,0.6496514280637106,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,22,0.5295936980030753,0.6524598817030589,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,23,0.5034108981490135,0.6905988196531931,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,24,0.47789652374657715,0.703074590365092,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,25,0.4799202714454044,0.7114938139915467,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,26,0.46279837078217306,0.7395407855510712,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,1,0.6913571041641813,0.70344251592954,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,2,0.6706070303916931,0.64145401318868,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,3,0.6521258322578488,0.6447233716646831,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,4,0.6449350755323063,0.637164439757665,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,5,0.6315232382127733,0.6093528747558594,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,6,0.6229816727114447,0.6477170467376709,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,7,0.6163962451797543,0.6070197025934855,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,8,0.6073062471819647,0.6132224837938944,0.001
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,9,0.605700656997435,0.615693736076355,0.001
