parameter_name,parameter_value,d_model,nhead,num_layers,dim_feedforward,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,1,1,0.6,0.47058823529411764,0.766798418972332,45,22.41970668081194,0.009114793036133051,0.20255095635851222,0.09912872314453125,25986,476.7890625,103.69091796875,0.45580674707889557,0.5783061649311673,0.580458794037501,16,26
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,2,2,0.7111111111111111,0.5806451612903226,0.924901185770751,45,20.102619315031916,0.005443640053272247,0.12096977896160549,0.09912872314453125,25986,0.140625,103.69091796875,0.5074940547347069,0.5931519382830822,0.5724909404913584,11,21
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,3,3,0.4444444444444444,0.3902439024390244,0.4189723320158103,45,25.642015959136188,0.0028041191399097443,0.06231375866466098,0.09912872314453125,25986,0.109375,103.69091796875,0.4543751769445159,0.5643147453665733,0.5695644001166026,18,28
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,4,4,0.5555555555555556,0.6875,0.6620553359683795,45,15.020440604072064,0.002370437141507864,0.05267638092239698,0.09912872314453125,25986,0.0078125,103.69091796875,0.5532427132129669,0.6197274963964116,0.5806601166725158,6,16
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,5,5,0.4,0.5714285714285714,0.4742063492063492,45,15.173956177663058,0.0021645808592438698,0.048101796872085996,0.09912872314453125,25986,0.0078125,103.69091796875,0.5397767377170649,0.6178090098229322,0.5920993169148763,5,15
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,6,6,0.5777777777777777,0.2962962962962963,0.49206349206349204,45,17.758553962688893,0.0025211339816451073,0.056025199592113495,0.09912872314453125,25986,0.0078125,103.69091796875,0.52175851414601,0.5974164562243404,0.591500868399938,12,22
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,7,7,0.9111111111111111,0.9090909090909091,0.9545454545454546,45,17.6377633321099,0.0027497089467942715,0.06110464326209492,0.09912872314453125,25986,0.00390625,103.69091796875,0.4938184553475091,0.5971524607051503,0.5825501124064127,13,23
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,8,8,0.5777777777777777,0.5957446808510638,0.6403162055335968,45,24.879666262771934,0.002688990905880928,0.059755353464020625,0.09912872314453125,25986,0.0078125,103.69091796875,0.46279837078217306,0.5773557575814652,0.6101688543955485,16,26
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,9,9,0.6,0.5,0.6547619047619048,45,19.719469549134374,0.002209070138633251,0.04909044752518336,0.09912872314453125,25986,0.0078125,103.69091796875,0.47601322107242816,0.5563231891754902,0.6041325092315674,15,25
d_model,32,32,4,2,128,0.1,0.001,32,75,0.0,0.1,10,5,0.5,True,42,10,10,0.6,0.6538461538461539,0.7202380952380952,45,16.02194104809314,0.00253350380808115,0.05630008462402556,0.09912872314453125,25986,0.0078125,103.69091796875,0.4574472782286731,0.5779123168551561,0.5914232909679413,12,22
