parameter_name,parameter_value,fold,subject,epoch,train_loss,val_loss,learning_rate,hidden_size,num_layers,dropout_rate,bidirectional,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed
epochs,50,3,3,8,0.6727181063456968,0.7147788087526957,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,3,3,9,0.6605934807748506,0.7215552806854248,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,3,3,10,0.6489304651816686,0.7403503934542338,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,3,3,11,0.6411742342240883,0.7344301581382752,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,3,3,12,0.6283848924618779,0.7417074521382649,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,1,0.6947865571939584,0.6923425594965616,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,2,0.692413824074196,0.6918044924736023,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,3,0.6909810887141661,0.6936455210049947,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,4,0.6894896554224419,0.694840149084727,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,5,0.6878843316526124,0.6977338393529257,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,6,0.6845156487190363,0.6969717343648275,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,7,0.6795898201790723,0.6988084117571512,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,8,0.6745477838046623,0.7175865570704142,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,9,0.6633236105694915,0.7283437252044678,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,10,0.6561247607072195,0.730946664015452,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,11,0.6462496212034514,0.7366089741388957,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,4,4,12,0.6379094304460468,0.7787244399388631,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,1,0.6938892575827512,0.6920705238978068,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,2,0.6931191312544274,0.691118323802948,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,3,0.691995977452307,0.6904511094093323,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,4,0.6906331800150148,0.6931082447369893,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,5,0.6866114758180849,0.6964919408162434,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,6,0.6861107552593405,0.6902852614720663,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,7,0.6806160622473919,0.7030365506807963,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,8,0.6769984305808039,0.7172779599825542,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,9,0.6700761981985786,0.7022572676340739,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,10,0.6607842567292127,0.7078040281931559,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,11,0.6540536586985444,0.7143278439839681,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,12,0.6413816886417794,0.7293366551399231,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,13,0.6166191080754454,0.7537842432657877,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,14,0.6037166759823308,0.7577735265096028,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,15,0.5882558377854752,0.8022737701733907,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,5,5,16,0.5754874362186952,0.8482086102167765,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,1,0.6939845834717606,0.6934800545374552,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,2,0.6932023185672183,0.6928560177485148,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,3,0.6916666839158896,0.6926640669504801,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,4,0.6894919140772386,0.6933929959932963,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,5,0.6856341371030519,0.6940846562385559,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,6,0.6834289716048674,0.7104680339495341,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,7,0.6753047226053296,0.7180827379226684,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,8,0.6714740350390925,0.7128088434537252,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,9,0.6658839348590735,0.7279290636380513,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,10,0.6494408507238735,0.7447738885879517,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,11,0.6418290729775573,0.7784428477287293,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,12,0.6305528730154037,0.7873876412709554,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,6,6,13,0.6228764276161338,0.7567321538925171,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,1,0.6940232000567697,0.6935304244359334,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,2,0.6927658265287225,0.6925845146179199,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,3,0.6918529150160876,0.6929665764172872,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,4,0.6879409181349205,0.6960864345232646,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,5,0.6878495862086614,0.6949568192164103,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,6,0.6817124102151755,0.7193419933319092,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,7,0.6785933235377977,0.7046011726061503,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,8,0.6695405958276807,0.7145372788111369,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,9,0.6553761859734853,0.7354829907417297,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,10,0.6446412950754166,0.7327051997184754,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,11,0.6352703912240086,0.7628570079803467,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,7,7,12,0.6237686267404845,0.7749945402145386,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,1,0.693826599554582,0.6938225984573364,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,2,0.6922655119137331,0.693112047513326,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,3,0.6918133005048289,0.6919729828834533,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,4,0.6886025080175111,0.6883223652839661,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,5,0.6868447927814542,0.6905488928159078,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,6,0.6835185013937227,0.7025830547014872,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,7,0.679808647795157,0.6909034848213196,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,8,0.6725844831177683,0.6994274695714314,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,9,0.6668270266417301,0.7269941250483195,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,10,0.6616489887237549,0.704966111977895,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,11,0.6391674081484476,0.7434239983558655,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,12,0.6290324659961642,0.7450376351674398,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,13,0.6177713938734748,0.7564900596936543,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,8,8,14,0.6093998601039251,0.7950814485549926,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,1,0.6942196154233181,0.6941854556401571,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,2,0.6925879486582496,0.6931857665379842,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,3,0.6912861294818647,0.6927765528361003,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,4,0.6894645790259043,0.6939139525095622,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,5,0.6842568173553004,0.6983811140060425,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,6,0.6805161612503456,0.695649798711141,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,7,0.675019002773545,0.7070700605710347,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,8,0.6688343263936766,0.7130111972490947,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,9,0.6627227203412489,0.7100140968958537,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,10,0.6480837793964328,0.7227600256601969,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,11,0.6399527399828939,0.7330333193143209,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,12,0.6313643243276712,0.7544949491818745,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,9,9,13,0.627820304848931,0.7730167428652446,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,1,0.6942714240514871,0.6931285540262858,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,2,0.693231801643516,0.6930053949356079,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,3,0.6912221836321282,0.6935703833897908,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,4,0.6886377519730366,0.6908633828163147,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,5,0.6861950868006909,0.6914196252822876,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,6,0.6831408549438823,0.6994771083196004,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,7,0.6775625199079514,0.7014290571212769,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,8,0.6709397209413124,0.7081878185272217,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,9,0.6673331924460151,0.7205265641212464,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,10,0.6571032152031407,0.7313968459765117,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,11,0.640355721116066,0.7590727726618449,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,12,0.6254634733001391,0.7768851240475972,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,13,0.6255558483076818,0.7950277169545491,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,10,10,14,0.6097882243268418,0.7875157435735066,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,1,0.6932469218066244,0.6956569870313009,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,2,0.6923978139053691,0.6919895728429158,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,3,0.6895771767153884,0.6976211110750834,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,4,0.6881818103067803,0.7000410795211792,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,5,0.6855919496579603,0.6950645208358764,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,6,0.6770517880266363,0.7112004359563192,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,7,0.6750250273581707,0.7085019946098328,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,8,0.6670944559754748,0.7187714417775471,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,9,0.6518437013481603,0.7375975886980692,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,10,0.6422696429671664,0.7430740237236023,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,11,0.6347623871582927,0.7527965784072876,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,11,11,12,0.6257773926763823,0.7613539059956869,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,1,0.693643901384238,0.6951916575431824,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,2,0.6919718524723342,0.6931679328282674,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,3,0.6904811642386697,0.696512778600057,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,4,0.6895324163364641,0.6904627442359924,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,5,0.6853029669234247,0.6939355929692587,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,6,0.6833170778823622,0.7020553509394328,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,7,0.6783693532148997,0.6952857216199239,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,8,0.6715220808982849,0.717244561513265,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,9,0.6641029968406215,0.7069573958714803,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,10,0.6568447017308437,0.733847713470459,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,11,0.6367515736457073,0.7382648984591166,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,12,0.6251092781171654,0.7544639110565186,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,13,0.614339064468037,0.7780659635861714,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,12,12,14,0.6037924508705284,0.7853808005650839,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,1,0.6933140921773333,0.6943314909934998,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,2,0.6918849507064531,0.6975983460744222,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,3,0.6903354755856774,0.6938422481218974,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,4,0.6894817763205731,0.6936530629793803,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,5,0.6860944344238802,0.690478515625,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,6,0.6836242883494406,0.693630596001943,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,7,0.6781777766617861,0.6933266242345174,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,8,0.6732137654766892,0.7009867191314697,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,9,0.6666154902089726,0.6982383449872335,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,10,0.6623466823137167,0.7173303127288818,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,11,0.6504973096377922,0.7226590871810913,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,12,0.63352455469695,0.7446516076723735,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,13,0.6204951771280982,0.7541449666023254,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,14,0.609730782382416,0.7801404158274333,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,13,13,15,0.6000239381735976,0.7985859910647074,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,1,0.6936729776136803,0.694380521774292,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,2,0.6916807885422851,0.6954310258229573,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,3,0.6916899170839426,0.689127254486084,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,4,0.691043830279148,0.6926689147949219,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,5,0.6871725045370333,0.7036609967549642,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,6,0.6854413585229353,0.6929875294367472,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,7,0.6795557299346635,0.6934880773226421,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,8,0.6714482912511537,0.706244170665741,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,9,0.6638436755447676,0.7106850186983744,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,10,0.6480018744866053,0.71734193166097,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,11,0.6373329492229404,0.7268122633298238,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,12,0.6252069252006935,0.7519244829813639,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,14,14,13,0.6157671599225565,0.7664096633593241,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,1,0.6935794457341685,0.6924710432688396,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,2,0.6932055503129959,0.6941279292106628,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,3,0.6900781189853494,0.6939700841903687,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,4,0.6883377089644923,0.6952834844589233,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,5,0.6861895900784116,0.6966594258944193,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,6,0.6803352209654722,0.7071410258611043,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,7,0.6741371448292877,0.7186282634735107,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,8,0.6612224651105476,0.7451018889745077,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,9,0.6547917737202211,0.7502182563145955,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,10,0.6436200600230333,0.7745960593223572,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,15,15,11,0.632937183434313,0.7663090745608012,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,1,0.694177043708888,0.6942396124204,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,2,0.6930402246388522,0.694925312201182,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,3,0.6918530157118132,0.6928799867630004,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,4,0.6901774171626929,0.6922233978907267,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,5,0.6882923972426038,0.6935547391573588,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,6,0.6850440872438026,0.6973224918047587,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,7,0.6777856160293926,0.6954179128011068,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,8,0.6735730004129987,0.6993239760398865,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
epochs,50,16,16,9,0.662118650747068,0.7178282141685486,0.001,64,2,0.3,False,32,50,0.0,0.1,10,5,0.5,True,42
