parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,mean_accuracy,std_accuracy,mean_f1,mean_auc,mean_train_time_sec,mean_inference_time_sec,mean_inference_ms_per_sample,mean_model_size_mb,mean_num_parameters,mean_train_memory_delta_mb,mean_peak_gpu_memory_mb,mean_final_train_loss,mean_best_val_loss,mean_best_epoch,mean_stopped_epoch
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6679268859590954,0.12260316567588452,0.637203825386736,0.7553224821776752,14.021108803662678,0.0036636078471524846,0.08499728653344966,0.10300445556640625,27002.0,0.011357060185185185,132.27001953125,0.5417456992162253,0.5649486855592257,20.175925925925927,29.99074074074074
filter_length,25,40,25,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6650453981679578,0.12544314400193418,0.6355129568026757,0.7494872630360461,8.999740312712404,0.002148855231805808,0.04897146281124581,0.10422515869140625,27322.0,0.0017722800925925927,130.494140625,0.5286820275516031,0.5673074974322025,15.314814814814815,25.287037037037038
filter_length,35,40,35,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,0.6670701867370139,0.12065154784479622,0.6354282265975207,0.7549734370732829,8.266477816733877,0.0023014165883607886,0.05364005347333426,0.10544586181640625,27642.0,0.012912326388888888,129.66748046875,0.5152113388205091,0.571115049370277,13.36111111111111,23.36111111111111
