parameter_name,parameter_value,temporal_filters,filter_length,pool_length,pool_stride,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,epoch,train_loss,val_loss
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,13,0.60455815471483,0.5563111205895742
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,14,0.5984454942923604,0.5549282530943552
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,15,0.5943285113934315,0.557602749268214
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,16,0.5951652000799323,0.5386123875776927
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,17,0.5970659459179098,0.5503926595052083
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,18,0.5734313450979464,0.5593443830808004
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,19,0.5730088804707383,0.5571030517419179
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,20,0.5818637600450804,0.5615401367346445
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,21,0.5750281356952407,0.6020081996917724
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,22,0.5825128234697111,0.5876639644304912
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,23,0.5653856028661584,0.5578703145186107
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,24,0.546326221390204,0.556168274084727
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,25,0.5392188289851854,0.5560105860233306
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,2,2,26,0.5379165785782265,0.5524486005306244
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,1,0.8632421163898526,0.6305154939492543
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,2,0.7442115669449171,0.5923015991846721
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,3,0.7171534880092649,0.5811640759309132
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,4,0.6666954209407171,0.639756311972936
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,5,0.6724839027632367,0.5691472391287485
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,6,0.6767184567270856,0.562577897310257
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,7,0.6554916803583954,0.5991207857926687
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,8,0.6631410458322727,0.5648395339647929
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,9,0.6457672509731669,0.5724535703659057
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,10,0.6366846150521076,0.7942931334177653
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,11,0.6839685659065391,0.7034890413284302
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,12,0.6786129941994493,0.6554229875405629
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,13,0.5967190206953974,0.5736376464366912
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,14,0.5850830687717958,0.556254122654597
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,15,0.5906783473311048,0.5820187509059906
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,16,0.5651208552898783,0.545194669564565
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,17,0.5774573986277436,0.5624154110749563
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,18,0.5718420213370612,0.5460109710693359
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,19,0.5883462946071769,0.5942184388637543
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,20,0.5735467557202686,0.6543670137723286
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,21,0.5782448820995562,0.7264714479446411
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,22,0.5850360391266418,0.6426801741123199
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,23,0.554610280150717,0.5423884113629659
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,24,0.5351305247256251,0.5461978534857432
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,25,0.5396108911796049,0.5581754187742869
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,26,0.53521257277691,0.5407374620437622
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,27,0.533800569221829,0.5566750625769298
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,28,0.5357260789835092,0.5626825451850891
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,29,0.5446010956710036,0.5958738187948863
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,30,0.5386452618421931,0.5457265178362528
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,31,0.5317449118151809,0.552405571937561
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,32,0.5321997663739956,0.5473204056421915
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,33,0.5198649332830401,0.5475782573223114
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,34,0.5323557031877113,0.5746319194634756
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,35,0.512765257421768,0.5485325495402018
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,3,3,36,0.5297164352554263,0.5632399479548137
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,1,0.8474811101050088,0.6247814814249675
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,2,0.7490154904398051,0.6814526140689849
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,3,0.737676260372003,0.5785300095876058
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,4,0.6895488274819923,0.5617651164531707
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,5,0.6972517818212509,0.5603805303573608
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,6,0.6721448857675899,0.550418512026469
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,7,0.6521594199267301,0.5389937301476796
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,8,0.674186999824914,0.5608978589375814
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,9,0.6926165780786312,0.62874502936999
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,10,0.6260684464465488,0.5582599818706513
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,11,0.6242191660584826,0.5656916876633962
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,12,0.6419038533261328,0.6302487095197041
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,13,0.6402043282534137,0.5576814115047455
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,14,0.5825785369132505,0.5483773688475291
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,15,0.6200749786062674,0.5298463980356852
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,16,0.5872043732440833,0.5411175191402435
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,17,0.5813184985608766,0.5536693791548412
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,18,0.565118516033346,0.6477911174297333
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,19,0.5817083883466143,0.5537852207819621
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,20,0.5696305576147456,0.5644098838170369
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,21,0.5771072326284467,0.559606271982193
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,22,0.5591354200785811,0.5450622200965881
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,23,0.5403982053200403,0.5523681819438935
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,24,0.5484228353157188,0.5427291969458262
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,4,4,25,0.5505795332066941,0.5390089631080628
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,1,0.8163416941057552,0.7330925087134044
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,2,0.767094782581835,0.5927923520406088
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,3,0.7070861564892711,0.638265707095464
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,4,0.7004038249001359,0.7572054882844289
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,5,0.7212183651599017,0.6440737823645274
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,6,0.6906324749191602,0.5994169076283773
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,7,0.6790833615443923,0.6031235138575236
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,8,0.6355925626827009,0.6276921272277832
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,9,0.6198481842875481,0.5767017344633738
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,10,0.5941787791071516,0.5682503342628479
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,11,0.5929136192708304,0.5663559099038442
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,12,0.5971381185632764,0.5831689556439718
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,13,0.5955515546780644,0.6916283309459687
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,14,0.5758694110043121,0.5802794873714447
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,15,0.5796196311712265,0.5742009182771047
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,16,0.5758068392222578,0.5918779015541077
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,17,0.5799964677655336,0.5645764589309692
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,18,0.5824980060711051,0.5772720654805501
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,19,0.5860354532346581,0.5657811244328816
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,20,0.5807282400853706,0.5671523034572601
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,21,0.5879850574966633,0.5695756137371063
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,22,0.5742860926371632,0.6424796084562937
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,23,0.5726560708699804,0.5935936351617177
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,24,0.5633518366199551,0.5649523635705312
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,25,0.5653334869579836,0.5747554997603098
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,26,0.5556353037104462,0.5751397013664246
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,5,5,27,0.5429894648718111,0.5795411467552185
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,1,0.8217468975168286,0.6216269214948018
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,2,0.7615992905515613,0.6257170915603638
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,3,0.7181611259778341,0.6037677665551503
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,4,0.7147300200480403,0.5862279534339905
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,5,0.6965779280572226,0.5879451394081116
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,6,0.6854260130362078,0.5795901397864024
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,7,0.6601259369741787,0.5812284926573436
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,8,0.6675328004992369,0.6187746981779735
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,9,0.6607702094497103,0.6024914960066478
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,10,0.647255063282721,0.5633312066396078
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,11,0.6343393151958784,0.6073765615622203
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,12,0.6262553650321383,0.7219435969988505
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,13,0.6316431300206617,0.5817798097928365
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,14,0.6207673513528073,0.5693410416444142
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,15,0.6064635831298251,0.7073125620683034
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,16,0.6301896626299078,0.5688744564851125
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,17,0.5679337955785521,0.6565217951933543
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,18,0.5776321239995234,0.6436342438062032
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,19,0.5786407271569426,0.5717525502045949
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,20,0.5633940847985672,0.5604794760545094
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,21,0.5765084784590837,0.5602036635080974
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,22,0.5565883104096759,0.6006772339344024
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,23,0.561874218510859,0.5448398888111115
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,24,0.5657969108133605,0.5536826054255167
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,25,0.5591363712693705,0.5677949567635854
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,26,0.5572168095545336,0.565816726287206
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,27,0.5606659786267714,0.563889886935552
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,28,0.5454563518816774,0.580387169122696
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,29,0.5509584119374101,0.7098086794217427
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,30,0.5525402923425039,0.5569236179192861
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,31,0.5409931906244971,0.5503334144751231
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,32,0.5248617684525071,0.5676259716351827
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,6,6,33,0.5261074112671794,0.5506066819032033
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,1,0.8573866084669576,0.7995495061079662
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,2,0.7878327392267458,0.5845897793769836
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,3,0.7263621078296141,0.5626386225223541
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,4,0.7016112115798574,0.5727304796377818
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,5,0.7009881524877115,0.8574753085772197
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,6,0.6914912489327517,0.7428227186203002
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,7,0.6855666982856664,0.6554318726062774
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,8,0.7311897921291265,0.6781602362791698
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,9,0.6789826888478163,0.5684655725955963
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,10,0.6181978849750577,0.5547433177630107
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,11,0.6045778222156294,0.5536222596963246
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,12,0.6089986914938147,0.551727032661438
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,13,0.5980772041913235,0.5826034943262736
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,14,0.5928085502801519,0.579803870121638
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,15,0.5829908999078202,0.5703952590624491
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,16,0.5846023406043197,0.5661335627237956
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,17,0.572835946173379,0.5781640847524007
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,18,0.5805288824168119,0.592456442117691
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,19,0.5595235858451236,0.5670910199483236
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,20,0.5604621147116026,0.5575598855813344
filter_length,15,40,15,75,15,0.5,0.001,32,50,0.0,0.1,10,5,0.5,True,42,7,7,21,0.5426066262703954,0.566461980342865
