trial_number,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,1,1,0.6888888888888889,0.65,0.7786561264822135,45,8.26048522000201,0.008797638001851737,0.1955030667078164,0.00281524658203125,738,483.2578125,25.462890625,0.6228037557359469,0.6224572456489175,0.6141835014025371,24,29
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,2,2,0.8,0.7567567567567568,0.9644268774703557,45,4.882975731045008,0.002625596011057496,0.05834657802349991,0.00281524658203125,738,0.01171875,25.462890625,0.6368886717295242,0.6435325155823918,0.6193502267201741,13,18
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,3,3,0.37777777777777777,0.3913043478260869,0.3241106719367589,45,6.016610314953141,0.0015476029948331416,0.034391177662958704,0.00281524658203125,738,0.0,25.462890625,0.6338091108758571,0.6360260005724632,0.6116096178690592,17,22
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,4,4,0.4888888888888889,0.6567164179104478,0.8063241106719368,45,5.7646377150085755,0.002016303944401443,0.04480675432003207,0.00281524658203125,738,0.00390625,25.462890625,0.6277979864912518,0.6373639935154026,0.6188935518264771,16,21
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,5,5,0.4666666666666667,0.6363636363636364,0.4384920634920635,45,9.73834970901953,0.002587253984529525,0.057494532989544996,0.00281524658203125,738,0.11328125,25.462890625,0.6155751701128684,0.6231760524087033,0.6074696342150371,30,35
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,6,6,0.4888888888888889,0.30303030303030304,0.4801587301587301,45,11.511180595029145,0.0025968909612856805,0.057708688028570675,0.00281524658203125,738,0.015625,25.462890625,0.6174879447888519,0.6165056460994786,0.6038632790247599,37,42
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,7,7,0.8888888888888888,0.8936170212765958,0.9881422924901186,45,8.0662572660367,0.0026482950197532773,0.058851000438961715,0.00281524658203125,738,0.0,25.462890625,0.6290045926126383,0.6326111807661542,0.6123961846033732,24,29
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,8,8,0.6,0.4,0.7588932806324111,45,8.49228414800018,0.0019579179934225976,0.04350928874272439,0.00281524658203125,738,0.0078125,25.462890625,0.6242112487049426,0.6282515748072479,0.6189503113428751,26,31
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,9,9,0.5555555555555556,0.5,0.6011904761904763,45,10.796237112954259,0.0015601039631292224,0.03466897695842716,0.00281524658203125,738,0.0,25.462890625,0.6213874594639923,0.6234573075326822,0.6135421792666117,34,39
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,10,10,0.6222222222222222,0.6666666666666666,0.7123015873015872,45,7.198136042978149,0.0011653639958240092,0.02589697768497798,0.00281524658203125,738,0.0078125,25.462890625,0.6258816931207302,0.6212145706354562,0.6135961651802063,21,26
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,11,11,0.5555555555555556,0.5238095238095238,0.5968379446640316,45,7.7035715890233405,0.0020995549857616425,0.046656777461369835,0.00281524658203125,738,0.0,25.462890625,0.6229040046869698,0.6277908793950485,0.6169429937998454,23,28
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,12,12,0.7777777777777778,0.7368421052631579,0.8492063492063493,45,6.894664663006552,0.0014918700326234102,0.033152667391631335,0.00281524658203125,738,0.01953125,25.462890625,0.6280212665008287,0.6348359382758706,0.6138592600822449,20,25
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,13,13,0.6857142857142857,0.6206896551724139,0.8758169934640523,35,5.731480091984849,0.0018180960323661566,0.05194560092474733,0.00281524658203125,738,3.82421875,25.462890625,0.6313080151202315,0.6396884008989496,0.6163311282793681,16,21
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,14,14,0.6222222222222222,0.6792452830188679,0.7075098814229248,45,10.646754170011263,0.0012653759913519025,0.028119466474486723,0.00281524658203125,738,0.1484375,25.462890625,0.6172987596463348,0.6224458146903474,0.6117569804191589,34,39
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,15,15,0.6444444444444445,0.7333333333333334,0.9565217391304348,45,10.134038999967743,0.0026879640063270926,0.059732533473935395,0.00281524658203125,738,0.00390625,25.462890625,0.6183925856978206,0.6210973788115938,0.611042336622874,32,37
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,16,16,0.6222222222222222,0.6909090909090908,0.7371541501976284,45,7.366982641047798,0.0019807560020126402,0.04401680004472534,0.00281524658203125,738,0.0,25.462890625,0.6327245053598436,0.6291947405217058,0.6105965852737427,22,27
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,17,17,0.5476190476190477,0.24,0.6681818181818182,42,5.721150672005024,0.003129009041003883,0.07450021526199721,0.00281524658203125,738,0.00390625,25.462890625,0.6282599285497503,0.633531181489007,0.6353173573811849,16,21
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,18,18,0.5111111111111111,0.676470588235294,0.4189723320158103,45,6.640787506010383,0.001976496016141027,0.04392213369202283,0.00281524658203125,738,0.1875,25.462890625,0.6290490324214354,0.6293675566123704,0.6140330712000529,19,24
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,19,19,0.7333333333333333,0.7692307692307692,0.8438735177865614,45,6.515119198011234,0.002000242006033659,0.04444982235630353,0.00281524658203125,738,0.1875,25.462890625,0.6289043143644171,0.6336223816467543,0.6094244996706645,19,24
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,20,20,0.5777777777777777,0.3448275862068965,0.5711462450592885,45,8.489488100982271,0.0026480149826966226,0.05884477739325828,0.00281524658203125,738,0.1875,25.462890625,0.6231617846731412,0.624940060963065,0.6099399288495382,26,31
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,21,21,0.5111111111111111,0.6333333333333333,0.8571428571428571,45,10.406641383015085,0.002719042997341603,0.060423177718702294,0.00281524658203125,738,0.109375,25.462890625,0.6217064200821569,0.6238437153525271,0.6064963340759277,33,38
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,22,22,0.6,0.689655172413793,0.6304347826086957,45,9.238304650993086,0.0018342300318181515,0.0407606673737367,0.00281524658203125,738,0.0,25.462890625,0.6198423454316996,0.6235402691162238,0.6159623463948568,29,34
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,23,23,0.6136363636363636,0.6909090909090909,0.8016528925619835,44,7.3803860549815,0.0028573989984579384,0.06494088632858952,0.00281524658203125,738,0.109375,25.462890625,0.6173571136038182,0.6300878514677791,0.6260273853937784,22,27
0,4,2,8,32,0.5,0.0013870033109430683,64,75,0.0,0.2,5,3,0.7,False,42,24,24,0.6111111111111112,0.6956521739130435,0.5844155844155844,18,7.383088991045952,0.006378774007316679,0.35437633373981553,0.00281524658203125,738,0.0,25.462890625,0.6287988959732702,0.6221174648252584,0.6195683360099793,22,27
