trial_number,f1,depth_multiplier,f2,kernel_length,dropout_rate,learning_rate,batch_size,epochs,weight_decay,validation_fraction,early_stopping_patience,lr_scheduler_patience,lr_scheduler_factor,use_class_weight,seed,fold,subject,accuracy,f1_score,roc_auc,support,train_time_sec,inference_time_sec,inference_ms_per_sample,model_size_mb,num_parameters,train_memory_delta_mb,peak_gpu_memory_mb,final_train_loss,best_train_loss,best_val_loss,best_epoch,stopped_epoch
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,49,49,0.6666666666666666,0.7457627118644068,0.9703557312252964,45,11.795949824969284,0.0017819799832068384,0.03959955518237419,0.02210235595703125,5794,0.0,60.765625,0.5803183610156432,0.5959140203766904,0.5946462710698446,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,50,50,0.5333333333333333,0.16,0.5652173913043478,45,11.393207640969194,0.0014880209928378463,0.03306713317417436,0.02210235595703125,5794,0.0,60.765625,0.5866527789730137,0.5945551112546759,0.5911757210890453,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,51,51,0.5777777777777777,0.17391304347826084,0.6666666666666666,45,12.864569740951993,0.0021690360154025257,0.048200800342278353,0.02210235595703125,5794,0.0,60.765625,0.5759759242251768,0.5862920759087902,0.5984344045321147,25,30
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,52,52,0.8292682926829268,0.7741935483870968,0.9162679425837321,41,11.715158210019581,0.004260478017386049,0.10391409798502559,0.02210235595703125,5794,0.0,60.765625,0.5849115186828678,0.6006252472683534,0.6096649368604025,20,25
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,53,53,0.5348837209302325,0.47368421052631576,0.5822510822510824,43,8.974311561963987,0.0012426020111888647,0.02889772119043871,0.02210235595703125,5794,0.0,60.765625,0.5956134088968826,0.6027174218226288,0.6014446218808492,18,23
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,54,54,0.717948717948718,0.6666666666666667,0.8396739130434783,39,12.234988790005445,0.0015381670091301203,0.039440179721285135,0.02210235595703125,5794,0.0,60.765625,0.5906607584427979,0.5902086849940025,0.618475882212321,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,55,55,0.8222222222222222,0.846153846153846,0.9604743083003953,45,8.921759968972765,0.0023295989958569407,0.051768866574598685,0.02210235595703125,5794,0.0,60.765625,0.5852362811565399,0.6005277502334724,0.6027041077613831,19,24
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,56,56,0.8636363636363636,0.8695652173913043,0.9049586776859504,44,10.240336135029793,0.0019134200410917401,0.043486819115721366,0.02210235595703125,5794,0.0,60.765625,0.5820715306168895,0.6017688361264891,0.6090142766634623,24,29
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,57,57,0.5333333333333333,0.5333333333333333,0.6488095238095238,45,7.0021471150103025,0.001923686999361962,0.04274859998582138,0.02210235595703125,5794,0.0,60.765625,0.6015665728156849,0.6106083534531674,0.6043036381403605,14,19
11,8,6,48,32,0.5,0.0007030098539133861,64,75,0.0,0.2,5,3,0.7,False,42,58,58,0.6666666666666666,0.6153846153846153,0.7400793650793651,45,8.84025681996718,0.0019346520421095192,0.04299226760243376,0.02210235595703125,5794,0.0,60.765625,0.5877934926647251,0.6005407440460334,0.6050928036371866,20,25
